Expert names,LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
LSTM_1024_16,0.0,0.20882498760535448,0.23044124938026772,0.21110560237977194
MLP_16_16_16,0.20882498760535448,0.0,0.19256321269211701,0.15200793257312842
KF_CA_sw18E3,0.23044124938026772,0.19256321269211701,0.0,0.07129400099157164
ME weighting,0.21110560237977194,0.15200793257312842,0.07129400099157164,0.0
