LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
0.8015641761013678,0.5926612872391055,0.4820063742206505,0.4650201736641181
1.4238625669234677,0.8822947288474331,0.7393290320319943,0.7044023402320233
0.46896387740387113,0.3651637734078084,0.2962067128033424,0.2811472520463323
2.8552369671198594,1.656089460972013,1.403945167097848,1.3387381976518622
0.005176982797779656,0.003567344328467532,0.002373362892243721,0.0023251699944174674
