Expert names,LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
LSTM_1024_16,0.0,0.18241163853399237,0.07268951194184839,0.0682391336596944
MLP_16_16_16,0.18241163853399237,0.0,0.1711274829805092,0.15741863284528584
KF_CA_sw18E3,0.07268951194184839,0.1711274829805092,0.0,0.019581664441477527
ME weighting,0.0682391336596944,0.15741863284528584,0.019581664441477527,0.0
