FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y
732.0000,5.0000,1063.1633,1126.7924,622.8504,984.5136,1025.3287,892.9750,990.9104,654.7983,500.7790,555.1529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
733.0000,5.0000,1063.4405,1206.9582,623.2107,1064.1355,1024.9966,972.4077,991.3099,734.8658,500.0750,631.9786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
734.0000,5.0000,1063.8509,1286.7367,623.5351,1143.4352,1024.3163,1050.6624,991.6021,814.4334,500.0161,707.7056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
735.0000,5.0000,1063.9752,1366.0784,624.1981,1222.2234,1023.8320,1129.2037,991.6424,893.9888,499.3133,784.0894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736.0000,5.0000,1064.1987,1444.6449,624.6540,1301.0037,1023.3285,1207.5127,991.8389,973.3976,498.7216,860.3415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
737.0000,5.0000,1064.0643,1523.8651,625.0527,1379.9733,1022.9319,1286.6189,992.2711,1052.4699,498.4315,937.8813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
738.0000,5.0000,1064.8965,1601.7902,626.1541,1457.6241,1023.1996,1364.2419,992.7558,1130.6105,498.3859,1015.0854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
739.0000,4.0000,626.7217,1535.8757,1023.8274,1442.4449,993.1609,1210.0380,498.0858,1093.6762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
740.0000,5.0000,627.2968,1612.7835,1024.4927,1520.0200,993.3359,1288.1044,498.0143,1171.5323,277.4284,39.8040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
741.0000,4.0000,1026.0794,1598.0176,994.4106,1366.6543,498.4692,1249.9523,277.5754,117.6761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742.0000,3.0000,994.7945,1444.3355,498.8764,1328.1586,277.5118,195.2968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
743.0000,3.0000,994.7706,1522.1850,499.8045,1407.1453,277.6475,274.2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
744.0000,3.0000,995.2443,1598.7400,501.1711,1485.5098,277.1262,352.5078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
745.0000,2.0000,502.8583,1564.7122,277.2069,432.1207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
746.0000,2.0000,504.6222,1643.5785,277.4384,510.9568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
747.0000,1.0000,277.5359,591.1106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748.0000,1.0000,277.5332,670.6192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
749.0000,1.0000,278.0664,749.9356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
750.0000,1.0000,278.3809,829.3931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
751.0000,1.0000,278.9168,908.4045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
752.0000,1.0000,279.1129,987.0067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
753.0000,1.0000,279.5872,1066.0077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
754.0000,1.0000,279.8250,1144.2621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
755.0000,1.0000,280.4635,1222.4846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
756.0000,1.0000,281.0132,1300.6412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
757.0000,1.0000,281.9465,1378.3105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
758.0000,1.0000,282.1342,1456.9402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
759.0000,1.0000,282.9928,1535.2754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
760.0000,1.0000,283.9762,1613.5174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
761.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
763.0000,1.0000,821.8445,49.9877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
764.0000,1.0000,823.7102,129.5510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
765.0000,1.0000,824.8467,207.1184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
766.0000,1.0000,825.0018,285.4287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
767.0000,1.0000,824.9660,362.7131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
768.0000,2.0000,824.0352,440.6481,1379.0746,61.4266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
769.0000,2.0000,822.6152,518.0041,1379.6918,138.3678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
770.0000,2.0000,819.9361,596.9533,1380.1373,216.6863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
771.0000,2.0000,818.0175,674.6151,1380.3860,294.0388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
772.0000,2.0000,816.6429,752.9613,1380.9039,372.1049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
773.0000,2.0000,816.0062,831.3949,1381.3475,450.6417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
774.0000,2.0000,816.2431,910.6691,1381.8160,530.2863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
775.0000,2.0000,816.8067,990.0979,1381.8815,609.1029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
776.0000,2.0000,818.1299,1069.6865,1382.1466,688.5798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
777.0000,3.0000,820.1471,1149.3269,1382.3047,768.2193,706.1524,76.2833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
778.0000,3.0000,822.3938,1229.3725,1382.5409,847.5581,705.3554,155.6309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
779.0000,3.0000,824.5360,1308.6475,1383.1047,927.1571,704.6060,235.1413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
780.0000,3.0000,826.0263,1387.3051,1383.5036,1006.4124,704.0549,314.2770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
781.0000,3.0000,826.3311,1466.1780,1383.7360,1085.6078,704.1661,393.4183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782.0000,3.0000,825.6739,1544.7640,1383.9473,1164.6761,704.6980,472.2181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
783.0000,3.0000,824.7191,1622.8405,1384.2853,1243.7326,705.3344,550.1220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
784.0000,3.0000,1384.7848,1321.8168,706.6559,628.1892,1448.7743,45.6612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
785.0000,3.0000,1384.6020,1400.7974,707.7103,707.3835,1449.2281,124.4385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
786.0000,3.0000,1384.4425,1478.7225,708.6004,786.0224,1449.7147,202.4405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
787.0000,3.0000,1384.3930,1556.9183,709.1523,864.5287,1450.0237,281.0991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
788.0000,4.0000,1384.5943,1634.9346,709.7068,943.2370,1450.2647,359.4300,654.5259,101.7416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
789.0000,4.0000,710.4768,1022.7930,1450.7473,438.7979,654.3478,180.8027,1419.8557,64.0727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
790.0000,5.0000,711.3056,1101.7421,1450.9324,517.6033,654.7583,259.2368,1419.7502,141.6637,1141.7389,106.4098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
791.0000,5.0000,711.8091,1180.4475,1451.4950,596.0455,654.6529,337.6462,1420.5099,220.1880,1141.9441,185.0453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
792.0000,5.0000,712.1936,1258.7789,1451.6559,674.4359,654.8460,415.5702,1420.7002,298.2798,1142.1499,262.7881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
793.0000,6.0000,712.8491,1337.3384,1452.3386,752.8643,655.2505,493.8050,1420.9963,377.1447,1142.7830,340.8691,1620.5428,118.7277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
794.0000,7.0000,712.8845,1415.0522,1452.3849,830.8054,655.1178,571.4763,1421.2557,455.4798,1143.0521,418.3482,1622.1821,198.3194,609.2005,49.2873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
795.0000,8.0000,713.2331,1493.2476,1452.6529,908.7163,655.6098,649.6561,1421.5651,533.7667,1143.2743,496.5250,1623.5785,278.2399,609.2539,126.7422,1336.5080,46.9314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
796.0000,8.0000,713.8950,1570.6128,1453.1638,985.5757,655.9838,726.6395,1422.3942,610.7979,1143.7265,573.3335,1624.3360,356.2975,609.2770,203.1700,1337.3771,124.0276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
797.0000,8.0000,714.0176,1649.6138,1453.1602,1063.6706,656.2897,804.7891,1422.7701,688.6039,1143.7840,651.6968,1624.5640,434.6939,609.3660,281.3361,1337.8567,202.1619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
798.0000,7.0000,1453.5035,1141.3548,656.7855,882.2069,1423.1863,765.7585,1144.0531,729.9544,1624.5563,511.9145,609.6200,358.8593,1337.8016,280.2472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
799.0000,7.0000,1453.9900,1219.4041,657.1969,959.9588,1423.3620,844.2565,1144.5802,808.9170,1624.2405,589.3493,609.5260,437.4699,1338.1127,358.0327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
800.0000,7.0000,1454.1440,1297.3826,657.7542,1037.2790,1423.8164,922.4999,1145.1955,887.2116,1624.0939,666.4396,609.6901,515.8453,1338.4143,435.9797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801.0000,7.0000,1454.3904,1375.7161,658.3835,1115.1522,1424.2905,1001.9028,1145.5375,966.1787,1624.1404,744.5565,609.8180,595.0128,1338.3472,514.6675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802.0000,7.0000,1453.9006,1453.9617,659.0392,1191.8203,1424.5999,1080.7126,1145.6151,1044.7131,1624.6849,822.2874,609.9152,673.1016,1338.7476,592.2951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803.0000,7.0000,1454.3354,1532.7056,659.8438,1269.8733,1424.9485,1160.4539,1145.6434,1123.4908,1625.3286,900.6773,610.1173,752.3742,1338.5608,671.1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804.0000,7.0000,1454.6060,1611.0750,660.7243,1347.4829,1425.0535,1239.2480,1145.9869,1201.8041,1626.4021,978.8061,610.3436,831.0243,1338.3540,749.5423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805.0000,6.0000,661.1245,1425.4100,1424.6124,1317.7928,1146.5614,1280.2318,1627.3228,1056.9306,610.8519,909.6049,1338.4477,827.8948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806.0000,6.0000,661.9387,1503.0914,1424.3002,1395.7769,1146.7909,1358.4898,1628.5668,1135.2249,610.9136,987.7982,1338.5749,906.3261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
807.0000,6.0000,662.7395,1580.8237,1424.7291,1473.2150,1147.1076,1437.4667,1630.3679,1213.8507,611.4265,1066.3202,1338.6116,984.9405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
808.0000,7.0000,663.3461,1658.5423,1424.3978,1550.4673,1147.7425,1516.6978,1631.7633,1291.8731,612.0092,1144.8201,1338.9784,1063.6985,996.0351,72.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
809.0000,6.0000,1423.6086,1627.5165,1147.9010,1595.4026,1632.9894,1369.6498,612.3046,1223.4449,1339.1968,1142.6061,996.4261,150.8996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
810.0000,4.0000,1634.4189,1447.5332,612.7191,1301.8899,1339.4743,1221.2478,996.5825,228.8533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
811.0000,4.0000,1636.0433,1525.1401,613.1747,1379.7290,1339.5101,1300.0879,996.8746,306.9143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
812.0000,4.0000,1636.5302,1602.6316,613.4678,1458.2903,1339.8568,1378.9234,997.4149,386.3878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
813.0000,3.0000,614.1771,1535.9955,1340.4490,1457.1922,997.8290,465.3057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
814.0000,3.0000,614.6528,1615.0768,1340.7890,1537.0544,998.1634,545.1675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
815.0000,2.0000,1340.4329,1616.8884,998.4858,624.2743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
816.0000,2.0000,998.8078,704.6783,527.0128,74.3631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
817.0000,2.0000,998.7578,784.5744,527.0299,153.3957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818.0000,2.0000,998.9939,864.3852,527.0801,232.7505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
819.0000,2.0000,998.9564,942.9069,526.6303,311.0244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
820.0000,2.0000,998.6904,1022.6374,526.9035,389.6746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
821.0000,2.0000,999.0523,1101.1766,527.0103,467.6558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
822.0000,3.0000,999.7315,1179.8554,527.0746,546.3389,739.9090,100.8717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823.0000,3.0000,1000.0408,1258.1651,527.2055,625.0664,739.7974,178.9592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824.0000,3.0000,1000.3029,1337.0235,527.4595,703.9000,740.0594,257.9082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825.0000,4.0000,1000.6701,1414.2887,527.8323,782.3632,740.1954,336.0147,1648.2134,98.6017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
826.0000,5.0000,1001.1236,1492.7555,528.0790,860.8244,740.3804,414.7439,1646.7620,176.3609,1376.2900,44.0387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
827.0000,5.0000,1001.5163,1570.5455,528.5722,939.0891,740.8540,493.0144,1645.3564,253.6377,1376.6174,121.2383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
828.0000,5.0000,1001.7759,1648.8055,529.0414,1018.3508,741.0723,571.6723,1644.0461,331.6190,1376.6552,199.3081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
829.0000,4.0000,529.1976,1096.1943,741.2319,650.1202,1643.5053,408.7192,1376.8305,276.9832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
830.0000,4.0000,529.6553,1173.9676,741.4484,728.5395,1642.8493,486.0005,1377.7179,354.7967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
831.0000,4.0000,530.1292,1251.7347,741.5924,806.7513,1642.2973,563.7205,1377.5931,432.8056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
832.0000,4.0000,530.9204,1329.6695,741.8493,885.1472,1641.7834,642.1171,1377.7832,511.5498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
833.0000,4.0000,531.9056,1406.8242,742.3660,963.3711,1641.6424,720.3802,1378.0839,589.5771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
834.0000,4.0000,532.4497,1484.7836,742.6056,1041.8136,1641.1492,798.9610,1378.2095,668.1942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
835.0000,4.0000,533.2980,1562.1339,743.2425,1120.4731,1641.3047,877.6909,1378.3610,747.0357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
836.0000,4.0000,533.7180,1639.5667,743.5916,1198.7363,1641.3467,956.5589,1378.7052,825.8355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
837.0000,3.0000,744.0155,1277.0461,1641.7326,1035.4206,1378.9879,904.6301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
838.0000,3.0000,744.8464,1355.5893,1642.1926,1114.3551,1379.4044,983.4615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
839.0000,3.0000,745.8908,1433.9827,1642.9891,1193.5513,1379.5935,1062.3421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
840.0000,3.0000,746.8868,1511.7788,1643.8297,1271.8079,1379.7651,1140.6342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841.0000,3.0000,747.8636,1590.1945,1644.5727,1350.8823,1380.4260,1219.1632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
