FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y
0.0000,6.0000,826.0241,1258.2271,1018.7672,896.7023,1572.7704,289.4755,656.4029,186.0091,905.1888,186.2244,1574.9595,80.5631,NaN,NaN,NaN,NaN
1.0000,6.0000,825.8738,1337.8037,1019.1775,975.3322,1573.3493,367.6918,656.4919,263.9927,905.7757,264.1865,1575.5849,158.2721,NaN,NaN,NaN,NaN
2.0000,6.0000,825.7119,1417.6790,1019.3504,1053.9674,1573.4376,445.9714,656.4057,342.2614,906.1373,343.4022,1576.0416,236.7914,NaN,NaN,NaN,NaN
3.0000,6.0000,824.9508,1496.2450,1019.5854,1132.4881,1574.1617,524.9359,656.3962,421.1224,906.1974,422.0832,1576.2850,315.2519,NaN,NaN,NaN,NaN
4.0000,6.0000,822.5883,1574.8562,1019.6596,1211.1469,1574.6138,603.8567,656.5672,499.9057,906.3023,501.0259,1576.7398,394.1185,NaN,NaN,NaN,NaN
5.0000,6.0000,820.3454,1652.9824,1020.0348,1289.0512,1574.9412,681.4933,656.0980,577.9868,906.7188,578.9090,1577.4337,472.0651,NaN,NaN,NaN,NaN
6.0000,5.0000,1020.1726,1368.0441,1575.5441,760.6557,656.2449,657.5422,906.7442,658.2890,1577.6818,551.2566,NaN,NaN,NaN,NaN,NaN,NaN
7.0000,6.0000,1020.6709,1446.2288,1575.8754,839.4773,656.6717,736.4417,906.8446,736.9182,1577.9565,629.8378,1467.8438,81.0491,NaN,NaN,NaN,NaN
8.0000,6.0000,1021.9142,1525.1929,1576.2665,918.6470,656.6669,815.3599,906.6753,816.1087,1578.6056,708.9350,1468.1782,159.3686,NaN,NaN,NaN,NaN
9.0000,6.0000,1022.7518,1602.6604,1576.4620,996.7383,656.9155,893.7184,906.4443,894.4690,1578.9232,787.2232,1468.5492,237.7562,NaN,NaN,NaN,NaN
10.0000,5.0000,1577.1112,1075.5878,657.4023,972.5199,905.9631,973.2956,1578.9493,866.0739,1468.8508,316.0631,NaN,NaN,NaN,NaN,NaN,NaN
11.0000,5.0000,1577.5162,1153.3861,657.9249,1050.2284,905.5736,1050.8206,1579.2999,943.9984,1469.5318,393.3425,NaN,NaN,NaN,NaN,NaN,NaN
12.0000,5.0000,1577.7156,1231.8500,658.5180,1128.4772,904.6393,1128.8447,1579.4859,1022.9356,1469.9623,471.7891,NaN,NaN,NaN,NaN,NaN,NaN
13.0000,5.0000,1577.9638,1309.7110,659.0663,1206.2047,903.8553,1206.0592,1579.8527,1100.6618,1470.3485,550.0812,NaN,NaN,NaN,NaN,NaN,NaN
14.0000,5.0000,1578.7687,1388.4391,659.6125,1284.5024,903.1615,1284.0409,1579.9506,1179.1241,1470.7787,628.7004,NaN,NaN,NaN,NaN,NaN,NaN
15.0000,5.0000,1579.9574,1466.0344,660.0477,1362.4146,902.5292,1361.9451,1580.1282,1256.8296,1471.1050,707.1032,NaN,NaN,NaN,NaN,NaN,NaN
16.0000,5.0000,1580.8368,1544.4571,660.1262,1441.0120,902.6149,1440.4107,1580.1511,1335.8160,1471.4677,786.7632,NaN,NaN,NaN,NaN,NaN,NaN
17.0000,5.0000,1581.0459,1622.0717,660.7400,1518.8688,903.1392,1517.6644,1580.0263,1414.0725,1471.5303,865.2844,NaN,NaN,NaN,NaN,NaN,NaN
18.0000,4.0000,661.1334,1597.1112,903.7022,1595.2382,1580.3419,1492.8279,1471.5512,944.1633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0000,2.0000,1580.8232,1570.9034,1471.5629,1023.4039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0000,2.0000,1580.4250,1650.1908,1471.9109,1102.3544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0000,1.0000,1471.6618,1180.7137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0000,1.0000,1471.9599,1259.3491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0000,2.0000,1472.2136,1337.7793,192.9257,104.2150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0000,2.0000,1472.1895,1415.6354,192.7071,181.5738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0000,2.0000,1471.4009,1492.7490,192.7771,259.1824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0000,2.0000,1471.2150,1569.1268,192.7942,337.0325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0000,2.0000,1470.8534,1645.5648,192.8200,414.5077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.0000,1.0000,192.8844,491.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.0000,1.0000,192.9186,569.3401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,1.0000,193.0573,646.1275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.0000,1.0000,193.3082,724.0178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.0000,2.0000,193.6354,801.7103,640.4617,117.9566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0000,2.0000,193.9982,879.5594,640.5649,195.3170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.0000,2.0000,194.3383,956.8672,640.4892,272.2173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.0000,2.0000,194.6707,1036.1001,640.4617,350.7107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,2.0000,195.1779,1114.0884,640.3614,428.9614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.0000,2.0000,195.7814,1193.1430,640.5533,507.8288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.0000,2.0000,196.6183,1271.2004,640.8293,586.0091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.0000,3.0000,196.9685,1349.6530,641.0985,665.2748,610.8375,46.4268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0000,3.0000,197.5352,1426.8066,641.2410,743.2337,610.2601,124.1086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0000,3.0000,198.2729,1505.2567,641.6839,821.9987,610.5880,202.3675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,3.0000,199.1023,1582.3019,642.1699,900.3503,610.4736,280.1736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,2.0000,642.3989,979.1843,611.0722,359.4483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,2.0000,642.8154,1058.0679,611.3550,437.9224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,2.0000,643.3780,1137.4969,611.5467,517.2304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,2.0000,643.8402,1216.9766,611.5725,596.4217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,2.0000,644.5106,1297.0134,611.6226,676.5562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,2.0000,645.5442,1376.4827,611.6343,756.7252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,2.0000,646.4113,1456.3136,612.3318,837.0408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,2.0000,647.4196,1536.2248,612.5394,917.5767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,3.0000,647.8198,1616.1028,613.1420,997.9197,1866.2645,59.1426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,3.0000,613.7146,1078.1555,1867.0270,138.5158,1826.0686,61.4990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,3.0000,613.9699,1157.2456,1867.5777,217.3935,1826.1502,141.0579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,3.0000,614.0722,1236.0767,1868.3010,295.4474,1826.0560,220.1539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,3.0000,614.6859,1314.2350,1868.7263,373.4154,1825.6055,299.0092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,3.0000,615.2068,1393.1586,1869.4185,452.4854,1825.4434,378.7570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,3.0000,616.2165,1471.8199,1870.1192,531.7343,1825.4379,458.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,3.0000,616.6747,1551.1306,1870.5197,611.2310,1826.1510,538.5019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,3.0000,617.7840,1629.2639,1870.7438,689.9605,1826.0543,617.7855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,3.0000,1871.0961,769.4444,1826.3885,697.7317,790.2908,62.1786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,3.0000,1871.2384,849.0184,1826.7421,776.4709,790.0022,141.3203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,3.0000,1871.4196,929.4907,1827.4066,856.2469,790.1193,221.0977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,4.0000,1871.7100,1008.0739,1827.9936,935.1941,790.0432,299.4862,1951.5682,82.2390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,4.0000,1871.6614,1087.3514,1828.7853,1015.7067,790.2492,379.0201,1951.9055,161.2508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,4.0000,1871.6762,1166.2193,1829.6187,1094.5071,790.5618,458.7463,1952.4513,239.9975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,4.0000,1871.9531,1246.0388,1830.0281,1173.1737,790.3082,538.2015,1953.1235,318.8142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,4.0000,1872.0482,1323.6158,1830.4549,1250.3567,789.9992,616.3484,1953.6751,396.0653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,4.0000,1872.0015,1401.7138,1830.3109,1328.2735,790.0264,695.1317,1954.2245,474.3538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,7.0000,1872.5520,1478.6837,1830.6477,1405.4252,790.4933,773.2979,1954.7107,551.7998,849.4322,109.9552,955.6621,75.9488,2130.7056,43.8359,NaN,NaN
70.0000,7.0000,1872.4251,1556.2942,1830.6334,1482.5871,791.0147,851.6447,1955.2331,630.0833,849.5379,187.2317,955.9951,154.8004,2131.4500,121.2094,NaN,NaN
71.0000,7.0000,1872.2470,1632.8969,1830.8394,1559.2157,791.7090,928.5968,1955.6901,707.1665,849.5755,264.7757,955.9817,232.2097,2132.1631,197.8199,NaN,NaN
72.0000,6.0000,1830.8638,1636.5460,792.7626,1006.6147,1955.7869,785.6095,849.8750,342.9282,956.1011,310.8033,2132.8964,275.4750,NaN,NaN,NaN,NaN
73.0000,6.0000,793.3900,1085.3559,1956.3444,864.3142,850.0273,421.6640,956.4748,388.8333,2133.7174,353.9646,688.5084,41.2371,NaN,NaN,NaN,NaN
74.0000,6.0000,793.3024,1164.5313,1956.1621,943.0712,850.2506,501.0074,957.2877,467.6469,2134.1868,432.1031,688.3766,119.7100,NaN,NaN,NaN,NaN
75.0000,6.0000,794.0566,1243.5940,1956.3681,1021.6223,850.4229,579.8215,958.3022,545.9271,2134.0521,510.0376,688.4459,198.0855,NaN,NaN,NaN,NaN
76.0000,6.0000,794.5065,1323.0141,1956.5948,1101.2769,850.3996,659.7148,959.3434,624.4508,2134.0221,588.6177,688.1237,277.4867,NaN,NaN,NaN,NaN
77.0000,7.0000,794.7052,1402.1069,1956.6257,1180.0988,850.7841,738.9666,960.1948,703.3252,2133.8712,667.3821,687.9337,356.9275,332.2527,110.2981,NaN,NaN
78.0000,7.0000,795.8031,1481.2251,1956.5707,1259.0638,850.9337,818.6824,961.3356,782.4205,2134.2836,746.1248,688.0823,436.3448,332.2807,191.5136,NaN,NaN
79.0000,7.0000,796.3723,1560.3580,1956.5435,1337.5563,851.3527,898.1260,962.2187,861.3225,2134.2938,825.7237,688.0765,515.8216,331.9831,272.5756,NaN,NaN
80.0000,7.0000,797.0818,1639.3005,1956.3292,1415.5673,851.5964,977.1951,963.0536,940.0151,2134.6847,904.0375,688.5582,594.1412,331.6129,352.6322,NaN,NaN
81.0000,6.0000,1955.9821,1494.8184,851.7800,1056.7462,963.1360,1019.2338,2135.0323,983.1429,688.7335,673.7576,331.8749,432.7000,NaN,NaN,NaN,NaN
82.0000,6.0000,1955.7766,1573.1169,852.1501,1135.1115,963.3884,1097.8915,2134.9872,1061.6514,689.1304,752.4926,331.8694,511.1981,NaN,NaN,NaN,NaN
83.0000,6.0000,1953.3790,1648.9208,852.5203,1213.7934,963.6692,1177.2367,2134.6317,1140.5470,689.3323,831.4260,331.7645,589.6582,NaN,NaN,NaN,NaN
84.0000,6.0000,853.3723,1291.7890,964.2132,1255.6784,2134.9421,1218.4624,689.3888,909.8304,331.6789,667.2341,855.2139,47.5582,NaN,NaN,NaN,NaN
85.0000,6.0000,853.8497,1370.6502,964.7354,1334.9083,2135.1530,1296.7740,689.5865,988.6790,331.3111,744.8421,854.9064,126.2444,NaN,NaN,NaN,NaN
86.0000,6.0000,854.7202,1448.4560,965.0260,1413.2165,2134.9653,1374.0728,690.2310,1066.9723,330.4608,821.6254,854.9945,204.2981,NaN,NaN,NaN,NaN
87.0000,6.0000,855.2082,1526.9078,965.4732,1492.6444,2135.1625,1452.0594,690.9334,1146.3517,329.6140,899.0000,855.0844,283.1191,NaN,NaN,NaN,NaN
88.0000,6.0000,855.4076,1604.6465,965.9782,1570.4281,2134.9539,1529.2282,691.7961,1224.7975,328.9405,975.4670,855.1920,361.2665,NaN,NaN,NaN,NaN
89.0000,5.0000,966.3202,1649.5985,2134.3977,1606.8009,692.2129,1304.0010,327.9730,1053.2378,855.4722,440.7314,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,3.0000,693.0267,1382.5838,327.3223,1129.6386,855.8268,519.0699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,4.0000,693.6006,1461.8688,326.6408,1207.0017,856.0722,598.4864,1391.5781,91.9153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,4.0000,694.0199,1540.3032,325.6809,1284.0390,856.5422,677.2896,1392.0066,170.4483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,5.0000,693.7051,1619.1131,325.2682,1361.9523,857.3322,757.1502,1392.4383,249.5336,1045.4871,108.9934,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,4.0000,325.3415,1438.8933,857.7658,835.9047,1392.8599,328.1514,1045.6821,187.0938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,4.0000,325.2483,1516.9969,858.9032,915.8378,1393.1400,407.3810,1045.9904,266.8693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,4.0000,325.5838,1594.3463,859.6971,994.6506,1393.6792,486.1653,1046.6696,345.2630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,3.0000,860.5078,1074.0940,1393.8059,565.1470,1046.8514,424.2150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,3.0000,861.5000,1151.9302,1394.3151,643.0937,1046.9680,502.0736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,3.0000,862.7137,1230.5400,1394.6176,721.7123,1047.2454,580.4772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,3.0000,864.0430,1308.3649,1394.9747,800.3553,1047.5629,659.4006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,3.0000,865.6054,1386.1304,1395.5110,879.4028,1048.0320,738.5454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,3.0000,867.6120,1463.8760,1395.4150,957.9078,1048.3831,817.3741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,3.0000,869.8168,1541.6795,1395.7113,1036.7991,1048.7069,896.1890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,3.0000,872.1552,1618.8451,1396.0290,1116.0146,1048.8446,975.2251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,2.0000,1396.0899,1194.8924,1048.8484,1054.9741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,2.0000,1396.2719,1273.5030,1049.3018,1134.2951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,2.0000,1396.4269,1352.2850,1049.6307,1213.3841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,3.0000,1396.5386,1431.1182,1049.8681,1292.8868,1418.8237,102.2774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,4.0000,1397.3033,1509.2182,1049.9961,1371.8368,1419.2417,180.6761,1362.6956,100.6043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,4.0000,1398.4242,1587.6531,1050.4615,1450.7535,1419.5121,259.2537,1362.8300,179.0531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,4.0000,1398.8955,1665.4103,1051.1040,1528.8189,1420.1307,337.4713,1363.6317,257.0505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,3.0000,1051.4632,1607.1997,1420.6357,416.0121,1364.0086,335.8448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,2.0000,1421.0302,493.8462,1364.3184,413.3461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,2.0000,1421.6045,572.9137,1364.5653,492.1968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,2.0000,1422.1520,651.0064,1365.0877,570.5859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,2.0000,1422.0234,730.2983,1365.5473,649.4944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,2.0000,1422.1882,809.0942,1365.5033,728.2444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,2.0000,1422.4559,888.6133,1365.7448,807.5715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,2.0000,1422.7269,967.0379,1366.4010,886.3673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,2.0000,1422.7786,1047.1613,1366.2719,966.4435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,2.0000,1422.9867,1126.4679,1366.7007,1045.8313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,2.0000,1423.2057,1206.1088,1367.0226,1125.0092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,3.0000,1422.9278,1284.8660,1367.1433,1203.9710,1867.1092,88.0501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,3.0000,1422.9569,1364.2420,1367.1724,1283.3114,1867.8490,166.6047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,3.0000,1422.9256,1442.2332,1367.4365,1361.3410,1868.4031,244.7066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,3.0000,1423.3014,1519.9337,1367.5381,1439.8966,1869.2215,323.4817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,3.0000,1423.7637,1597.7104,1367.6675,1517.6446,1869.8213,401.4011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,2.0000,1367.9178,1596.0585,1870.1953,480.0468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,2.0000,1870.4109,558.6921,1820.7745,58.2047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,2.0000,1870.7890,637.2061,1821.3502,136.5757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,3.0000,1871.1924,716.4249,1822.2146,215.1571,625.4414,34.7388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,3.0000,1871.6519,795.7552,1822.5556,293.8550,625.3249,113.6507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,3.0000,1871.9483,874.1267,1822.9002,371.9539,625.1913,191.6392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,3.0000,1872.1586,951.8609,1823.4274,449.1749,625.6108,268.6420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,3.0000,1872.3860,1030.3925,1823.8909,527.1224,625.4925,346.9830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,3.0000,1872.3089,1108.0759,1824.2838,605.4155,625.3921,425.4588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,3.0000,1872.1338,1185.6323,1824.7321,683.5633,625.5651,503.6775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,3.0000,1872.1495,1263.0496,1824.8374,760.9713,625.9031,580.9884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,4.0000,1872.0302,1340.7704,1825.2352,839.4020,625.8106,659.5010,332.5569,109.8861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,4.0000,1871.9755,1418.5467,1825.6176,917.5894,626.2770,738.1302,332.7444,187.7187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,4.0000,1872.0400,1496.8373,1825.7351,996.0278,626.5947,816.8271,332.7309,265.6234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,4.0000,1872.0097,1573.2494,1825.8857,1073.4508,626.9408,894.5911,332.7049,343.0272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,4.0000,1871.8029,1650.8567,1826.2486,1152.7952,627.1970,973.9161,332.6820,422.2213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,3.0000,1826.1539,1231.0146,627.6562,1052.5760,332.9210,500.4323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,4.0000,1826.4678,1309.0577,628.4935,1131.3846,332.8565,578.9940,916.2486,109.1741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,4.0000,1826.5340,1386.9556,629.0087,1209.3954,333.4495,657.2317,917.9393,187.3001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,4.0000,1826.2504,1465.5025,629.2438,1288.4946,333.6411,735.9987,919.0601,266.0002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.0000,4.0000,1826.2439,1542.7937,629.7682,1366.1060,333.7667,814.0108,919.9344,345.1684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.0000,4.0000,1825.5789,1620.5336,630.3943,1443.8906,334.0745,892.7886,920.4597,424.7663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.0000,4.0000,630.9964,1521.0435,334.5688,970.5723,920.3309,504.3840,879.8480,68.6566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.0000,4.0000,631.3020,1599.4370,335.0435,1050.1096,920.0617,584.8871,876.6217,149.9514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.0000,3.0000,335.4548,1128.8090,920.0125,663.4120,873.9647,230.0784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.0000,3.0000,336.2215,1207.5738,919.6861,742.0666,871.6738,311.6377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.0000,3.0000,336.5217,1286.1869,919.0917,820.6497,870.3012,392.6699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.0000,4.0000,337.6701,1365.4731,918.9555,899.2269,870.2175,474.2990,1556.0213,112.8503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.0000,4.0000,338.4380,1444.2316,918.5424,978.1303,870.4579,555.4445,1557.8394,191.6316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.0000,4.0000,339.4895,1522.7499,918.4264,1056.8278,871.6404,636.3612,1559.0401,270.2604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.0000,4.0000,341.1843,1600.3222,918.5867,1135.8203,872.8907,716.8129,1560.1938,348.6909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.0000,3.0000,919.0562,1215.2576,874.3733,796.3527,1560.8177,427.7330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.0000,3.0000,919.5976,1294.3947,875.2522,874.6937,1560.9201,506.9763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.0000,4.0000,920.3681,1373.3036,875.6263,952.0847,1560.6230,585.9994,1505.9601,59.4313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.0000,4.0000,921.6252,1452.4705,876.4911,1028.8114,1560.1615,665.3160,1506.5844,138.3010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
