FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y
18.0000,1.0000,1956.0924,1064.3056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0000,1.0000,1956.3377,1142.6892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0000,1.0000,1956.3882,1220.2918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0000,1.0000,1956.1950,1298.4530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0000,1.0000,1956.7706,1376.6602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0000,1.0000,1956.8378,1455.3145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0000,1.0000,1956.5682,1533.2468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0000,1.0000,1956.0499,1611.1131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0000,1.0000,983.1810,85.1034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.0000,1.0000,983.5935,162.8657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.0000,1.0000,983.7119,241.2671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,1.0000,984.0652,319.7115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.0000,1.0000,984.3530,397.9641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.0000,1.0000,984.6239,476.9508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.0000,1.0000,984.8241,555.3961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0000,1.0000,985.1581,634.9965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0000,1.0000,985.4676,713.4812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,1.0000,985.7697,791.7792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,1.0000,985.9406,870.2533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,1.0000,986.2352,948.3538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,1.0000,986.5328,1026.0029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,1.0000,986.9757,1104.3601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,1.0000,987.3332,1182.1004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,1.0000,987.6041,1259.9982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,1.0000,987.5945,1337.9013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,1.0000,987.3241,1415.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,1.0000,987.9545,1493.4193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,1.0000,988.5269,1571.3773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,1.0000,989.0447,1649.4485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,2.0000,487.6482,115.0303,1482.6579,78.2195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,2.0000,487.8057,193.6895,1483.3273,156.2422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,2.0000,487.9478,271.5127,1483.5697,234.5345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,2.0000,487.2783,350.6959,1484.1487,312.8528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,2.0000,487.6365,429.2857,1484.4905,391.4761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,2.0000,487.6468,507.6364,1484.8608,470.1878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,2.0000,487.9401,585.6306,1484.9169,548.7884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,2.0000,488.0810,664.8048,1485.5461,627.5212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,2.0000,488.3409,743.7361,1485.8890,706.0902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,2.0000,488.4805,822.2320,1486.1902,784.9435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,2.0000,488.6921,901.4707,1486.2595,864.0418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,2.0000,488.9245,980.1317,1486.5996,942.9919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,2.0000,489.5898,1058.8432,1486.8794,1021.9203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,3.0000,490.1306,1137.2850,1487.3098,1100.4656,1641.1937,97.4774,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,3.0000,490.9383,1216.0552,1487.7258,1179.5892,1641.8520,174.8752,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,3.0000,491.4659,1294.2770,1488.2351,1258.2059,1642.0102,251.5196,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,3.0000,492.0305,1373.0524,1488.6485,1337.3061,1642.5663,328.8110,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,3.0000,492.9238,1451.0315,1489.0892,1415.8991,1642.7673,404.9998,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,3.0000,493.9438,1529.7869,1488.8760,1495.3528,1643.3299,481.8386,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,3.0000,495.0545,1607.5010,1489.1835,1573.1660,1643.8028,557.4524,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,2.0000,1489.0487,1651.7313,1643.4943,633.9915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,1.0000,1643.4614,709.4554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,1.0000,1644.1877,785.9012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,1.0000,1644.8948,862.0274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,1.0000,1645.6523,939.1709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,1.0000,1646.3702,1016.7483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,1.0000,1646.2959,1095.3685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,1.0000,1646.0759,1173.9592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,1.0000,1645.9563,1253.3240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,1.0000,1645.7666,1333.1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,1.0000,1646.8667,1413.3659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,1.0000,1647.0100,1493.0897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,1.0000,1647.3474,1572.6833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,1.0000,1647.1432,1652.6193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,1.0000,369.3552,65.6034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,1.0000,369.1330,143.9854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,1.0000,369.0666,222.0910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,1.0000,369.3834,301.1805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,1.0000,369.0633,378.6236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,1.0000,369.0439,458.3055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,1.0000,369.2874,536.6813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,1.0000,369.1953,616.0965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,1.0000,369.4889,694.7882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,1.0000,369.7847,773.2530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,1.0000,370.0479,851.5236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,2.0000,370.2338,930.9682,1010.4294,33.0394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,2.0000,370.8993,1008.1817,1010.9192,109.3979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,2.0000,371.3725,1085.7210,1011.4583,186.3482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,2.0000,371.8577,1163.1365,1011.5474,263.5364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,2.0000,372.7835,1240.3251,1011.5854,340.7408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,2.0000,373.1039,1317.3921,1012.0277,418.1841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,2.0000,373.8645,1395.1075,1011.9025,496.4541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,2.0000,374.7154,1472.3202,1012.0804,574.4362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,2.0000,375.3698,1549.4451,1012.1404,653.1666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,2.0000,376.5854,1624.2596,1012.4217,732.1963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,1.0000,1012.7465,810.8336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,1.0000,1012.8261,890.2348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,1.0000,1013.3852,969.6618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,1.0000,1013.7673,1049.7195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,1.0000,1014.1319,1128.4447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,1.0000,1014.0462,1207.0930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,1.0000,1014.3233,1284.6102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,1.0000,1014.8060,1362.1768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,1.0000,1015.5429,1439.5445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,1.0000,1016.0111,1517.6802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,1.0000,1016.2469,1594.4154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,1.0000,1016.6461,1671.5194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.0000,1.0000,1418.3757,91.6987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.0000,1.0000,1418.6049,169.9204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.0000,1.0000,1418.8387,248.8454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.0000,1.0000,1418.9680,326.9237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.0000,1.0000,1419.5619,405.8703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.0000,1.0000,1420.5078,485.1357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.0000,1.0000,1420.9349,564.5389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.0000,1.0000,1421.4292,642.7503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.0000,1.0000,1422.1506,721.9725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.0000,1.0000,1423.2883,801.4545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.0000,1.0000,1424.3134,880.9707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.0000,1.0000,1424.7400,959.7941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.0000,1.0000,1425.2781,1038.9864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.0000,1.0000,1425.0124,1117.1390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.0000,1.0000,1424.5951,1196.2332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.0000,1.0000,1424.0075,1274.2559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.0000,1.0000,1423.7828,1352.5730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.0000,1.0000,1423.7478,1431.3300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.0000,1.0000,1424.6289,1510.3856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.0000,1.0000,1425.0416,1588.9754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
184.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185.0000,1.0000,859.4778,115.2373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186.0000,1.0000,859.7848,193.5253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187.0000,1.0000,860.0526,272.4435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188.0000,1.0000,860.2277,351.6747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189.0000,1.0000,860.2930,431.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.0000,2.0000,860.5152,510.2655,1160.9354,44.4132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191.0000,2.0000,860.6474,589.7820,1161.4173,123.5524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192.0000,2.0000,861.0608,669.0151,1161.5238,202.3926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
193.0000,2.0000,861.2492,748.0587,1162.0174,281.1299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194.0000,2.0000,861.6249,826.8577,1162.3174,359.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195.0000,2.0000,862.0584,905.5194,1162.7564,438.0443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196.0000,2.0000,862.4699,984.6651,1162.9410,516.8715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197.0000,2.0000,862.8705,1063.0471,1163.0443,595.1849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198.0000,3.0000,863.4402,1141.7264,1163.5110,674.4273,1721.7116,85.4133,NaN,NaN,NaN,NaN,NaN,NaN
199.0000,4.0000,863.5868,1219.6010,1163.8019,752.8753,1721.3568,163.2211,242.5879,63.7740,NaN,NaN,NaN,NaN
200.0000,4.0000,864.4449,1298.4334,1164.2640,832.3193,1721.6950,242.3496,242.1710,143.2067,NaN,NaN,NaN,NaN
201.0000,4.0000,865.0172,1376.7710,1164.7203,911.4235,1722.5239,320.9328,242.2916,222.0621,NaN,NaN,NaN,NaN
202.0000,4.0000,865.4092,1455.4211,1165.0405,991.0604,1723.8198,399.8598,241.9457,301.3395,NaN,NaN,NaN,NaN
203.0000,4.0000,866.1906,1533.7616,1165.2223,1069.8362,1725.1988,478.4522,241.8581,380.2146,NaN,NaN,NaN,NaN
204.0000,4.0000,866.7009,1613.2653,1165.3440,1150.2413,1725.8761,558.5497,242.0300,459.7530,NaN,NaN,NaN,NaN
205.0000,3.0000,1165.8009,1229.7421,1725.9221,637.5289,242.0027,538.6022,NaN,NaN,NaN,NaN,NaN,NaN
206.0000,3.0000,1166.2121,1309.0546,1725.6734,717.6377,242.2757,617.4477,NaN,NaN,NaN,NaN,NaN,NaN
207.0000,3.0000,1166.6941,1388.6548,1725.3745,796.7123,242.3051,695.8313,NaN,NaN,NaN,NaN,NaN,NaN
208.0000,3.0000,1166.9659,1468.3258,1725.4232,876.6637,242.6363,775.4169,NaN,NaN,NaN,NaN,NaN,NaN
209.0000,4.0000,1167.3155,1546.8165,1725.9956,955.6181,242.8918,854.3094,1012.6029,92.9104,NaN,NaN,NaN,NaN
210.0000,4.0000,1167.7009,1626.7394,1726.6135,1034.7083,243.4021,933.7781,1012.8599,171.5637,NaN,NaN,NaN,NaN
211.0000,3.0000,1727.0460,1113.3792,243.7948,1012.6144,1012.9976,249.7907,NaN,NaN,NaN,NaN,NaN,NaN
212.0000,3.0000,1727.3001,1192.5831,244.3562,1092.0772,1012.9201,329.3364,NaN,NaN,NaN,NaN,NaN,NaN
213.0000,3.0000,1726.9641,1271.5803,244.7655,1170.5911,1013.2525,407.6758,NaN,NaN,NaN,NaN,NaN,NaN
214.0000,3.0000,1726.8524,1350.8034,245.2465,1249.0807,1013.3772,486.6253,NaN,NaN,NaN,NaN,NaN,NaN
215.0000,3.0000,1726.5703,1428.3418,245.9049,1326.7267,1013.7602,564.5564,NaN,NaN,NaN,NaN,NaN,NaN
216.0000,3.0000,1726.3061,1506.4528,246.6666,1404.5060,1014.0834,643.3316,NaN,NaN,NaN,NaN,NaN,NaN
217.0000,3.0000,1726.2014,1584.9965,247.0475,1481.2763,1014.3254,721.6089,NaN,NaN,NaN,NaN,NaN,NaN
218.0000,2.0000,247.3112,1557.7007,1014.4702,799.8728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219.0000,2.0000,248.3282,1632.9800,1014.7852,878.0594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220.0000,1.0000,1014.9635,957.1224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221.0000,1.0000,1015.2377,1035.5063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
222.0000,1.0000,1015.6429,1113.3966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
