FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y
87.0000,3.0000,1480.4814,1535.9501,773.5544,466.1854,1017.2585,172.9732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,3.0000,1480.7187,1615.6249,773.8163,545.7030,1015.9321,253.8095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,2.0000,773.6391,625.3939,1014.5233,334.8868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,2.0000,773.9220,705.0654,1012.6911,415.5384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,2.0000,773.7142,784.2330,1010.4851,496.1266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,2.0000,773.6745,863.2418,1007.4875,576.1720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,2.0000,773.7219,942.2280,1004.9035,656.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,2.0000,773.6795,1020.7937,1002.6855,736.4119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,2.0000,773.7261,1099.4306,1001.2452,816.7616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,2.0000,774.5702,1178.6364,1000.3514,897.5690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,2.0000,775.3419,1257.7053,999.4101,978.4736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,2.0000,776.1510,1336.5296,999.2109,1059.2909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,2.0000,777.1905,1415.3137,998.8679,1139.5009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,2.0000,778.1244,1493.9692,998.6156,1219.4161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,2.0000,779.1155,1572.6374,998.9669,1299.6530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,2.0000,780.3389,1650.9867,999.7831,1378.8366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,2.0000,999.8583,1457.8264,1594.7276,45.0841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,2.0000,1000.4209,1536.5309,1595.9255,124.6693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,2.0000,1000.8329,1614.8354,1598.1784,203.8706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,1.0000,1599.6962,282.3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,1.0000,1599.9091,361.5125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,1.0000,1600.0486,439.3223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,1.0000,1600.1819,517.3634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,1.0000,1600.8156,595.8617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,1.0000,1601.0326,674.7859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,1.0000,1601.3124,753.4535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,1.0000,1601.8182,833.5778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,1.0000,1601.9518,912.8802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,1.0000,1602.2676,992.6830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,2.0000,1602.5172,1071.8463,1176.7791,51.6600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,2.0000,1602.8320,1150.4886,1177.2263,130.2371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,2.0000,1602.9528,1229.1337,1177.5384,208.6519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,2.0000,1603.2392,1308.1501,1177.7339,287.7124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,2.0000,1603.1201,1385.5129,1177.9570,365.4453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,2.0000,1603.4433,1462.7486,1178.2585,443.7322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,3.0000,1603.1672,1540.3165,1178.4667,521.8715,1357.4561,111.9760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,3.0000,1603.1004,1617.4324,1178.5503,600.1320,1357.6230,189.8015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,2.0000,1178.5202,678.3927,1358.0912,267.7456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,2.0000,1178.6787,757.1195,1358.7418,345.9862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,2.0000,1179.2378,836.4837,1358.7798,425.1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,4.0000,1179.7808,916.3634,1359.2082,504.5879,1219.3214,118.4923,1126.5566,64.3368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,4.0000,1180.4761,995.9928,1359.6237,583.9014,1219.3542,197.5817,1126.3920,143.0377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,4.0000,1181.1525,1075.4983,1359.8766,663.0039,1219.9027,276.3482,1126.8432,221.7990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,4.0000,1181.4482,1155.4135,1360.3449,742.9197,1220.2583,355.4662,1127.0687,301.5739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,4.0000,1181.7883,1234.4582,1360.6750,822.3021,1220.5274,434.4419,1127.1021,380.0829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,5.0000,1182.1365,1313.5500,1360.7561,901.7582,1220.7055,513.5706,1127.3726,459.3534,324.1214,108.0540,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,5.0000,1182.6201,1391.7866,1360.8018,980.6254,1221.0959,592.6777,1128.0708,538.0103,323.3721,187.1013,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,5.0000,1182.7380,1470.3598,1361.3239,1060.1395,1221.2171,671.9157,1128.3182,617.0232,322.4877,265.7323,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,5.0000,1182.2464,1549.4530,1361.5913,1139.2680,1221.4243,751.4648,1128.5283,696.8825,321.8447,344.2019,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,5.0000,1181.6394,1627.4426,1361.4528,1218.6648,1221.6690,830.8587,1128.7058,776.1025,321.5092,422.9142,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,4.0000,1361.8170,1296.9503,1221.9992,909.0279,1128.7798,854.5393,321.7262,501.0846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,4.0000,1361.9902,1376.0800,1222.2981,988.4995,1129.4241,933.7202,322.6414,580.3096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,4.0000,1361.9675,1454.4749,1222.8445,1067.9567,1129.5080,1012.9043,323.8583,658.6873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,4.0000,1361.7572,1532.7987,1223.0645,1146.9697,1129.7861,1091.8851,325.5199,736.7800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,4.0000,1361.9952,1610.7017,1223.3258,1225.9901,1130.0181,1170.8220,327.4079,814.4898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,3.0000,1223.6343,1305.5481,1130.0534,1250.3509,328.9768,893.8185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,5.0000,1223.9700,1384.8915,1130.4455,1329.3026,330.4698,972.5813,1484.2244,87.1288,1965.7108,27.1405,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,5.0000,1224.4517,1464.4463,1130.6758,1408.8661,331.8443,1052.1123,1487.2379,164.5176,1966.6815,106.5346,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,5.0000,1225.3446,1542.8910,1131.0545,1488.3658,332.9803,1131.1644,1489.4962,241.0954,1967.2788,184.9306,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,5.0000,1226.1421,1622.2410,1131.4648,1567.8540,333.6538,1210.6338,1491.2711,317.4218,1967.4592,263.5425,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,4.0000,1131.6997,1646.4978,333.4322,1289.9896,1492.3976,394.2895,1967.8867,342.5172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.0000,3.0000,333.1812,1368.4167,1493.2991,471.3895,1968.7655,420.3702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.0000,3.0000,332.5207,1446.0672,1494.3633,548.9364,1969.2016,498.5214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.0000,3.0000,331.9429,1524.2858,1495.4106,626.9680,1969.3653,577.1965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.0000,3.0000,331.4089,1602.1021,1495.9288,704.8860,1969.8062,655.2874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.0000,2.0000,1496.4191,783.0761,1969.9316,733.4136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.0000,2.0000,1496.7212,861.9339,1970.3534,812.2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.0000,2.0000,1497.0945,940.9929,1970.5217,890.1547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.0000,2.0000,1497.2931,1020.5871,1970.8071,968.5493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.0000,2.0000,1497.3916,1099.6784,1971.1247,1046.7410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.0000,3.0000,1497.9187,1179.2935,1971.2289,1124.5330,1791.1771,45.6980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.0000,3.0000,1498.0901,1258.9510,1971.3187,1201.8355,1791.8280,123.1267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.0000,3.0000,1498.6892,1338.9847,1971.1744,1278.9520,1792.2349,200.3773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.0000,3.0000,1499.6199,1419.2765,1971.5676,1356.1256,1793.0882,277.3064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.0000,3.0000,1500.1692,1499.5272,1971.1223,1433.4555,1793.3996,354.7720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.0000,3.0000,1500.3662,1578.7018,1971.0972,1510.8773,1793.9044,432.1374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.0000,3.0000,1501.1097,1657.7567,1970.3717,1588.4960,1794.3546,509.4622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.0000,2.0000,1970.0249,1665.1765,1794.6152,586.6455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.0000,1.0000,1795.1271,665.0788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.0000,1.0000,1795.5693,743.7618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.0000,1.0000,1795.5368,822.6286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
