FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y
422.0000,3.0000,742.1046,1661.4220,1362.0158,1326.0176,504.2219,423.2654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
423.0000,2.0000,1361.7111,1403.7929,503.8358,501.6255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
424.0000,2.0000,1362.0636,1481.3925,502.8357,580.7578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
425.0000,2.0000,1362.3001,1559.0104,501.1354,659.7966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
426.0000,2.0000,1362.7191,1636.6756,499.5085,739.4955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
427.0000,1.0000,497.5221,819.3686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
428.0000,1.0000,495.2834,898.7379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
429.0000,1.0000,492.8255,978.1972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
430.0000,2.0000,490.2376,1056.5646,1260.6481,53.9152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
431.0000,2.0000,487.1128,1135.4747,1261.5907,132.9885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
432.0000,2.0000,483.9993,1213.5674,1262.0841,211.0261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
433.0000,2.0000,481.2141,1291.2877,1262.4062,289.6945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
434.0000,2.0000,479.2704,1368.2843,1263.0328,367.9845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
435.0000,3.0000,478.2513,1445.8290,1263.4712,446.6654,1840.0714,80.1973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
436.0000,3.0000,477.5026,1522.6410,1263.6523,524.2195,1840.8324,157.2641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
437.0000,4.0000,477.0298,1599.8926,1263.5384,602.7700,1841.0305,235.5120,1371.0590,64.3243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
438.0000,4.0000,1263.9430,681.0590,1841.2878,312.8767,1371.6821,142.0025,911.4798,77.2266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
439.0000,4.0000,1264.3705,760.1243,1841.7724,391.0774,1372.0096,220.0401,911.5514,155.6391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
440.0000,5.0000,1264.5478,838.4176,1842.3696,468.7790,1372.4355,298.2040,912.0084,233.0439,1976.9534,60.9465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
441.0000,5.0000,1265.0976,918.0995,1842.8624,547.7895,1372.9079,377.0498,912.3836,312.0538,1976.0543,140.1464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
442.0000,5.0000,1265.5596,996.6682,1843.2121,625.6792,1373.2237,455.5908,912.5417,390.5107,1975.1499,217.7484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
443.0000,5.0000,1265.9263,1075.8801,1843.5414,704.7027,1373.8872,534.6842,912.3701,469.7933,1974.1796,295.3682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
444.0000,6.0000,1266.3032,1154.6136,1843.7598,782.8953,1374.2846,613.1337,912.4273,548.2266,1973.3268,374.0810,782.7154,75.9100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
445.0000,6.0000,1266.7035,1232.3584,1843.3294,861.0992,1374.5990,692.0406,912.3826,627.1158,1972.6381,453.2548,782.4044,153.8329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
446.0000,6.0000,1266.5760,1310.0316,1843.5562,938.6895,1374.7729,770.1219,912.7385,704.9737,1971.8183,531.1396,781.9154,231.8992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
447.0000,6.0000,1267.0263,1388.5273,1844.0994,1016.7239,1374.9505,849.2049,912.9963,783.3991,1971.3758,608.7957,781.7592,309.6350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
448.0000,6.0000,1267.0063,1464.9313,1844.2983,1092.9630,1375.0792,926.4109,913.5029,860.2723,1971.2196,685.8392,781.5576,386.3403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
449.0000,6.0000,1266.9182,1541.6184,1844.2709,1169.9953,1375.2388,1003.7363,913.8567,937.4694,1970.9889,762.9672,781.4867,463.5181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
450.0000,6.0000,1267.4842,1617.6202,1844.8928,1246.9343,1375.8083,1081.0908,914.3382,1015.1653,1971.4168,840.7584,782.1215,541.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
451.0000,5.0000,1844.5517,1323.7592,1376.2231,1159.0005,915.0140,1092.5149,1971.0821,919.2409,782.4797,619.1865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
452.0000,5.0000,1844.8983,1400.5128,1376.1251,1236.0030,915.1780,1169.7738,1970.8737,996.5551,783.0360,696.7745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
453.0000,5.0000,1844.3657,1477.3353,1376.2632,1314.1970,915.7536,1247.7048,1971.0064,1074.4840,783.6948,774.8311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
454.0000,5.0000,1843.4473,1554.4156,1376.1980,1392.2429,916.0001,1325.7632,1971.5411,1152.0493,784.4741,853.7149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
455.0000,6.0000,1842.1904,1630.8541,1376.5871,1470.2232,916.0222,1403.8758,1972.4101,1229.6901,785.2502,932.7115,1005.9135,88.7984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
456.0000,5.0000,1376.9205,1548.4592,916.3882,1481.8924,1973.5309,1307.8498,785.8660,1012.0894,1006.4379,167.7363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
457.0000,5.0000,1377.6550,1625.9857,916.7579,1560.0154,1973.8525,1385.2715,786.4893,1090.5398,1006.4842,245.8856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
458.0000,4.0000,916.9616,1638.2390,1974.7875,1463.2849,786.3734,1169.3596,1006.4948,324.5112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
459.0000,3.0000,1975.0390,1541.0167,786.3635,1248.1269,1006.6202,403.4616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
460.0000,3.0000,1974.8346,1618.2282,786.3888,1327.4771,1007.0429,482.4726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
461.0000,2.0000,786.6102,1405.8370,1007.4463,560.8098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
462.0000,2.0000,786.4969,1484.7184,1007.9770,640.4836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
463.0000,2.0000,786.6170,1563.6254,1008.2807,719.5750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
464.0000,2.0000,786.5628,1642.8131,1008.4123,798.7056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
465.0000,1.0000,1008.7261,877.2187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
466.0000,2.0000,1009.1955,957.5956,990.5596,73.1140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467.0000,3.0000,1009.4321,1037.4124,989.7938,152.2259,1150.9357,58.7697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.0000,3.0000,1009.4490,1116.9279,989.1963,231.9735,1151.2666,138.1885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
469.0000,3.0000,1010.1922,1196.0564,988.2219,311.4907,1151.2664,216.6097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
470.0000,3.0000,1010.4347,1275.9143,986.8699,391.7872,1151.8716,296.2485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
471.0000,3.0000,1010.6614,1355.2252,986.0707,471.1114,1152.0975,375.0502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
472.0000,3.0000,1010.8478,1435.1212,985.4786,551.2213,1152.3352,455.3064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
473.0000,3.0000,1011.8881,1514.7278,985.1799,630.3923,1152.7647,534.7712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
474.0000,4.0000,1012.0749,1594.5116,984.9410,710.0045,1153.1554,614.8509,402.1659,67.2630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
475.0000,3.0000,985.1215,789.2788,1153.4141,695.0816,402.2055,146.7316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476.0000,3.0000,985.4551,868.8203,1153.8791,775.4277,402.1810,226.1595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
477.0000,4.0000,985.7146,947.9870,1154.3031,854.6942,402.2728,304.7359,911.9692,102.5944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
478.0000,4.0000,986.1417,1027.9585,1154.4098,934.0411,402.3840,383.6301,911.9772,181.0087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
479.0000,4.0000,986.2454,1107.3961,1154.9046,1012.8350,402.5364,462.2093,911.9650,259.9055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
480.0000,5.0000,986.8770,1187.0950,1154.9676,1092.2092,402.6342,541.0329,912.0793,338.8996,1991.0684,68.1637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
481.0000,5.0000,988.0069,1266.2120,1155.1973,1171.4961,402.9705,619.8018,912.1017,417.6537,1991.8713,146.1678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
482.0000,6.0000,988.7668,1345.3338,1155.6154,1250.1086,403.1800,698.5701,912.3899,496.2905,1992.3092,224.4325,506.8400,71.7081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
483.0000,6.0000,989.6694,1423.6805,1155.8087,1328.3767,403.5526,776.5840,912.5881,574.3533,1992.5347,302.1094,506.5884,149.5500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.0000,6.0000,991.0008,1501.5275,1156.5287,1406.5432,403.5658,854.8868,912.8306,653.0397,1993.3134,380.0660,506.4366,227.5278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
485.0000,6.0000,992.3551,1579.1650,1156.8956,1484.9877,403.9677,933.2212,913.4179,731.4380,1993.8746,457.7942,506.0106,305.3717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
486.0000,5.0000,1157.0758,1563.1617,404.7030,1010.7756,913.8918,809.1782,1994.1851,535.1183,506.0669,383.3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
487.0000,5.0000,1157.2358,1641.8063,404.9999,1089.0343,914.2298,888.0651,1994.6809,613.1240,505.6173,461.7103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
488.0000,4.0000,405.2604,1167.7153,914.5738,967.5247,1994.5525,691.9154,505.8682,540.1469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.0000,5.0000,406.0807,1246.0917,914.7888,1046.4058,1994.8430,770.4931,506.0568,618.9154,900.4603,90.4288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
490.0000,6.0000,406.4477,1324.7298,915.1161,1125.3505,1994.9190,849.2223,506.3988,697.8446,900.4959,168.6315,1550.4025,67.8765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.0000,6.0000,407.6109,1403.7418,915.7137,1204.7158,1995.2318,928.0941,506.7086,776.8387,900.5607,247.8478,1552.0047,146.6239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.0000,7.0000,408.1975,1481.7621,916.1573,1283.0741,1995.2743,1006.2686,507.4999,855.5370,901.1969,326.1137,1553.4393,223.9276,583.6071,85.2519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493.0000,7.0000,409.3882,1560.3854,916.2487,1361.7628,1995.4953,1084.5534,507.8575,934.5830,901.3126,404.9012,1554.7922,301.7269,583.3855,163.2936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
494.0000,7.0000,410.6271,1637.9128,917.1688,1439.4507,1995.5329,1162.1921,507.9545,1012.6644,901.2912,482.6352,1555.8265,379.3237,583.6932,241.0586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
495.0000,6.0000,917.3078,1518.3827,1995.5770,1240.8500,507.9565,1091.8039,901.2292,562.0839,1556.8769,457.8495,583.7534,319.5715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
496.0000,7.0000,918.1066,1596.1965,1995.6917,1318.7082,508.3159,1169.8613,901.5569,640.8188,1557.8382,535.8667,583.8003,397.6709,1701.0167,77.1209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
497.0000,6.0000,1995.8767,1397.0672,508.7651,1248.6859,902.0681,719.9006,1559.1251,615.1308,583.8854,476.4787,1700.1261,157.0230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
498.0000,6.0000,1995.7988,1474.6557,509.3969,1326.9210,902.0969,798.5640,1559.6383,693.3147,584.0010,554.9105,1699.7374,236.9734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
499.0000,6.0000,1995.3755,1552.6212,510.2358,1405.8060,901.9623,878.2068,1559.9737,772.2415,583.9799,634.1934,1698.5249,317.4170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
500.0000,6.0000,1994.9938,1629.4083,511.2912,1484.0351,902.3379,957.0326,1560.4050,851.0031,584.9157,712.8289,1697.2699,396.2513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.0000,5.0000,512.1729,1562.6462,902.8558,1036.6899,1560.7544,930.7369,584.8810,792.1721,1696.3469,474.5578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
502.0000,6.0000,513.0072,1640.0524,903.1011,1116.2245,1560.8014,1010.1370,585.3069,871.5011,1695.5089,552.0806,1281.5144,70.2321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
503.0000,5.0000,904.0415,1195.9011,1560.8927,1090.1522,585.8621,951.3673,1696.1318,630.6791,1281.7297,148.6703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
504.0000,5.0000,904.4709,1274.8061,1560.9866,1169.7534,586.1187,1029.9289,1697.2301,709.2112,1282.0352,227.3499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
505.0000,5.0000,904.8555,1354.2316,1560.3538,1249.1990,586.8204,1109.2860,1697.6746,789.0017,1282.2934,306.6290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
506.0000,5.0000,905.6267,1433.1519,1559.5470,1327.9176,587.2573,1188.0327,1698.0179,868.0789,1282.6413,385.2546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
507.0000,5.0000,906.9749,1511.9051,1558.8120,1407.0875,587.7548,1266.7489,1698.2603,947.0990,1283.0424,463.8935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
508.0000,6.0000,907.5277,1590.8233,1558.0382,1485.9923,588.4263,1345.2308,1698.0925,1025.9038,1283.3886,542.8899,1833.7920,88.0437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
509.0000,6.0000,908.0049,1669.7706,1556.8860,1564.2730,589.0593,1423.8432,1698.1492,1104.7273,1283.6505,621.6885,1834.4301,166.2053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510.0000,5.0000,1556.1020,1642.9858,589.7203,1501.9986,1698.2118,1183.2602,1283.8834,700.6064,1835.1618,244.2769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
511.0000,4.0000,590.3025,1580.5788,1698.0572,1261.6047,1284.1374,779.8700,1835.3047,322.3622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
512.0000,4.0000,591.0237,1658.9988,1698.1263,1340.8010,1284.1222,859.4075,1835.9813,401.2289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
513.0000,3.0000,1698.5391,1419.3252,1284.4032,938.2910,1836.3431,480.1661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
514.0000,4.0000,1698.1544,1497.9996,1284.6069,1017.7290,1836.9339,559.7861,1621.3767,108.5362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
515.0000,4.0000,1698.3643,1575.9189,1285.1100,1096.5754,1837.5357,637.9732,1620.8133,186.5030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
516.0000,4.0000,1698.2916,1654.2898,1285.2448,1176.0991,1837.9379,717.2706,1619.5714,265.5977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
517.0000,4.0000,1285.8150,1254.6433,1837.9315,795.6837,1618.4408,344.9705,198.5985,50.3549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.0000,5.0000,1286.0853,1333.7994,1838.1924,875.1690,1616.7270,424.1025,198.2302,129.3652,1125.9209,33.3089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
519.0000,5.0000,1286.4900,1412.0105,1838.5125,954.0328,1614.2789,502.3130,198.2893,207.3378,1126.7941,110.8386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
520.0000,5.0000,1286.0709,1490.1484,1838.7059,1033.5638,1612.3149,581.3549,198.3856,286.3779,1126.7829,190.0971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
521.0000,6.0000,1285.9864,1567.7102,1839.0691,1111.5777,1610.8479,659.4601,198.1447,364.0954,1127.2894,267.8628,1450.9023,116.7454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
522.0000,7.0000,1286.1670,1645.5550,1839.0955,1190.0477,1609.4021,737.5465,198.0887,442.6682,1127.3513,346.5477,1451.2189,194.9096,1178.0244,31.0881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
523.0000,6.0000,1839.1587,1267.5172,1608.5370,815.6265,198.2087,520.5205,1127.6119,424.6115,1451.7079,272.4632,1178.1871,108.7757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
524.0000,6.0000,1839.4907,1345.8647,1607.9599,893.7951,198.2416,599.1694,1127.9458,503.4558,1451.9809,351.0304,1178.0702,187.0972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
525.0000,6.0000,1839.3277,1422.7405,1607.6923,971.4545,198.6296,676.5117,1128.0818,581.1681,1452.3343,428.4231,1178.4888,264.3714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
526.0000,6.0000,1839.1020,1500.8701,1607.5401,1051.1341,198.7493,755.5368,1128.4011,660.4195,1452.7514,507.6375,1178.8349,343.3824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527.0000,7.0000,1838.6127,1577.9030,1608.0165,1129.2429,198.8305,834.0092,1128.6265,738.7765,1453.1717,586.0052,1178.8925,421.5909,1784.5671,60.1239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
528.0000,7.0000,1838.1260,1655.4749,1608.8546,1207.7206,199.1214,913.1480,1128.7741,818.2852,1453.5476,665.5212,1179.2999,500.9723,1785.0980,138.5483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
