FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y
41.0000,6.0000,1004.3638,995.5452,1019.6978,861.3416,1346.6390,871.4742,1122.6749,776.9476,1066.9163,265.4776,1004.1094,160.6942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,6.0000,1004.7360,1073.9806,1020.5834,939.5585,1347.2072,949.7812,1122.7298,855.2488,1067.0943,343.0197,1004.0391,238.4330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,6.0000,1005.2176,1152.0364,1020.7015,1017.5010,1347.7286,1027.4236,1123.0204,933.0119,1067.5173,420.7397,1004.1366,315.4362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,6.0000,1005.2312,1230.3570,1021.0377,1096.2404,1347.9791,1105.5913,1123.4961,1011.4696,1067.7097,499.2909,1003.6290,394.1799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,6.0000,1005.5699,1308.6593,1021.4608,1174.4822,1348.3666,1183.2944,1123.9040,1089.5034,1068.2856,577.4013,1003.6363,471.8212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,6.0000,1005.6826,1386.8991,1021.6548,1252.9581,1348.9195,1261.1262,1123.9589,1168.2300,1068.7439,656.2289,1003.9306,550.3186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,7.0000,1005.8973,1465.2984,1021.9764,1331.5112,1349.0523,1340.0307,1124.3668,1246.7728,1068.7297,735.0742,1004.0301,629.6293,343.1121,49.2789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,7.0000,1005.6932,1543.1918,1022.3290,1409.7237,1349.5762,1418.4386,1124.7082,1325.7693,1068.8256,813.9422,1004.7218,708.9402,343.2002,127.0907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,7.0000,1005.3858,1620.9576,1022.7699,1487.9316,1350.0981,1497.6015,1124.5813,1404.4560,1069.2322,893.2816,1005.2543,788.4084,343.2877,204.6301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,6.0000,1350.1411,1576.5931,1022.9544,1565.8956,1124.3097,1482.6542,1069.7775,972.1468,1005.9157,867.4851,343.1851,282.0977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,6.0000,1349.5107,1655.5691,1023.7692,1644.7572,1123.9589,1560.6748,1070.1091,1051.4828,1006.6536,946.6571,342.6348,360.2831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,4.0000,1123.4213,1638.2347,1070.3718,1129.8032,1007.2982,1025.4475,343.0314,437.8991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,3.0000,1070.4590,1207.9429,1007.7940,1104.2272,343.1127,515.9711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,4.0000,1070.9320,1286.3155,1008.5147,1183.0511,343.1612,593.7377,1656.5567,95.8541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,4.0000,1070.9877,1365.6106,1008.9041,1262.2344,343.3056,672.2330,1656.4841,174.6321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,4.0000,1071.0930,1443.8074,1009.6489,1339.9874,343.5518,749.6645,1657.2733,251.9298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,4.0000,1072.2107,1521.9200,1009.9241,1417.9526,343.7598,828.3274,1657.9741,330.5789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,4.0000,1073.1545,1598.9528,1009.1945,1494.5965,343.9281,906.1239,1658.3731,408.3266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,3.0000,1008.6160,1571.4011,344.0644,984.7376,1658.5527,487.0196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,3.0000,1008.2972,1648.1829,344.6853,1062.9950,1659.6682,565.5717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,2.0000,345.0074,1141.9911,1659.9546,644.8394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,2.0000,346.0337,1219.5141,1660.3455,722.3303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,2.0000,346.6804,1298.2871,1660.6288,801.9352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,3.0000,347.2727,1376.1118,1661.6580,880.2857,304.7864,105.5753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,4.0000,347.6070,1454.3665,1661.7847,959.2237,304.9087,183.8027,1931.2285,96.9641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,5.0000,348.1510,1532.0438,1661.3667,1036.9816,305.1301,261.6573,1931.7271,174.5386,1082.5705,107.2777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,5.0000,349.1122,1609.7893,1661.4245,1115.6534,304.9488,339.8699,1932.5085,252.6827,1082.7649,185.4411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,4.0000,1661.6915,1193.1156,305.1961,417.1431,1932.9188,330.1496,1082.9652,262.6508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,4.0000,1661.9489,1271.5203,305.1506,494.8116,1933.5394,407.5945,1083.2363,340.6815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,4.0000,1661.9729,1348.7145,305.2023,572.3155,1933.8906,485.2561,1083.2868,418.2881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,4.0000,1661.5730,1425.8669,305.2402,650.4228,1934.4491,562.6635,1083.9018,496.2117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,5.0000,1661.6186,1503.5870,305.6425,728.1660,1934.9574,640.8207,1084.1318,574.4079,1321.1025,83.3025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,5.0000,1661.6827,1581.3015,305.7975,806.3592,1935.3248,719.3522,1084.5359,653.5346,1321.5486,162.2118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,5.0000,1661.1897,1657.5695,306.1394,884.2273,1935.2719,797.0772,1084.8356,731.3842,1322.1918,238.8199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,4.0000,306.5671,962.1145,1935.7076,874.5082,1085.0738,809.7508,1322.4189,317.0092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,4.0000,306.9082,1040.3510,1935.8875,953.1359,1085.4150,888.3001,1322.8982,395.3610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,4.0000,307.1808,1118.6581,1935.9727,1031.1365,1085.6582,966.9427,1323.1172,474.2766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,4.0000,307.7707,1197.2537,1935.8524,1109.5765,1085.5494,1045.1850,1323.3705,552.4530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,4.0000,308.3472,1274.8438,1935.8914,1187.1719,1086.1765,1124.1004,1323.5670,631.2555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,4.0000,308.8746,1353.4285,1935.7729,1265.7111,1086.6541,1203.2884,1323.9158,710.0793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,4.0000,309.8476,1431.4999,1935.5227,1343.7583,1086.9599,1281.8497,1324.0619,789.1163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,4.0000,310.7163,1509.6958,1935.2297,1421.5304,1087.8878,1360.7982,1324.6002,867.8177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,4.0000,311.7438,1587.3022,1935.1977,1498.8321,1088.7055,1439.3281,1325.1974,946.3826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,3.0000,1934.9012,1577.4322,1087.8323,1518.1389,1325.3793,1025.3822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,2.0000,1087.3246,1596.4307,1325.4613,1103.3930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,1.0000,1325.6109,1182.7313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,1.0000,1326.0549,1260.5003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,1.0000,1326.2964,1339.6640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,1.0000,1326.4684,1417.2700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,1.0000,1326.6461,1495.8688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,1.0000,1327.0285,1573.4921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,1.0000,1327.4815,1651.8847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,1.0000,895.6233,62.9588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,1.0000,895.8091,141.3159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,1.0000,896.0747,219.0423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,1.0000,895.6640,296.8878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,1.0000,895.0869,374.3155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,2.0000,894.8332,452.4917,611.2011,112.3879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,2.0000,895.0611,530.1252,608.9925,190.8825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,2.0000,895.3013,607.6853,607.1073,269.3082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,4.0000,896.0188,685.4112,606.1189,347.7196,867.8914,78.6645,1437.9485,48.7706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,4.0000,896.8438,763.2761,605.3859,426.5856,868.1748,156.4843,1438.1617,126.5485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,4.0000,897.8053,842.0739,604.9372,505.4305,867.9242,235.0866,1438.9919,204.2501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
