FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y
0.0000,1.0000,998.6224,830.8885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.0000,1.0000,998.8192,908.9879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0000,1.0000,999.1569,986.8891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0000,1.0000,999.5535,1065.5001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0000,1.0000,1000.0472,1143.4005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0000,1.0000,1000.3337,1221.2712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0000,1.0000,1000.4994,1299.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0000,1.0000,1000.8681,1377.5285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0000,1.0000,1000.5063,1455.9563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.0000,1.0000,1001.1413,1534.5676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0000,2.0000,1001.1947,1612.7621,813.6393,81.2994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.0000,1.0000,813.9140,159.0463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.0000,1.0000,814.1280,238.6178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.0000,1.0000,814.2151,317.3046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.0000,2.0000,813.8430,396.2127,1739.5906,104.1313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.0000,2.0000,813.8918,474.2815,1740.4685,181.6197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.0000,2.0000,814.3016,553.4816,1740.6087,260.2331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.0000,2.0000,814.8632,630.8646,1741.2069,337.5278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0000,2.0000,815.7767,709.2466,1741.7351,415.6768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0000,3.0000,816.1466,787.1760,1742.0119,493.3328,1229.1418,74.2506,NaN,NaN,NaN,NaN,NaN,NaN
20.0000,3.0000,815.9708,866.0592,1742.5762,571.3247,1230.1196,152.5483,NaN,NaN,NaN,NaN,NaN,NaN
21.0000,3.0000,816.1623,944.2587,1742.8624,649.1252,1231.1480,230.5138,NaN,NaN,NaN,NaN,NaN,NaN
22.0000,3.0000,816.0318,1022.9521,1743.1470,727.4497,1232.1755,308.7464,NaN,NaN,NaN,NaN,NaN,NaN
23.0000,3.0000,816.2562,1100.9999,1743.4422,805.4057,1232.3061,387.0002,NaN,NaN,NaN,NaN,NaN,NaN
24.0000,3.0000,817.0406,1180.3054,1743.8925,885.0308,1231.8420,466.5278,NaN,NaN,NaN,NaN,NaN,NaN
25.0000,4.0000,817.9206,1258.4632,1744.4003,963.3752,1231.6489,544.5329,1184.9660,118.2167,NaN,NaN,NaN,NaN
26.0000,4.0000,818.1946,1337.0801,1743.8620,1041.8760,1231.3868,622.4132,1185.7473,194.3671,NaN,NaN,NaN,NaN
27.0000,4.0000,818.5275,1415.5211,1743.7499,1120.4655,1230.8645,700.9775,1186.7313,271.4223,NaN,NaN,NaN,NaN
28.0000,4.0000,819.1892,1494.6163,1743.7989,1199.0196,1230.5657,779.6431,1187.7914,350.4776,NaN,NaN,NaN,NaN
29.0000,4.0000,819.9669,1572.6821,1744.3401,1276.7630,1230.5379,857.6567,1189.2908,429.9352,NaN,NaN,NaN,NaN
30.0000,5.0000,820.4361,1651.0539,1743.6858,1355.0826,1230.5061,936.2731,1190.8389,510.1590,1694.9882,77.4942,NaN,NaN
31.0000,4.0000,1743.8900,1432.6627,1230.8767,1014.2711,1192.9002,591.2570,1695.8526,154.9887,NaN,NaN,NaN,NaN
32.0000,4.0000,1743.1848,1510.5596,1231.2946,1092.7372,1194.2612,671.9246,1696.4712,232.6819,NaN,NaN,NaN,NaN
33.0000,4.0000,1743.1917,1588.0890,1231.6031,1171.4370,1195.5466,752.4714,1696.7197,310.3017,NaN,NaN,NaN,NaN
34.0000,4.0000,1743.2375,1665.2829,1232.4967,1249.6347,1196.5303,833.0737,1697.3357,388.1362,NaN,NaN,NaN,NaN
35.0000,3.0000,1233.1814,1328.2811,1196.8999,913.5891,1697.8415,466.3354,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,3.0000,1233.8874,1406.6381,1196.3907,993.7679,1698.5950,544.5779,NaN,NaN,NaN,NaN,NaN,NaN
37.0000,3.0000,1234.7347,1485.6008,1196.3087,1073.9294,1698.4386,622.2027,NaN,NaN,NaN,NaN,NaN,NaN
38.0000,3.0000,1235.6819,1562.8556,1195.8950,1153.8856,1698.7324,700.3935,NaN,NaN,NaN,NaN,NaN,NaN
39.0000,3.0000,1236.5629,1640.6602,1195.5445,1234.5471,1699.1542,779.1680,NaN,NaN,NaN,NaN,NaN,NaN
40.0000,2.0000,1195.5270,1313.5942,1699.2242,857.0658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0000,2.0000,1196.0249,1392.1010,1699.5726,936.0482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,2.0000,1197.0005,1470.3072,1699.9894,1014.1479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,2.0000,1198.0134,1548.2501,1700.0383,1092.5089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,2.0000,1200.0255,1623.7704,1700.4463,1170.3775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,1.0000,1700.2593,1248.9354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,1.0000,1700.3309,1326.6325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,1.0000,1700.4337,1404.3439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,1.0000,1700.5259,1480.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,1.0000,1700.0960,1558.1229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,2.0000,1699.9729,1634.0201,1810.7823,35.7167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,1.0000,1811.1236,113.4035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,1.0000,1811.4839,191.3201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,1.0000,1812.4319,269.5567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,1.0000,1812.7618,347.4311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,2.0000,1813.2428,426.0708,469.4470,72.2817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,2.0000,1813.9311,504.1763,469.8122,150.0671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,2.0000,1814.1545,582.9220,469.4944,228.5410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,2.0000,1814.3874,661.3502,469.4535,306.9669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,2.0000,1814.8667,739.6598,469.6355,384.7046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,2.0000,1815.3063,817.5053,469.9055,462.5704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,2.0000,1815.3362,894.9607,470.0085,540.2635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,2.0000,1815.5996,973.2617,470.4271,618.5264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,2.0000,1815.6410,1051.2082,470.5167,696.6420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,3.0000,1815.8134,1129.3498,470.4371,774.7521,1282.7128,28.4801,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,3.0000,1815.8035,1206.8256,471.1630,852.6420,1282.4795,105.0143,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,3.0000,1815.7546,1284.9387,471.3094,930.9319,1282.1902,182.2456,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,3.0000,1815.6333,1362.1015,471.8333,1008.8083,1281.4265,259.3703,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,4.0000,1815.1007,1440.0440,472.0375,1087.3002,1281.2057,337.0462,1072.2584,42.3596,NaN,NaN,NaN,NaN
69.0000,4.0000,1814.8784,1516.9343,472.4482,1164.7225,1281.2631,414.5683,1072.5981,119.9656,NaN,NaN,NaN,NaN
70.0000,4.0000,1814.3093,1594.1057,472.8524,1242.2772,1281.2284,493.0124,1072.6994,197.2235,NaN,NaN,NaN,NaN
71.0000,4.0000,1813.0895,1669.9498,473.7599,1319.2274,1281.7465,571.2490,1072.9699,274.3774,NaN,NaN,NaN,NaN
72.0000,3.0000,473.9943,1396.8040,1281.7603,649.8153,1073.3900,352.3059,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,3.0000,474.6962,1472.9472,1281.8288,727.6438,1073.6757,429.4145,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,3.0000,475.6773,1549.9400,1281.7017,806.7086,1073.8472,507.6155,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,3.0000,476.3616,1625.8475,1281.9376,885.0011,1074.2989,585.8499,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,2.0000,1282.2755,963.7199,1074.7686,664.7857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,2.0000,1282.8613,1041.9213,1074.9952,743.5130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,2.0000,1283.5553,1121.4998,1075.4806,823.3718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,3.0000,1284.0002,1199.3230,1075.7242,901.3628,1485.3947,64.8569,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,3.0000,1284.5327,1278.2727,1076.0229,980.6211,1485.8590,143.7818,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,4.0000,1284.2441,1355.8574,1076.3545,1060.0779,1486.4420,222.5302,360.3965,78.5427,NaN,NaN,NaN,NaN
82.0000,4.0000,1284.3069,1435.0162,1076.6466,1139.0305,1486.5236,300.9594,360.1315,157.2029,NaN,NaN,NaN,NaN
83.0000,5.0000,1284.3004,1513.2510,1077.0507,1217.8439,1487.1892,379.5651,359.9044,235.9598,1910.5772,82.3946,NaN,NaN
84.0000,5.0000,1284.4307,1591.8360,1077.5225,1297.3080,1487.4530,458.8561,360.1107,314.7824,1911.0181,160.8266,NaN,NaN
85.0000,4.0000,1077.8092,1375.5348,1487.9266,538.1069,359.8774,393.9672,1911.6601,239.7925,NaN,NaN,NaN,NaN
86.0000,4.0000,1077.8892,1454.7027,1488.2468,617.3171,360.2652,473.0918,1912.4683,318.9940,NaN,NaN,NaN,NaN
87.0000,4.0000,1078.0481,1533.4369,1488.7784,696.4920,360.2027,552.1884,1913.1688,397.5408,NaN,NaN,NaN,NaN
88.0000,4.0000,1079.1792,1612.2359,1488.9777,776.0326,360.6888,631.7250,1913.1927,476.2077,NaN,NaN,NaN,NaN
89.0000,3.0000,1489.3339,856.2659,360.9313,712.1258,1913.8037,556.2916,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,3.0000,1489.8207,935.9294,361.5778,791.0254,1914.7239,635.5912,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,3.0000,1490.1026,1015.4912,361.5979,870.7706,1915.1903,715.0690,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,3.0000,1490.3440,1095.0404,362.2859,950.4172,1915.4166,794.1442,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,3.0000,1490.1957,1174.8923,362.9160,1030.1943,1915.6659,873.9884,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,3.0000,1490.5889,1253.6569,363.1417,1109.0759,1916.0018,952.9379,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,3.0000,1490.8182,1333.1124,363.7532,1188.5305,1915.9593,1032.1595,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,3.0000,1490.8779,1411.3948,364.4079,1267.1589,1916.1837,1110.9718,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,3.0000,1490.8087,1490.7667,365.0777,1347.0501,1916.0667,1190.6710,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,3.0000,1490.9544,1569.4007,366.3225,1426.7064,1916.0638,1270.0725,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,3.0000,1491.0341,1648.6272,367.1963,1506.3860,1916.0984,1349.5714,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,2.0000,367.9503,1585.0799,1916.2367,1428.0055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,2.0000,369.8216,1662.1166,1915.5580,1507.4069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,1.0000,1914.9782,1585.6451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,1.0000,1903.6520,90.8085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,1.0000,1904.3331,169.2416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,1.0000,1905.2325,246.5974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,1.0000,1905.4488,324.7687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,1.0000,1906.0364,401.8045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,1.0000,1906.4348,480.0357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,1.0000,1906.7380,557.9680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,1.0000,1907.1164,636.7596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,1.0000,1907.4838,715.2409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,1.0000,1907.8670,795.2432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,1.0000,1908.3325,874.2249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,1.0000,1908.6668,953.3247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,1.0000,1908.3545,1033.1747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,1.0000,1908.8496,1112.0708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,1.0000,1909.1278,1190.3486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,1.0000,1909.2565,1267.9416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,1.0000,1909.0789,1346.5955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,1.0000,1909.0169,1423.6544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,1.0000,1909.0602,1502.1845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,1.0000,1908.9929,1579.7167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,1.0000,1907.4175,1655.4624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.0000,1.0000,980.7019,112.2620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.0000,1.0000,981.3851,190.2191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.0000,1.0000,981.8658,267.4070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.0000,1.0000,982.4506,346.2601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.0000,1.0000,982.3582,424.6913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.0000,1.0000,981.9684,504.1591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.0000,1.0000,981.1783,583.0627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.0000,1.0000,980.4137,662.4701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.0000,1.0000,979.6928,741.5165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.0000,1.0000,978.6973,821.4536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.0000,1.0000,978.2912,901.8417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.0000,1.0000,978.4336,981.7731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170.0000,1.0000,978.9361,1062.0315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.0000,1.0000,979.9688,1141.4490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172.0000,1.0000,980.5499,1220.0383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.0000,1.0000,981.3959,1298.5877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174.0000,1.0000,981.8442,1376.7281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175.0000,1.0000,982.6755,1454.9467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176.0000,1.0000,982.8517,1531.6694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177.0000,1.0000,983.1781,1608.6173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
184.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185.0000,1.0000,930.9262,54.7821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186.0000,1.0000,931.7777,133.4138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187.0000,1.0000,932.7433,211.1193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188.0000,2.0000,933.7224,289.4877,1553.4180,100.2614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189.0000,2.0000,935.2715,367.2902,1554.3700,176.2880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.0000,2.0000,936.6119,445.3229,1555.0552,252.7866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191.0000,2.0000,938.1083,523.2989,1556.0137,329.0906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192.0000,2.0000,939.4544,602.8731,1556.8797,406.2938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
193.0000,2.0000,940.5498,682.5008,1557.4511,483.3441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194.0000,2.0000,941.4997,761.8034,1558.6241,560.0381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195.0000,2.0000,942.3363,841.0444,1558.8835,637.0969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196.0000,2.0000,942.7780,920.9901,1559.5990,714.1117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197.0000,2.0000,943.4677,1001.2151,1560.1751,791.2486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198.0000,2.0000,943.6151,1081.5821,1560.6663,868.5308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199.0000,2.0000,944.2565,1160.9003,1561.4075,946.1390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200.0000,2.0000,944.7012,1240.5375,1561.9906,1023.1867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201.0000,2.0000,945.1674,1319.8390,1562.4544,1101.0914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202.0000,2.0000,945.4775,1398.3103,1563.0790,1178.8016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203.0000,2.0000,945.9468,1477.1442,1563.2279,1257.0328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204.0000,2.0000,946.2952,1555.6406,1563.5883,1335.2516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
205.0000,2.0000,946.5575,1634.4411,1563.5870,1413.8907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206.0000,1.0000,1564.0153,1492.1592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207.0000,1.0000,1564.4082,1570.8677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208.0000,1.0000,1564.3548,1648.6834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
209.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
210.0000,1.0000,1766.8753,63.0232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211.0000,2.0000,1767.2708,141.3032,512.6885,71.6029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212.0000,2.0000,1767.8805,219.1174,512.2041,149.7058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213.0000,2.0000,1768.0752,296.6637,512.4202,227.5673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214.0000,2.0000,1768.5905,374.7048,511.9380,305.5013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
215.0000,2.0000,1768.9096,452.7671,512.0747,383.6303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
216.0000,2.0000,1769.4327,530.3567,511.8876,461.2520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
217.0000,2.0000,1769.9334,608.8090,511.9686,539.6769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218.0000,2.0000,1770.3044,686.5369,512.4415,617.4173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
