LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
0.7960982234936379,0.4391900865917795,0.29332008919883995,0.27179541497403986
2.480900623535548,0.9436586801185544,0.687140393817442,0.6240620520210156
0.2790899301057028,0.17015786142891812,0.11254840516019902,0.10062347556081508
5.7829745388822005,2.1031167235104284,1.5469219158045433,1.4078116477739988
3.5475116199078315e-05,1.2775598770769988e-05,9.112203221502469e-06,1.2735402387308657e-05
