Expert names,LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
LSTM_1024_16,0.0,0.1983143282102132,0.15081059707394226,0.14274416765519968
MLP_16_16_16,0.1983143282102132,0.0,0.17521070897372334,0.16152702032721863
KF_CA_sw18E3,0.15081059707394226,0.17521070897372334,0.0,0.023408461842625544
ME weighting,0.14274416765519968,0.16152702032721863,0.023408461842625544,0.0
