nan,nan,nan,nan,2.259165579898480658e+00,1.678813905288701669e+00,1.748504988272901794e+00,nan,nan,nan,nan,nan,nan,nan,nan
1.627014797375838739e+01,1.204195251300286351e+01,3.765087365633817740e+00,1.848835810838054927e+00,1.593174924827078787e+00,1.568667477233904650e+00,1.331726559088248774e+00,1.061695459598113622e+00,8.621951108339074299e-01,1.007224461671654581e+00,9.542965219076084971e-01,nan,nan,nan,nan
nan,1.006083152131467529e+01,3.638285379337751202e+00,1.744252823061305246e+00,1.239097439638954912e+00,1.121971167110116019e+00,1.052467774147467283e+00,8.666232747893410915e-01,6.593910107066183190e-01,8.971944135134903853e-01,8.678884169000768978e-01,nan,nan,nan,nan
8.807271601370109337e+00,7.823882298649662559e+00,3.252908791188103166e+00,1.593469512402311494e+00,1.008563470957914321e+00,8.184245058584875832e-01,7.577664141556346156e-01,7.578223777711555753e-01,5.903249095831063498e-01,6.787493179852380765e-01,1.164491752344079201e+00,nan,nan,nan,nan
8.552294730372228315e+00,8.330539129232441553e+00,3.455367796110992540e+00,1.488746528760986676e+00,7.871298196781344458e-01,6.264177002464950128e-01,6.292251360956314654e-01,6.928691913050806228e-01,6.532884354502686008e-01,6.640251913470525125e-01,1.105861146868999834e+00,nan,nan,nan,nan
8.629801415638075568e+00,8.778723352313283712e+00,3.028460853974745959e+00,1.255309007749195516e+00,7.001583314704800109e-01,5.425177805596491654e-01,5.170866962843094772e-01,6.434519565320792056e-01,6.467951420737789725e-01,6.550161508138605537e-01,8.852131069793393037e-01,nan,nan,nan,nan
8.480582170018285737e+00,8.968718896333683688e+00,2.734291329722588149e+00,1.037348047826625264e+00,6.327866780976907357e-01,5.062574622553871473e-01,4.843694147390694704e-01,5.507448409625635977e-01,5.944099141458100144e-01,6.379035195904151356e-01,7.280255307544447607e-01,nan,nan,nan,nan
8.373639494986999665e+00,8.198280431334621809e+00,2.341501704998161681e+00,9.033205226680753874e-01,6.509141998704121024e-01,5.331677390607035827e-01,4.704293255950394159e-01,4.760494402660567781e-01,5.976254828419885756e-01,6.687811760359888558e-01,6.757622174723405539e-01,nan,nan,nan,nan
7.434027468247796477e+00,7.430705329648314539e+00,1.697070521927568132e+00,7.294661734370202488e-01,6.454176539131946111e-01,5.183285465435572004e-01,4.296099985354020490e-01,5.310442115385054507e-01,6.170549662034875427e-01,6.840391163495688209e-01,7.404162474950288786e-01,nan,nan,nan,nan
7.780860082585033588e+00,7.338709709830300021e+00,1.398211286672240927e+00,7.722178317573407114e-01,8.336919436683625229e-01,5.360902985069854187e-01,4.537056684535385465e-01,4.874126224082103165e-01,6.264999226668706012e-01,6.883045568375196765e-01,7.115102069873846524e-01,nan,nan,nan,nan
7.140317286992331702e+00,7.032640945170135716e+00,1.101923719641094257e+00,7.253171100450993558e-01,7.862560407494304515e-01,5.350641304636002404e-01,4.716967981796622023e-01,5.288711463928154055e-01,5.911636744091431916e-01,7.580753278029128683e-01,7.590802551754898264e-01,nan,nan,nan,nan
7.120118306203529812e+00,6.902781890943925802e+00,9.637241101350660921e-01,8.121130361397737030e-01,8.026510259131934832e-01,5.292004115819557430e-01,4.565576842734239693e-01,5.257315214622277910e-01,5.743066751194760844e-01,6.897047273036499559e-01,6.546737353589563435e-01,nan,nan,nan,nan
6.862759818728819461e+00,7.326838183945988625e+00,1.056657034220515046e+00,9.026317055003922896e-01,9.050008659313114601e-01,5.400912996502702512e-01,4.755597430657735880e-01,5.074730256389736738e-01,6.321600047738218375e-01,7.898727035463036783e-01,7.134842102350594795e-01,nan,nan,nan,nan
7.671411589431629707e+00,6.648330855860964839e+00,1.104389303529709654e+00,1.096834678254712703e+00,8.583218817442032078e-01,5.621999742559127267e-01,4.524747329846237620e-01,5.315274265675303811e-01,6.448796170203626721e-01,7.884712618279704488e-01,1.063390923237545582e+00,nan,nan,nan,nan
8.163205236066634285e+00,6.954030585620091465e+00,1.190718519526314134e+00,1.279330213100773994e+00,8.934752399593330896e-01,6.124110715049778664e-01,5.252280280375213328e-01,6.354844936481756079e-01,6.500518353639979097e-01,8.075060783486048832e-01,1.303323278933848695e+00,nan,nan,nan,nan
1.043858723127693544e+01,7.366673442673763006e+00,1.451164442351714490e+00,1.407982008473299906e+00,7.682477720571471158e-01,5.168864230344779598e-01,5.969340927019297638e-01,6.896983518796532264e-01,6.798684384767270661e-01,9.196200006392630799e-01,1.508916204754054080e+00,nan,nan,nan,nan
1.428046156142877798e+01,7.726208117747666471e+00,1.517616767827345781e+00,1.482121367112623656e+00,7.774177799594536031e-01,5.473624801608174550e-01,6.718816373229512529e-01,7.566963175369063599e-01,6.369423805647345116e-01,1.097219578912103088e+00,1.716208853202588758e+00,nan,nan,nan,nan
nan,9.509041506777995423e+00,1.850299542331541591e+00,1.638461993583560039e+00,7.312197869104344328e-01,6.260856238101064619e-01,7.346559081664276736e-01,8.118370722851101506e-01,7.732585889134777624e-01,1.322987688867458100e+00,1.544955263864932871e+00,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
