Expert names,LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
LSTM_1024_16,0.0,0.20882498760535448,0.23044124938026772,0.1998016856717898
MLP_16_16_16,0.20882498760535448,0.0,0.19256321269211701,0.1533961328705999
KF_CA_sw18E3,0.23044124938026772,0.19256321269211701,0.0,0.07724343083787803
ME weighting,0.1998016856717898,0.1533961328705999,0.07724343083787803,0.0
