Expert names,LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
LSTM_1024_16,0.1486753657572163,0.01368368864650471,0.04064847765915382,0.042704626334519574
MLP_16_16_16,0.01368368864650471,0.19157164105106594,0.03202776400594943,0.03668815071888944
KF_CA_sw18E3,0.04064847765915382,0.03202776400594943,0.08343218663503361,0.06975088967971531
ME weighting,0.042704626334519574,0.03668815071888944,0.06975088967971531,0.08018979833926453
