LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
0.563571326039559,0.4391900865917795,0.27159135575783794,0.24874389868362737
1.3007875059978806,0.9436586801185544,0.6062691651186213,0.5406207267727432
0.21790337012976618,0.17015786142891812,0.10660069583412508,0.0937749048694353
2.9240279257733515,2.1031167235104284,1.3546162841358005,1.208371081212511
3.5475116199078315e-05,1.2775598770769988e-05,9.112203221502469e-06,5.6418961183893844e-05
