3.445295479637043634e+00,7.782247272082293277e-01,6.476314274209943322e-01,5.465827025835008346e-01,5.150418875026755439e-01,5.482782169572611997e-01,5.284050980021890442e-01,4.552673758912710311e-01,5.195703384548711057e-01,5.246224114732412902e-01,5.596408898569595891e-01,nan,nan,nan,nan
2.458935437586225792e+00,8.882779575386393622e-01,5.649136866446045069e-01,4.835050200329205627e-01,4.204906023254393332e-01,3.934443206233484980e-01,4.543973664706693061e-01,4.441815936951657995e-01,4.462468795124910348e-01,4.622782996883034179e-01,4.279307028670926161e-01,nan,nan,nan,nan
2.362611530322418663e+00,7.253399740163125609e-01,5.502021693023411153e-01,4.624184380846010911e-01,4.277627228655878078e-01,4.703415673363427474e-01,4.380106179343253858e-01,4.673835053347281665e-01,4.235921142248810778e-01,4.836639915596664396e-01,4.577719940571532420e-01,nan,nan,nan,nan
2.450600447662644843e+00,7.219089598388478413e-01,5.112198590995453706e-01,4.509524736434670222e-01,4.021471111405701682e-01,4.307731588067689188e-01,4.474266497032308720e-01,4.604176312163681395e-01,4.483966587366380874e-01,4.874339086913205277e-01,4.306063499036217324e-01,nan,nan,nan,nan
2.340329714705030817e+00,7.525855258668853187e-01,5.463093472251285831e-01,4.637792769636914780e-01,4.361645552188466723e-01,4.226786895666442279e-01,4.691238134078435928e-01,4.002482355785483281e-01,4.431754188809570172e-01,4.590047164025104487e-01,4.325779852974108719e-01,nan,nan,nan,nan
2.619946901204978307e+00,8.152497257007856879e-01,5.235566174050613197e-01,4.164918507551712001e-01,4.135364142566574364e-01,4.598218382910416180e-01,4.205488581901759004e-01,4.289852024255732532e-01,4.539334484465570863e-01,4.759394335830233747e-01,4.625540755287351202e-01,nan,nan,nan,nan
2.454496228173484340e+00,7.174660960690659728e-01,4.982787342708758227e-01,4.347387861675107157e-01,3.703049451471953080e-01,4.220904491293369087e-01,4.525560382284726790e-01,4.496014250027636217e-01,4.436504728939240083e-01,5.081355619665303136e-01,4.373119920959385176e-01,nan,nan,nan,nan
2.893527502084093594e+00,7.696664590650280635e-01,5.329930919843075543e-01,4.958874723339899426e-01,4.585878622023746853e-01,4.992426822751145910e-01,5.124426685314039664e-01,4.269304652244231280e-01,4.988973596184613779e-01,4.617353695406304914e-01,5.304366409841489993e-01,nan,nan,nan,nan
3.053692306237968612e+00,8.095317618848476560e-01,5.137318247171599461e-01,4.711521946453360865e-01,4.460402063708235332e-01,4.804694047626448805e-01,4.918197975920818310e-01,4.766033189627087441e-01,5.648472355473058704e-01,4.844037163439512406e-01,4.931427446693145145e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
