MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,ME weighting
0.0001528999216689926,0.00020287623669594523,0.00017082760647197,0.00014152514364105043
0.00022345041059632954,0.0003585584020136317,0.0002558237459117539,0.00021146319441585305
9.769877770251893e-05,0.00011844521011005957,0.0001046202589573865,8.95415693638298e-05
0.00041164524155869187,0.0007181195454307177,0.0004817661212343921,0.00039366243773660686
2.023517317512047e-06,2.635208673773537e-07,1.1140806266893288e-06,6.973129812459788e-08
