Expert names,MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,ME weighting
MLP_16_16_16,0.0,0.280180608365019,0.2709125475285171,0.16646863117870722
LSTM_1024_16,0.280180608365019,0.0,0.2709125475285171,0.2572480988593156
KF_CA_sw18E3,0.2709125475285171,0.2709125475285171,0.0,0.16765684410646386
ME weighting,0.16646863117870722,0.2572480988593156,0.16765684410646386,0.0
