Expert names,MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,ME weighting
MLP_16_16_16,0.0,0.2501188212927757,0.23633555133079848,0.17062737642585551
LSTM_1024_16,0.2501188212927757,0.0,0.17233910891089108,0.15759075907590758
KF_CA_sw18E3,0.23633555133079848,0.17233910891089108,0.0,0.09787541254125412
ME weighting,0.17062737642585551,0.15759075907590758,0.09787541254125412,0.0
