Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,0.21475946603979515,0.18676013768785157,0.1501972966165729,0.05520107463689027,0.055494920661573334,0.1820586012929225
LSTM_16_16,0.18676013768785157,0.21161111577533373,0.141675761900764,0.05276635043237344,0.0530601964570565,0.1763495928133658
MLP_16_16_16,0.1501972966165729,0.141675761900764,0.1924691461674083,0.05410964654521031,0.05612459071446562,0.1614893795651079
KF_CV_sw18,0.05520107463689027,0.05276635043237344,0.05410964654521031,0.22172781462513644,0.1505750986483083,0.06804634371589287
KF_CA_sw18E3,0.055494920661573334,0.0530601964570565,0.05612459071446562,0.1505750986483083,0.2205944085299303,0.06724876164889598
Simple Ensemble,0.1820586012929225,0.1763495928133658,0.1614893795651079,0.06804634371589287,0.06724876164889598,0.21610276215263202
