FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y
535.0000,2.0000,1934.7906,1487.8391,963.3225,1211.4562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
536.0000,2.0000,1934.8783,1574.6714,959.2928,1301.6792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
537.0000,2.0000,1934.4918,1661.4447,955.5893,1392.1732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
538.0000,1.0000,951.9978,1482.3541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
539.0000,1.0000,948.5251,1572.6309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
540.0000,1.0000,945.0680,1662.4597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
541.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
542.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
543.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
545.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
546.0000,1.0000,1591.3986,47.7950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
547.0000,1.0000,1586.3978,137.5309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
548.0000,1.0000,1581.2457,228.0625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
549.0000,1.0000,1576.2563,317.8818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
550.0000,1.0000,1571.1604,408.7680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
551.0000,1.0000,1566.1997,498.6945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.0000,1.0000,1561.5327,589.4417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553.0000,2.0000,1556.9701,679.3066,1599.2505,114.1598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
554.0000,2.0000,1552.3076,770.1805,1596.7134,207.1122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.0000,2.0000,1547.6365,859.8780,1594.2670,299.1582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
556.0000,2.0000,1543.2213,950.4927,1592.1767,391.9114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
557.0000,2.0000,1538.7096,1039.8185,1590.0015,483.6642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
558.0000,2.0000,1534.0655,1130.1428,1587.5527,576.4910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
559.0000,2.0000,1529.2812,1219.2542,1585.1062,668.1432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
560.0000,2.0000,1524.6945,1308.9843,1582.9553,760.4402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561.0000,2.0000,1519.9609,1397.7727,1580.3976,852.2502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
562.0000,2.0000,1514.9623,1487.2360,1577.8112,944.9874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
563.0000,2.0000,1509.9054,1575.5977,1574.9110,1036.3590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
564.0000,3.0000,1504.9280,1664.2269,1572.1366,1128.3950,656.4292,98.9634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
565.0000,4.0000,1569.2389,1220.1392,654.8317,188.2574,714.3488,119.3245,1761.3302,106.3879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
566.0000,5.0000,1566.2861,1312.1741,653.0951,278.1285,716.1803,210.9530,1765.8346,195.1399,1092.9836,101.7495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
567.0000,5.0000,1563.6586,1403.3366,651.2169,367.5544,717.7895,302.4747,1770.3566,283.9046,1094.1551,190.1480,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
568.0000,5.0000,1561.1175,1494.7744,649.5695,457.0491,719.5347,394.6896,1774.9011,372.5917,1095.3561,278.2152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.0000,5.0000,1558.3963,1586.0473,647.7769,546.8479,721.2287,486.6880,1779.1528,461.7920,1096.6026,367.0087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
570.0000,4.0000,645.8885,636.5501,723.2668,578.5197,1783.3004,550.3440,1097.6160,455.3671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
571.0000,5.0000,644.3053,726.6243,725.0139,670.8410,1787.4184,639.4913,1099.0826,544.4023,862.7510,79.6364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
572.0000,6.0000,642.6836,816.1261,726.9681,762.2970,1791.5032,728.3989,1100.2860,633.0951,861.2664,170.5826,1344.0277,50.2498,NaN,NaN,NaN,NaN,NaN,NaN
573.0000,6.0000,640.9854,906.0785,728.7715,854.5927,1795.1508,817.7552,1101.4174,722.1197,859.6016,262.2409,1341.3895,143.0692,NaN,NaN,NaN,NaN,NaN,NaN
574.0000,6.0000,639.2417,994.9799,730.6613,945.8780,1798.7691,906.4671,1102.7562,810.3103,857.9310,353.1676,1338.7624,235.3041,NaN,NaN,NaN,NaN,NaN,NaN
575.0000,6.0000,637.5189,1084.4472,732.5154,1037.6601,1802.3233,995.3333,1103.7787,898.8428,856.3939,444.6126,1336.1191,328.5479,NaN,NaN,NaN,NaN,NaN,NaN
576.0000,6.0000,636.0182,1173.2406,734.7781,1128.6043,1806.0249,1083.3674,1104.9734,986.5332,854.7889,535.7835,1333.5312,421.1304,NaN,NaN,NaN,NaN,NaN,NaN
577.0000,8.0000,634.4331,1262.9954,736.7965,1220.4440,1809.6438,1172.3744,1106.1992,1075.2812,853.0849,627.7578,1330.6803,514.6848,1247.0149,102.6909,645.7352,61.0347,NaN,NaN
578.0000,8.0000,633.1866,1351.3498,738.9473,1311.4297,1813.0633,1260.1519,1107.5206,1163.0554,851.5465,718.6412,1327.9786,607.1777,1245.8972,193.5916,644.9229,150.9858,NaN,NaN
579.0000,8.0000,631.6930,1439.8932,741.0382,1402.7175,1816.3306,1348.1066,1108.8433,1250.8204,850.1737,809.6739,1324.9931,699.9769,1244.7634,285.1383,644.3260,241.6298,NaN,NaN
580.0000,8.0000,630.3701,1527.2643,743.3439,1493.0571,1819.6235,1435.4576,1110.2521,1337.9697,848.8062,900.1675,1322.1469,792.2097,1243.7688,375.9046,643.5102,331.9549,NaN,NaN
581.0000,9.0000,628.9504,1616.5864,745.3321,1584.2932,1822.8718,1524.0950,1111.4874,1426.5006,847.3821,991.8182,1319.2414,885.6951,1242.8530,468.1208,642.7574,423.7128,689.3260,92.6793
582.0000,7.0000,1825.9394,1610.7089,1112.6915,1513.5903,845.9374,1082.3119,1316.5117,977.5434,1241.8786,559.0360,642.0294,513.9042,690.3053,185.2107,NaN,NaN,NaN,NaN
583.0000,7.0000,1113.9354,1601.2493,844.3611,1173.5675,1313.7327,1070.3104,1240.9130,650.6285,641.3111,604.6706,691.4593,278.7135,1336.3714,39.3330,NaN,NaN,NaN,NaN
584.0000,6.0000,842.9159,1264.0906,1310.7603,1162.3640,1239.9353,741.8795,640.7514,695.0317,692.3190,371.6155,1335.7636,132.1669,NaN,NaN,NaN,NaN,NaN,NaN
585.0000,6.0000,841.4106,1355.2686,1307.8652,1255.1232,1238.8617,833.9661,640.1051,786.2417,693.2393,465.2979,1335.0255,225.6260,NaN,NaN,NaN,NaN,NaN,NaN
586.0000,6.0000,840.0052,1445.3909,1304.8032,1346.4016,1237.6627,924.6876,639.6142,876.0981,694.2264,558.1546,1334.1594,318.0393,NaN,NaN,NaN,NaN,NaN,NaN
587.0000,6.0000,838.6086,1535.4083,1302.0548,1438.1618,1236.8037,1016.2418,639.2620,966.9948,695.2944,652.1080,1333.4308,411.4649,NaN,NaN,NaN,NaN,NaN,NaN
588.0000,6.0000,837.3388,1625.2695,1299.2208,1529.1540,1235.5534,1107.1042,638.8548,1057.3819,696.3948,745.2748,1332.6342,504.2927,NaN,NaN,NaN,NaN,NaN,NaN
589.0000,5.0000,1296.1434,1620.6294,1234.3895,1198.1953,638.4786,1148.3084,697.6521,838.8458,1331.8250,597.5644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
590.0000,4.0000,1233.1791,1288.1117,638.2512,1237.9665,698.8218,931.6869,1330.9306,690.2184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
591.0000,4.0000,1232.0434,1378.6685,638.1248,1328.0347,700.2833,1024.7678,1330.1409,783.4843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
592.0000,4.0000,1230.7031,1469.0067,638.2323,1417.5505,701.4625,1117.2775,1329.0200,876.1249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593.0000,5.0000,1229.4803,1559.4775,638.1067,1507.3359,703.0126,1209.6393,1328.1945,969.0864,758.0481,46.1864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
594.0000,5.0000,1228.0765,1649.9654,638.3439,1596.4197,704.3136,1302.2829,1327.2952,1061.8754,755.4537,135.3020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595.0000,3.0000,705.7550,1394.4071,1326.5345,1154.2973,753.0959,224.8739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
596.0000,3.0000,707.3370,1486.3115,1325.6840,1246.7804,750.5536,314.5173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
597.0000,5.0000,708.7480,1578.3559,1324.8624,1338.9470,748.0043,404.2816,1360.7049,60.9188,1070.5759,39.1090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598.0000,4.0000,1323.8891,1430.9169,745.4355,493.7457,1357.3263,154.5773,1069.5087,133.0287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599.0000,4.0000,1323.2047,1522.1921,743.0605,582.7267,1354.0953,247.8391,1068.6246,226.4444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600.0000,4.0000,1322.2936,1614.3229,740.5654,672.6060,1350.6605,341.9354,1067.7245,320.6176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601.0000,3.0000,738.1714,761.4935,1347.5190,434.7734,1066.6221,414.1345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602.0000,3.0000,735.9932,850.9660,1344.1604,528.5780,1065.6123,508.1075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.0000,3.0000,733.9237,939.5062,1340.7980,621.7803,1064.8237,601.6460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
604.0000,3.0000,731.6046,1028.8485,1337.1618,715.8065,1063.9118,696.3739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
605.0000,3.0000,729.4796,1116.7552,1333.3666,808.9866,1062.8673,789.8949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606.0000,3.0000,727.4561,1205.5038,1329.5857,902.8285,1061.9342,883.9043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
607.0000,4.0000,725.5887,1293.3153,1325.8711,995.9609,1061.0180,977.0080,767.8329,74.3555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
608.0000,4.0000,723.8962,1382.1167,1321.6993,1089.8235,1060.0435,1071.2718,768.4857,166.1807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
609.0000,4.0000,721.9752,1469.3441,1317.5196,1182.1093,1058.8610,1164.3297,769.0498,256.8179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
610.0000,4.0000,720.2633,1557.1338,1313.2329,1275.1620,1057.7641,1257.9298,770.0007,348.3668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
611.0000,4.0000,718.4543,1644.4645,1308.8780,1367.1643,1056.5878,1350.4759,770.7529,439.0514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612.0000,3.0000,1304.5449,1460.0093,1055.5842,1443.8136,771.5586,530.9875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
613.0000,3.0000,1300.3635,1551.3168,1054.3969,1535.7744,772.2766,621.8033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
614.0000,3.0000,1296.3781,1643.2489,1053.7328,1628.3577,773.0621,713.2297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
615.0000,2.0000,773.6759,804.0857,1760.8229,50.7224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
616.0000,2.0000,774.6862,895.6027,1759.2901,141.7042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
617.0000,2.0000,775.4198,985.9982,1757.8157,232.0233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
618.0000,2.0000,776.2016,1077.0379,1756.3295,322.8607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
619.0000,2.0000,776.8647,1168.0259,1754.6790,413.5551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620.0000,2.0000,777.4535,1258.8951,1753.0049,504.4977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
621.0000,3.0000,778.5745,1349.2708,1751.6031,594.8345,1177.4426,44.1086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
622.0000,3.0000,779.5987,1439.0517,1749.9105,685.0113,1175.4479,136.0743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
623.0000,3.0000,780.8597,1529.0421,1748.0879,775.5457,1173.7237,228.4728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624.0000,3.0000,782.0468,1619.0437,1746.3236,865.8655,1171.5159,320.4957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
625.0000,3.0000,1744.2218,956.4028,1169.5295,413.0809,1515.9797,89.2255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626.0000,3.0000,1742.1902,1046.4480,1167.4904,505.0738,1513.6245,182.2604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627.0000,3.0000,1739.9013,1137.1381,1165.2556,598.0062,1511.1908,275.6100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
628.0000,3.0000,1737.5168,1226.8302,1163.1804,690.2607,1508.8758,368.4076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629.0000,4.0000,1735.1130,1317.1927,1161.3115,782.9092,1506.4631,462.1131,866.4735,100.3828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
630.0000,4.0000,1733.0124,1406.2344,1159.7060,874.2030,1504.1348,554.6481,868.6509,190.6218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
631.0000,4.0000,1730.8333,1496.2534,1157.8119,966.9984,1501.9354,648.4613,871.1395,282.1260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632.0000,4.0000,1728.3557,1584.8033,1156.0315,1058.5007,1499.7198,741.0999,873.8292,372.6289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633.0000,3.0000,1154.3706,1150.6695,1497.3031,834.5842,876.5821,463.7230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
634.0000,3.0000,1152.2763,1241.2406,1495.0832,927.1462,879.3571,553.8305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635.0000,3.0000,1150.2303,1333.1250,1492.8256,1020.6821,882.1384,645.1073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636.0000,3.0000,1148.1827,1423.5059,1490.3337,1112.8901,884.9522,735.0966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.0000,3.0000,1146.0394,1514.5426,1488.0169,1205.4760,887.9879,826.1171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638.0000,3.0000,1144.1068,1605.0449,1485.7536,1297.3339,890.6474,916.3082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639.0000,2.0000,1483.1194,1390.0461,893.3449,1007.0697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640.0000,2.0000,1480.6531,1481.7275,896.0752,1096.4606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641.0000,2.0000,1477.6871,1573.7165,898.6275,1186.8103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642.0000,2.0000,1474.9944,1664.7284,901.3931,1276.2528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643.0000,2.0000,904.0665,1366.2165,754.8923,94.9408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644.0000,2.0000,906.3391,1455.3890,758.5336,186.1112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645.0000,3.0000,909.1276,1544.3726,762.3832,277.4170,1234.4720,72.7997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646.0000,3.0000,912.0662,1633.2699,766.3325,368.4836,1236.3906,164.7045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647.0000,2.0000,770.2344,459.4298,1238.3028,256.5929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648.0000,2.0000,774.4202,550.4646,1240.0699,348.4829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649.0000,3.0000,779.1931,642.0645,1242.0531,440.6429,776.8126,58.8035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650.0000,3.0000,783.5816,733.6206,1243.8791,533.7202,777.1567,150.2883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651.0000,3.0000,787.2967,824.7389,1245.6726,626.1942,777.6942,241.8059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652.0000,3.0000,791.6494,916.2399,1247.5378,718.4449,778.0916,333.7292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653.0000,3.0000,796.0891,1007.5228,1249.3109,810.5324,778.8244,425.4237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.0000,5.0000,800.6769,1099.4185,1251.2100,903.2114,779.4381,517.7251,1318.1644,122.9475,655.5298,36.9337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
655.0000,5.0000,805.2853,1190.2589,1252.8127,995.1529,779.8575,609.5445,1318.0412,213.7095,655.5280,130.2320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
656.0000,6.0000,810.2067,1280.8501,1254.4981,1087.5531,780.1696,701.4651,1317.8816,305.1057,655.7528,224.6343,910.6115,111.3989,NaN,NaN,NaN,NaN,NaN,NaN
657.0000,6.0000,815.4883,1370.2416,1256.4804,1179.2678,780.6768,792.9903,1318.0077,395.9226,655.9636,317.9132,908.3113,203.0255,NaN,NaN,NaN,NaN,NaN,NaN
658.0000,6.0000,819.6603,1461.7654,1258.3353,1271.8430,781.0125,885.5354,1317.8069,487.7420,656.0207,412.3896,905.6787,295.1902,NaN,NaN,NaN,NaN,NaN,NaN
659.0000,6.0000,824.1479,1551.2454,1259.9972,1363.4297,781.3182,977.0057,1317.8622,578.7017,656.2378,505.6618,903.4143,386.4935,NaN,NaN,NaN,NaN,NaN,NaN
660.0000,6.0000,828.9997,1640.9517,1261.8208,1455.1800,781.7381,1069.0889,1318.1181,670.3994,656.2887,599.9465,901.2186,478.0670,NaN,NaN,NaN,NaN,NaN,NaN
661.0000,5.0000,1263.5195,1545.4627,782.2156,1160.0198,1318.3539,760.8780,656.5133,693.2093,898.9377,568.9515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
662.0000,5.0000,1265.0206,1636.4453,782.9077,1251.8350,1318.4174,852.4436,656.7874,787.3781,896.6244,660.5590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663.0000,4.0000,783.5335,1342.2450,1318.4930,942.8337,657.1782,880.7309,894.1799,751.2732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
664.0000,4.0000,784.1093,1433.4318,1318.6879,1034.1702,657.7132,974.4614,891.9307,842.4013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
665.0000,4.0000,785.1196,1523.6848,1319.0562,1124.4912,658.4349,1067.6030,889.5840,933.3310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
666.0000,4.0000,786.0526,1615.2848,1319.0875,1215.9701,658.9101,1162.0636,887.4981,1025.0839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667.0000,3.0000,1319.0033,1306.0370,659.6381,1254.6196,885.1201,1115.7252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
668.0000,3.0000,1319.2298,1396.7223,660.4152,1348.1006,882.8714,1206.8700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
669.0000,3.0000,1319.1846,1486.6865,661.4098,1441.4135,880.9723,1297.3886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
670.0000,3.0000,1319.0917,1577.0879,662.1858,1535.1633,879.1028,1388.4022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.0000,3.0000,663.2053,1627.7590,877.3449,1478.5087,1342.9745,125.6028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
672.0000,3.0000,875.8832,1569.3571,1340.5843,217.9951,1747.6216,70.2761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
673.0000,5.0000,874.2339,1659.3632,1337.8720,309.9601,1741.9184,160.2337,1016.4540,97.6556,602.4708,92.6825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
674.0000,4.0000,1335.4289,402.3234,1736.1791,249.9295,1016.8222,191.6709,601.8261,183.0537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
675.0000,4.0000,1332.6806,494.3129,1730.7348,339.5931,1016.9747,285.3326,601.1584,273.3719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
676.0000,4.0000,1330.1169,586.1116,1725.0891,429.6007,1017.2285,378.7403,600.5726,363.6395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
677.0000,4.0000,1327.3241,678.3342,1719.0891,519.9337,1017.4776,472.4196,599.9425,454.2776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
678.0000,4.0000,1324.6281,770.1349,1713.3319,610.2223,1017.6247,565.7754,599.4578,544.6105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
679.0000,5.0000,1321.7733,862.2777,1707.7427,700.8736,1017.7327,659.8406,599.0728,634.7629,1061.5524,54.2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680.0000,5.0000,1318.7320,953.6301,1701.9205,790.7598,1018.0362,753.3361,598.7893,724.7334,1059.2913,145.5103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
681.0000,5.0000,1315.7495,1045.3063,1696.2249,881.4420,1018.2932,847.5929,598.5960,815.4263,1056.9887,238.1106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
682.0000,5.0000,1312.7101,1136.2606,1690.5205,971.2480,1018.4574,940.8445,598.3141,904.9671,1054.7679,329.3338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
683.0000,6.0000,1309.8855,1227.7023,1685.0437,1061.5085,1018.7338,1034.7570,598.2608,995.1192,1052.4435,421.1646,1407.5184,53.7900,NaN,NaN,NaN,NaN,NaN,NaN
