FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y
11.0000,3.0000,1755.9301,965.5004,519.5531,824.7578,925.8792,388.2465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.0000,3.0000,1753.7918,1026.5610,514.4244,887.4114,927.1637,450.7634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.0000,3.0000,1752.0174,1087.2741,509.4220,950.8042,928.3177,515.1750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.0000,4.0000,1750.4410,1147.1958,504.7708,1013.2830,929.7495,579.0295,1557.3469,76.4902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.0000,4.0000,1748.4472,1208.9462,499.7435,1076.0236,931.0681,642.2485,1550.9627,139.7140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.0000,4.0000,1746.5275,1268.2829,494.8023,1138.1199,932.3278,705.1100,1543.8891,202.4846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.0000,4.0000,1744.5413,1328.3676,490.1612,1200.9170,932.5471,769.0958,1536.9634,266.2072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0000,4.0000,1742.5025,1387.7957,485.5220,1262.2543,933.7124,831.3686,1530.8584,328.4735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0000,4.0000,1739.8851,1447.6620,480.4338,1324.9388,934.6520,894.0238,1523.9788,391.5063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0000,4.0000,1737.2793,1506.0170,475.8970,1386.6210,935.5760,957.2304,1517.1918,453.9327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0000,4.0000,1735.5885,1565.3946,471.5592,1448.4144,936.9294,1020.4699,1510.7804,517.0789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0000,4.0000,1733.6689,1624.6478,466.9528,1509.3215,938.0960,1081.0746,1504.1853,578.4102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0000,3.0000,462.1869,1571.4427,939.1834,1144.5685,1496.9596,641.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0000,4.0000,458.3555,1632.2258,940.4146,1206.7370,1490.1571,703.6792,1337.4614,39.0774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0000,3.0000,941.8671,1268.7680,1483.4992,766.0881,1337.1844,100.9784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0000,3.0000,943.2913,1329.7891,1476.0720,827.8699,1336.3999,162.6003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0000,3.0000,944.0853,1392.8310,1469.2475,890.2326,1336.3246,223.4381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.0000,4.0000,945.7967,1453.7223,1462.7546,951.6768,1336.3811,282.8711,1095.2591,62.4031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.0000,5.0000,947.0043,1513.6042,1455.7131,1013.1371,1336.2053,344.2598,1098.7551,127.2172,1570.7806,59.3579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,5.0000,947.9996,1574.8143,1448.6499,1074.6429,1336.0412,403.3631,1102.0346,191.6957,1567.1975,122.6775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.0000,6.0000,949.8634,1636.4348,1441.4740,1136.4806,1335.9078,464.3037,1105.9834,256.7290,1563.1639,187.7098,1255.4897,114.7742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.0000,5.0000,1434.6452,1197.0752,1335.7933,524.2092,1109.6618,320.7150,1559.4559,251.2536,1253.6589,177.1606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0000,6.0000,1427.3519,1258.6747,1335.5237,584.8681,1113.2581,385.5947,1555.7601,314.7725,1234.6903,280.0335,1269.2277,198.9424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.0000,7.0000,1420.3582,1319.7243,1335.3291,644.3615,1116.9887,449.6322,1552.1795,378.6300,1231.9192,347.7143,1268.7678,255.6511,1506.8912,60.6968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.0000,7.0000,1413.6999,1381.0497,1335.0241,704.3522,1120.6644,513.9418,1548.6336,442.8669,1230.1541,412.8604,1268.1584,312.5327,1504.1478,120.1087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,7.0000,1406.6085,1441.3318,1334.8020,764.1849,1124.3690,578.2257,1544.5623,506.2204,1228.6060,478.9247,1267.6027,369.0854,1501.5011,177.8843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.0000,7.0000,1399.5767,1502.2078,1334.6179,823.2904,1127.8733,642.1806,1541.3219,569.7952,1227.0325,544.7629,1266.8523,425.8399,1498.9178,236.3666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.0000,7.0000,1392.9684,1563.1480,1334.4781,882.7148,1131.6911,706.3931,1537.7531,633.9444,1225.0930,610.5041,1266.2643,483.1241,1495.9402,294.7139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.0000,7.0000,1386.9357,1623.2498,1334.3831,941.8677,1135.2203,770.2344,1533.6112,697.6055,1223.8523,676.1988,1265.3018,539.7175,1492.7186,353.8240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0000,7.0000,1333.9757,1001.4799,1138.6900,834.2031,1529.9067,760.9420,1221.7696,741.3826,1264.2046,596.3564,1490.3878,412.2818,946.7386,82.7911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0000,7.0000,1334.1440,1059.4820,1142.5783,897.2529,1526.2074,824.5325,1219.4440,806.2440,1263.2152,652.6737,1488.4022,469.9141,946.8124,146.9757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,7.0000,1333.9626,1118.2735,1146.2973,960.8808,1522.2433,888.6424,1217.5926,871.3963,1262.3531,709.9098,1485.7516,528.6382,946.1267,211.8392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,7.0000,1333.9505,1176.9029,1150.1512,1024.1988,1518.1994,951.1276,1215.5080,935.6635,1261.2319,765.6934,1483.3716,586.9031,945.8376,276.7504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,7.0000,1333.6604,1235.5305,1154.1703,1087.7062,1514.6136,1014.6516,1213.2132,1000.8782,1259.8976,822.0067,1481.1532,645.3029,945.6456,341.3391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,7.0000,1333.8770,1293.3593,1158.2381,1149.6858,1511.0008,1077.9825,1211.6013,1064.6046,1258.7649,878.0525,1478.8606,702.5580,945.5938,405.1968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,7.0000,1333.7344,1351.1594,1161.7647,1213.3084,1507.0882,1142.0062,1209.7931,1129.7192,1257.7474,934.8098,1476.4851,761.5134,945.3452,470.8486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,7.0000,1333.3948,1408.7021,1165.1344,1275.5305,1503.6154,1204.4652,1207.6391,1193.8049,1256.4641,990.2347,1474.4656,819.0904,944.9243,534.4331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,7.0000,1333.0794,1465.5169,1168.7639,1338.1868,1499.5882,1267.7293,1205.4167,1258.0262,1255.0505,1046.5068,1472.6397,877.6779,944.9309,598.6369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,7.0000,1333.0600,1522.1066,1172.2105,1399.6214,1495.2637,1329.9507,1203.9206,1321.6003,1254.0471,1102.0601,1470.5735,934.7981,944.7390,662.6318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,7.0000,1332.6814,1580.2223,1175.4631,1462.6118,1490.9541,1392.2265,1201.9633,1386.0375,1253.0266,1158.4873,1468.2259,992.9237,944.4539,727.4617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,7.0000,1332.0922,1637.2149,1179.2156,1523.9519,1487.3199,1453.9895,1199.6840,1449.4323,1251.7314,1213.3985,1465.5839,1049.3256,944.4225,790.7728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,6.0000,1182.4601,1585.5986,1482.9208,1516.6608,1198.2577,1513.1571,1250.3611,1269.3277,1463.2711,1106.2105,944.2124,854.8055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,5.0000,1478.6342,1577.9008,1191.1467,1611.6882,1249.3159,1324.3666,1460.2656,1162.1239,944.3159,918.4010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,4.0000,1475.0081,1640.0214,1247.8130,1379.9847,1457.2857,1218.8580,944.1225,982.2804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,3.0000,1246.2073,1434.4894,1455.5651,1275.2134,944.1442,1044.9968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,3.0000,1244.6000,1489.5097,1453.9363,1331.2237,943.8898,1109.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,3.0000,1243.3105,1543.3930,1451.7817,1387.2330,943.6607,1171.9759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,3.0000,1241.8027,1598.3005,1449.8172,1443.7877,944.0195,1235.0623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,3.0000,1240.2435,1651.9587,1448.1956,1499.5984,943.5929,1297.6154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,2.0000,1446.3479,1555.2463,944.0960,1360.4714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,2.0000,1444.1935,1611.1628,944.6371,1422.6224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,1.0000,944.9593,1484.3687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,1.0000,945.0853,1546.3720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,2.0000,945.4477,1607.8223,1339.8814,61.2707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,2.0000,1342.4683,123.4310,1329.1617,46.7008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,2.0000,1344.4435,186.2788,1328.3123,111.6121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,3.0000,1346.7135,247.9748,1327.6865,177.4401,1458.8049,84.0444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,2.0000,1338.1875,276.2795,1464.3073,149.1227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,2.0000,1338.8417,340.3229,1468.6222,215.5439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,3.0000,1339.6028,404.1277,1473.5681,280.1721,929.7227,59.0700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,3.0000,1340.2738,467.8598,1479.8977,345.5561,928.6072,125.7300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,3.0000,1341.2405,530.5195,1484.5224,409.8133,927.5681,192.0315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,3.0000,1342.0687,595.1246,1489.0486,476.3800,926.5305,259.5930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,3.0000,1342.7940,658.0003,1495.0892,540.8029,925.4749,325.3208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,4.0000,1343.5045,721.4758,1500.3567,605.7248,923.8320,392.6025,920.6456,57.8372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,4.0000,1344.5989,784.2824,1504.7714,671.4872,922.9656,458.8080,921.4271,117.4979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,4.0000,1345.0486,848.1509,1510.7548,736.4744,921.9767,525.5561,921.2595,179.1032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,5.0000,1376.4660,927.8435,1314.5681,892.8878,1516.2762,800.0109,920.1877,591.7461,922.0691,237.8297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,5.0000,1379.1666,989.4710,1313.5172,957.4848,1521.3936,866.3753,919.3734,658.7696,922.3820,298.3785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,5.0000,1381.5511,1050.6215,1312.4585,1021.3724,1527.3119,928.9850,917.9403,724.0256,922.5070,358.2702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,5.0000,1383.9637,1111.6743,1310.7941,1086.1048,1533.0504,993.0391,916.4234,790.7930,922.2116,418.7239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,5.0000,1386.4340,1171.9475,1309.6624,1149.6798,1538.3647,1057.5139,915.9750,856.3401,922.8714,478.5279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,5.0000,1388.9430,1233.3529,1308.7073,1214.2392,1543.3877,1121.1777,915.0949,922.0929,922.7911,538.9014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,5.0000,1390.9544,1293.4857,1307.4244,1278.0650,1549.5522,1184.3620,913.9827,987.3979,922.4758,599.0681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,5.0000,1393.5865,1353.9270,1306.0439,1341.7673,1554.0407,1248.2284,913.0935,1053.4576,922.6911,659.0200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,5.0000,1395.6327,1413.2044,1304.8785,1404.9348,1559.0982,1311.7339,912.0398,1118.2212,922.7737,718.4387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,5.0000,1398.0594,1473.8868,1303.5395,1468.7828,1565.8131,1375.3215,910.8162,1183.1705,922.9268,778.5667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,5.0000,1400.6103,1533.0962,1302.0923,1531.9491,1570.8458,1437.0009,909.2571,1247.7771,922.8770,837.7775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,5.0000,1301.2382,1594.6593,1402.9112,1592.8628,1575.5317,1501.2999,908.4478,1312.5414,922.8726,897.7678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,6.0000,1300.5362,1657.6825,1404.7971,1652.4446,1581.3992,1563.1858,907.1229,1376.2796,923.0563,956.6213,1625.7247,58.1121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,4.0000,1586.8206,1624.5699,905.7939,1440.5215,922.9001,1016.0859,1628.8054,123.3987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,3.0000,905.2210,1504.6472,923.1329,1074.3177,1630.1511,188.1855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,3.0000,903.6596,1567.8432,923.4157,1133.2646,1632.3208,251.2505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,3.0000,902.0640,1631.7663,923.5087,1192.4474,1635.3190,314.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,2.0000,923.4555,1250.6351,1637.7917,378.2336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,2.0000,923.6422,1310.1819,1639.3506,443.1506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,2.0000,923.6842,1368.2275,1642.3605,505.9837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,2.0000,923.8850,1427.1480,1645.0334,569.8619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,2.0000,924.4243,1484.1761,1646.5275,633.9064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,2.0000,924.7103,1542.5337,1648.8515,697.1494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,2.0000,924.7744,1600.2795,1651.4683,759.9608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,2.0000,924.8727,1658.2086,1652.4905,824.1710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,2.0000,1654.6064,886.0328,1704.4111,59.9257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,2.0000,1656.6843,949.8494,1710.0333,126.0881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,2.0000,1657.5216,1012.5707,1715.7192,190.8999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,3.0000,1659.3318,1076.3423,1722.0458,256.1183,1087.7219,95.0335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,3.0000,1662.0460,1137.8036,1728.1791,320.8161,1091.7822,159.5480,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,3.0000,1664.4374,1200.2150,1734.2054,386.2518,1095.4522,225.9417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,3.0000,1665.2983,1262.6879,1740.7762,450.5734,1099.2777,289.8410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,3.0000,1668.1945,1324.7140,1746.6859,516.2028,1103.5529,355.2533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,3.0000,1671.1591,1386.3424,1752.8960,580.1894,1107.3025,420.7656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,3.0000,1672.1108,1449.1953,1759.3117,645.1132,1111.1870,485.4616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,3.0000,1674.7583,1509.2711,1765.6361,709.5058,1115.3855,549.7252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,3.0000,1678.0715,1571.1172,1771.5365,773.6801,1119.4222,615.2224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,3.0000,1679.7697,1632.2692,1777.4763,837.6539,1123.3944,679.3541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,2.0000,1783.6240,901.8239,1127.2217,743.7849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,2.0000,1789.6042,965.4374,1130.9057,808.2333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,2.0000,1795.6440,1028.6614,1135.0890,872.6448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,3.0000,1801.5979,1092.2842,1139.0136,936.7408,1506.1024,89.6809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,3.0000,1807.1201,1155.7989,1142.9067,1000.5680,1504.2323,154.7473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,3.0000,1812.8344,1218.9951,1146.6062,1064.7124,1502.7882,219.8332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
