FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y
0.0000,8.0000,1713.3166,1590.4704,1021.0315,1397.9081,695.2939,1362.7115,896.1341,1086.8906,1293.8427,754.5983,876.8177,605.7687,1387.4365,343.5158,1205.3740,157.7112
1.0000,7.0000,1021.9728,1489.2544,694.6311,1454.3296,894.5260,1179.6353,1294.6226,845.8019,878.2309,697.6220,1391.5969,435.1915,1202.3518,247.8251,NaN,NaN
2.0000,8.0000,1022.5187,1580.5155,694.0562,1546.3275,892.8139,1272.6735,1295.4717,937.3685,879.4762,790.0887,1395.4467,527.0891,1199.3949,338.4624,645.8446,116.9192
3.0000,7.0000,693.5094,1637.4099,891.4116,1364.7080,1296.2163,1028.5946,880.8856,882.0515,1399.3964,618.0602,1196.3208,428.7253,646.1386,208.0631,NaN,NaN
4.0000,6.0000,889.9820,1457.4479,1297.0044,1119.9027,882.2290,974.3330,1403.4276,710.0160,1193.2094,519.3790,646.4512,299.3746,NaN,NaN,NaN,NaN
5.0000,6.0000,888.6480,1549.1717,1297.9123,1210.5375,883.8081,1065.6489,1407.6369,800.8943,1190.1266,609.3399,646.5458,390.0380,NaN,NaN,NaN,NaN
6.0000,6.0000,887.6805,1641.1962,1298.7082,1301.8929,885.2145,1157.5345,1411.7981,892.3892,1186.8977,699.7941,646.3026,481.7029,NaN,NaN,NaN,NaN
7.0000,5.0000,1299.5262,1391.3131,886.8472,1248.3952,1416.1404,982.9234,1183.8636,789.3695,646.3612,572.3243,NaN,NaN,NaN,NaN,NaN,NaN
8.0000,5.0000,1300.1711,1481.2305,888.2333,1339.7830,1420.4021,1073.7518,1180.8982,879.4140,646.6537,663.4833,NaN,NaN,NaN,NaN,NaN,NaN
9.0000,5.0000,1301.0690,1570.0187,889.6603,1430.0452,1424.8456,1164.0778,1178.0831,968.6459,646.7320,754.1592,NaN,NaN,NaN,NaN,NaN,NaN
10.0000,5.0000,1301.6636,1659.9298,891.2189,1521.1650,1429.2769,1255.0730,1175.3018,1058.6927,646.7854,846.0201,NaN,NaN,NaN,NaN,NaN,NaN
11.0000,4.0000,892.7940,1610.9895,1433.7737,1344.8581,1172.2822,1147.3689,646.9626,936.4695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.0000,3.0000,1438.1213,1435.4083,1169.5296,1237.0422,647.0714,1027.7217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.0000,3.0000,1442.6237,1525.2313,1166.6438,1325.8855,647.2548,1118.2767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.0000,3.0000,1446.9081,1616.2311,1163.9342,1415.9276,647.3357,1209.6087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.0000,2.0000,1161.0823,1504.5170,647.5455,1299.5844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.0000,2.0000,1158.2555,1593.5900,647.8560,1390.3193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.0000,1.0000,648.4094,1480.1070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0000,1.0000,648.5739,1570.6542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0000,1.0000,649.1021,1659.8237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0000,1.0000,1844.8635,74.8306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0000,1.0000,1842.8162,166.2903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0000,2.0000,1840.6305,257.9658,908.3852,116.9405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0000,2.0000,1838.6449,349.2637,908.0062,210.2640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.0000,2.0000,1836.5403,440.2258,907.7300,303.4665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.0000,2.0000,1834.3434,531.7580,907.2618,397.1314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,2.0000,1831.9405,622.9768,906.9562,490.1213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.0000,2.0000,1829.5803,714.3564,906.5251,583.4971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.0000,2.0000,1827.1786,805.4756,906.2529,676.1414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0000,2.0000,1824.3520,897.2567,905.9585,769.7881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.0000,2.0000,1821.4195,987.5760,905.7447,862.0954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.0000,2.0000,1818.6143,1078.6936,905.5582,955.2619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,2.0000,1815.6578,1168.7520,905.5320,1047.5909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.0000,2.0000,1812.8006,1259.6806,905.3669,1140.7496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.0000,2.0000,1809.7453,1349.3975,905.3500,1232.7426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.0000,3.0000,1806.7148,1440.0507,905.2846,1325.2657,581.5889,53.4337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0000,3.0000,1803.5157,1529.5612,905.5272,1416.7168,580.7892,145.9093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0000,3.0000,1800.0828,1619.8048,905.7909,1509.3139,580.0046,239.5605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,3.0000,906.0183,1600.5450,579.0997,332.4010,765.7756,38.1538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,2.0000,578.1790,425.5745,766.3137,130.0053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,2.0000,577.4855,518.3681,766.7231,221.5373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,2.0000,576.8725,611.5404,767.1469,313.0355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,2.0000,576.2491,703.7198,767.6068,404.2286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,2.0000,575.6030,796.1237,768.1520,495.6119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,2.0000,575.2276,888.4873,768.7303,586.9203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,2.0000,574.9521,980.8815,769.1681,678.2724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,2.0000,574.8046,1073.1214,769.7749,769.5318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,2.0000,574.6763,1165.2696,770.6814,860.5541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,2.0000,574.5184,1257.7629,771.6611,952.1627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,2.0000,574.4574,1349.3309,772.7714,1043.0596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,2.0000,574.1512,1441.2628,773.8086,1134.2564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,2.0000,573.9583,1532.2260,775.0085,1225.0525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,2.0000,573.6246,1623.9190,776.2354,1316.1516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,1.0000,777.4894,1406.2924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,2.0000,778.4982,1496.6703,1568.5353,45.3154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,2.0000,779.8117,1586.3712,1565.6002,135.1336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,1.0000,1562.6908,226.1504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,1.0000,1559.9415,315.8191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,1.0000,1557.2625,406.5613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,1.0000,1554.4583,496.5035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,1.0000,1551.3604,587.8236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,1.0000,1548.2506,677.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,1.0000,1545.2158,768.7364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,2.0000,1542.3335,858.6829,1715.1649,109.2073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,3.0000,1538.9528,950.0043,1718.6399,201.7637,899.6621,56.2713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,3.0000,1535.6923,1040.1476,1722.2469,292.9545,898.9440,148.8675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,3.0000,1532.6161,1130.8755,1725.9283,385.7010,899.0876,242.4458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,3.0000,1529.2728,1220.9485,1729.3894,477.0461,898.9418,335.1639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,3.0000,1525.8322,1311.5526,1732.4988,568.9825,898.9100,428.3699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,4.0000,1522.2077,1400.7621,1735.7571,660.1660,899.1059,520.6900,1078.7987,106.2841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,4.0000,1519.0302,1490.5018,1738.5536,752.3447,898.9915,613.1796,1077.7881,200.2848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,4.0000,1515.6615,1579.3905,1741.4879,844.7847,899.1896,705.1523,1076.2660,294.5659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,3.0000,1744.8073,936.8118,899.1916,797.5977,1075.1035,388.6008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,3.0000,1748.1415,1028.1955,899.3236,889.4421,1073.9599,481.1828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,3.0000,1750.5633,1119.0805,899.7859,981.3654,1072.5102,574.4873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,4.0000,1753.7451,1210.2607,900.1011,1073.5774,1071.1606,668.4742,1362.7919,125.3826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,4.0000,1756.6909,1300.8857,900.6000,1165.0707,1069.8172,762.1072,1363.4664,219.5706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,4.0000,1759.1001,1391.3826,900.9330,1256.3603,1068.8377,855.5045,1364.1202,313.3708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,5.0000,1761.6742,1482.8747,901.0595,1347.3578,1067.8434,948.7151,1364.7779,407.2802,973.7804,82.3402,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,5.0000,1764.3428,1573.9892,900.9899,1439.2304,1066.6877,1042.2151,1365.3605,502.1946,971.8974,174.9706,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,5.0000,1766.9612,1663.7562,901.0144,1530.9029,1065.5769,1135.1319,1366.1275,596.2912,970.0856,267.5015,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,4.0000,901.0344,1622.0323,1064.2710,1227.9876,1366.7973,691.0248,968.2285,359.9270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,3.0000,1063.3641,1320.4011,1367.6318,785.2406,966.3061,452.3152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,3.0000,1062.3857,1413.9674,1368.4979,879.9517,964.3715,545.5891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,3.0000,1061.3577,1506.2617,1369.3791,973.3722,962.4452,637.9678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,3.0000,1060.0741,1598.7024,1370.2161,1067.7682,960.3596,730.7332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,4.0000,1371.2226,1161.0396,958.6075,822.8012,884.9190,114.4801,514.3221,60.5026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,4.0000,1372.0500,1254.9410,956.5604,915.6084,886.9043,207.4544,512.7076,152.4762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,5.0000,1372.5547,1347.1894,954.7199,1006.7566,888.9603,299.1847,511.3575,242.8405,1579.5331,83.6094,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,5.0000,1373.1862,1440.5077,952.6427,1098.9729,891.0215,391.8716,509.8838,334.3630,1578.7778,175.3605,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,6.0000,1373.7639,1532.6377,950.9566,1190.4747,893.3354,484.1066,508.6110,425.6543,1577.9145,266.3187,577.2360,75.3029,NaN,NaN,NaN,NaN
95.0000,6.0000,1374.3507,1626.0073,949.0290,1283.2464,895.7866,577.1966,507.5161,518.1376,1577.5741,358.9035,575.8090,169.2759,NaN,NaN,NaN,NaN
96.0000,6.0000,947.5538,1374.4051,898.1467,669.2975,506.3874,609.4112,1577.1669,450.1519,574.5169,261.6430,2091.5958,61.9830,NaN,NaN,NaN,NaN
97.0000,6.0000,945.9349,1466.1881,900.5917,762.1688,505.4593,701.6487,1576.7620,542.0484,573.6097,355.5682,2091.7730,151.0237,NaN,NaN,NaN,NaN
98.0000,7.0000,944.5696,1557.0234,902.8935,854.4812,504.4448,793.1053,1576.3545,633.2048,572.3987,448.5856,2091.5714,239.3131,978.1674,40.8914,NaN,NaN
99.0000,7.0000,943.2415,1648.5910,905.3753,947.3610,503.2912,885.3047,1576.0935,725.4656,571.2881,542.3874,2091.3763,328.6615,979.3077,134.4491,NaN,NaN
100.0000,6.0000,907.4532,1039.1512,501.9974,976.4630,1575.4684,816.6128,569.9520,634.8946,2090.7973,416.9864,980.5753,227.1626,NaN,NaN,NaN,NaN
101.0000,7.0000,909.7012,1131.5061,500.7440,1068.4074,1575.5627,908.2058,568.6900,727.9978,2090.0011,505.9767,981.8161,320.2627,1167.6630,67.0155,NaN,NaN
102.0000,7.0000,911.8412,1223.4474,499.6876,1159.7079,1575.2177,999.7793,567.4734,821.3718,2088.8873,594.6328,983.0987,413.0316,1166.0968,160.6750,NaN,NaN
103.0000,7.0000,914.0598,1315.1564,498.5124,1251.1305,1574.6975,1091.4661,566.4417,914.7663,2087.5405,683.6075,984.3195,506.0880,1164.7156,255.0958,NaN,NaN
104.0000,7.0000,916.4702,1405.8332,497.0916,1341.4810,1574.6273,1181.9427,565.7135,1007.0378,2085.9977,771.6893,985.7298,598.4705,1163.0605,347.9316,NaN,NaN
105.0000,7.0000,918.9164,1497.3567,496.1580,1431.9578,1574.0055,1272.6933,564.9854,1100.1045,2084.1410,860.3613,987.2246,691.1796,1161.7408,442.0268,NaN,NaN
106.0000,7.0000,921.3403,1588.2489,495.0628,1521.8464,1573.4099,1363.2229,564.1563,1192.5470,2082.3055,948.7015,988.7668,783.7480,1160.4778,536.0642,NaN,NaN
107.0000,6.0000,494.1755,1611.6152,1572.6034,1453.2629,563.6025,1284.2467,2080.5389,1036.8879,990.2452,876.0836,1159.3091,629.8086,NaN,NaN,NaN,NaN
108.0000,5.0000,1571.8379,1543.3878,562.7869,1376.2424,2078.2686,1125.6302,991.8180,968.3655,1158.4228,723.9796,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,5.0000,1570.3901,1633.1774,562.2058,1468.1786,2076.0727,1213.8301,993.4969,1060.3161,1157.3662,817.5987,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,4.0000,561.5494,1560.4790,2073.7377,1302.3186,995.2034,1152.4890,1156.0552,911.5675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,4.0000,561.2053,1652.0311,2071.1454,1390.3611,996.8179,1244.1375,1154.5654,1005.1658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,3.0000,2068.5725,1477.8486,998.6062,1336.1243,1153.1595,1098.7766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,3.0000,2065.6107,1564.3873,1000.5782,1427.4468,1151.4531,1191.5330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,3.0000,2062.0476,1651.1016,1002.4639,1519.5781,1149.6333,1284.8523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,2.0000,1004.1815,1610.5803,1147.8422,1377.5540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,1.0000,1145.8708,1470.3356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,2.0000,1144.3408,1562.1848,1883.8347,38.0913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,2.0000,1142.7426,1654.9324,1890.7749,129.8417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,1.0000,1897.9008,220.5145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,1.0000,1904.5898,311.5643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,1.0000,1911.2443,402.2067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,1.0000,1917.5703,493.3915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,1.0000,1924.2379,583.5176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,1.0000,1930.6607,674.9945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,1.0000,1936.9516,765.3667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,1.0000,1943.1267,856.3852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,1.0000,1949.3094,947.2276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,1.0000,1955.5057,1038.1980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,1.0000,1961.5805,1128.9581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,1.0000,1967.7309,1220.0104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,1.0000,1973.7314,1310.0460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,2.0000,1979.8927,1400.4060,1657.1544,111.5947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,2.0000,1985.6361,1490.3526,1656.7086,205.3561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,2.0000,1991.0181,1580.0732,1656.2786,298.7093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,1.0000,1655.8208,392.3276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,1.0000,1655.3877,485.4729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,1.0000,1655.1326,579.1863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,1.0000,1655.0944,672.0203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,1.0000,1654.9231,765.3439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,1.0000,1655.2553,858.1101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,1.0000,1654.9850,951.8461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,1.0000,1654.9498,1044.5342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,1.0000,1654.7163,1137.9011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,1.0000,1654.6377,1230.1979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,1.0000,1654.2402,1323.3170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,1.0000,1653.6715,1415.0337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,1.0000,1652.9099,1507.5583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.0000,1.0000,1652.0610,1598.7391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.0000,1.0000,1810.3147,114.3016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.0000,1.0000,1814.2801,208.1296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.0000,1.0000,1818.2347,301.7523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.0000,1.0000,1822.2246,395.3191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.0000,1.0000,1826.0055,489.5335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.0000,1.0000,1829.6945,583.8312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.0000,2.0000,1833.0168,677.8246,1042.5588,82.2103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.0000,3.0000,1836.4407,771.8504,1037.0167,167.3593,1722.8045,53.6020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.0000,3.0000,1839.4223,865.4940,1031.4231,252.7035,1720.7964,145.8644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.0000,3.0000,1842.4698,958.9522,1025.8602,337.8380,1718.6962,238.1822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.0000,3.0000,1845.2846,1052.1269,1020.2985,422.8913,1716.5275,330.3452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.0000,3.0000,1847.8028,1145.5733,1014.9542,507.7271,1714.3957,422.0216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.0000,3.0000,1850.5137,1239.2619,1009.3115,593.1720,1712.3619,514.2258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.0000,3.0000,1852.7836,1332.0333,1003.7591,677.8431,1710.2981,605.8881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.0000,3.0000,1855.0771,1424.8486,998.2996,763.1020,1707.8872,697.8443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.0000,3.0000,1857.2239,1516.5554,992.9813,847.3881,1705.6219,789.0466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
