FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y
84.0000,4.0000,1201.5605,1358.8777,1240.8719,946.9044,971.8028,902.7324,1650.5827,834.5712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,4.0000,1204.8309,1449.6998,1240.1857,1040.0971,973.1487,994.8777,1644.8482,926.7271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,4.0000,1208.1236,1539.3651,1239.6050,1132.3886,974.9692,1086.1317,1639.2061,1018.4503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,4.0000,1211.2082,1629.5585,1239.0317,1225.4506,976.5305,1178.5687,1633.5123,1110.9151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,3.0000,1238.2858,1317.0093,978.0588,1269.7239,1627.6642,1201.9656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,3.0000,1237.6063,1408.9219,980.0823,1361.2565,1621.9265,1293.7177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,3.0000,1237.1831,1500.2983,981.9142,1451.6489,1616.3290,1384.8764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,4.0000,1237.0137,1592.8072,983.9650,1543.2307,1610.3999,1476.8618,1109.0051,91.0113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,3.0000,985.8919,1633.3828,1604.5770,1567.6208,1107.4308,183.9075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,2.0000,1598.4914,1659.0825,1105.7701,277.5518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,2.0000,1104.3471,370.3441,1708.5522,64.3631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,2.0000,1102.6962,464.0155,1708.2029,154.9115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,2.0000,1101.2094,557.1339,1707.4907,245.1339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,3.0000,1099.6777,650.8924,1707.2041,336.1553,1738.2455,63.4050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,3.0000,1098.2425,743.6486,1706.7777,425.6926,1741.1192,154.0624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,3.0000,1096.6167,837.1401,1706.3212,516.3668,1743.9126,245.7151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,3.0000,1094.9660,930.0088,1705.4419,606.4842,1746.8515,336.5538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,4.0000,1093.2194,1023.0183,1704.8396,696.9228,1749.6914,428.0462,1265.7794,71.9132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,4.0000,1091.7403,1115.5765,1704.2707,786.7424,1752.6854,518.7439,1264.5544,164.5759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,5.0000,1090.0350,1208.3406,1703.2610,877.2305,1755.4814,610.1498,1262.9821,258.0634,1334.0742,75.0560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,5.0000,1088.4498,1300.4032,1702.4790,966.7525,1758.3444,700.6669,1261.4502,350.5740,1330.2935,167.8895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,5.0000,1086.8753,1392.3948,1701.8180,1056.1691,1761.0580,791.4859,1259.7494,443.3613,1326.6506,260.9019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,5.0000,1085.2900,1484.2102,1700.9517,1145.3690,1763.7199,881.8754,1258.4578,536.0902,1323.0419,354.1144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,5.0000,1083.6946,1575.7634,1700.2840,1234.4173,1766.2600,972.1844,1256.6663,629.1690,1319.4620,447.3184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,4.0000,1699.4503,1323.3527,1768.5498,1062.3930,1255.1552,722.2448,1316.1033,540.2697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,5.0000,1698.7033,1412.1725,1770.6924,1152.3864,1253.6906,814.8699,1312.7121,633.2279,1798.1870,72.5324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,5.0000,1697.7823,1500.7733,1772.8965,1242.7540,1252.0944,907.9815,1308.9661,726.7296,1796.0414,164.2983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,6.0000,1696.6543,1588.6534,1774.9421,1331.9182,1250.5991,1000.2453,1305.3432,819.4299,1794.2090,255.5342,1211.4135,84.2659,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,5.0000,1777.3259,1421.4903,1249.0291,1093.0551,1301.5029,912.5157,1792.2819,347.5538,1208.8783,174.9862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,5.0000,1779.7128,1510.7164,1247.8004,1185.0941,1297.7331,1004.8057,1790.3235,439.0008,1206.0157,264.8866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,5.0000,1781.9650,1600.0547,1246.5168,1277.6979,1293.9075,1097.9002,1787.8360,531.1494,1203.2608,355.8228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,4.0000,1245.0985,1369.1495,1289.7888,1189.8588,1785.3793,622.7186,1200.5492,446.3491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,4.0000,1243.7182,1461.2816,1285.5950,1282.4355,1782.8675,714.9857,1197.9243,537.6647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,4.0000,1242.6649,1551.7916,1281.5433,1373.6677,1780.4503,805.8878,1195.2620,627.9004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,4.0000,1241.0392,1643.5322,1277.3564,1465.8635,1777.8836,897.9270,1192.4340,719.4288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,3.0000,1273.4020,1556.8703,1775.7357,988.7396,1189.5952,809.5998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,3.0000,1269.3122,1648.4256,1773.3376,1080.3878,1186.8875,900.1976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,2.0000,1770.8580,1171.3767,1184.0407,990.2058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,2.0000,1768.4603,1263.2356,1181.1876,1081.4270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,2.0000,1766.0274,1353.5945,1178.6255,1171.2236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,3.0000,1763.4335,1445.1132,1175.6585,1261.9881,775.8836,72.5487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,3.0000,1760.9711,1535.3254,1172.8518,1351.8018,773.8632,165.6317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,3.0000,1757.9705,1626.1018,1170.1369,1442.3033,771.5678,258.9323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,3.0000,1167.4204,1531.1461,769.4306,351.5116,958.2648,86.0536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,4.0000,1164.8461,1620.8414,767.1498,444.9979,955.3626,179.9084,1407.9282,100.4139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,3.0000,765.0064,537.7670,951.9872,273.4883,1407.4515,192.2489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,3.0000,762.6387,631.0327,948.9601,367.6385,1406.8000,284.4866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,3.0000,760.3408,723.6942,945.7912,460.9833,1406.2132,376.1547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,3.0000,758.1011,816.5619,942.5849,554.7930,1405.6458,468.2757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,3.0000,755.8078,909.2971,939.4990,648.6976,1405.0934,560.2493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,3.0000,753.3131,1001.8302,936.2398,742.3269,1404.5855,652.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,3.0000,751.1547,1094.1437,933.2424,835.8907,1404.1608,744.1027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,3.0000,748.9726,1186.3156,930.1980,929.6431,1403.5998,835.8887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,3.0000,746.8301,1278.8801,927.3158,1024.1257,1403.1101,928.1516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,3.0000,744.6595,1370.6560,924.2282,1117.8358,1402.4931,1020.0279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,3.0000,742.7822,1462.4825,921.2525,1211.5321,1401.8908,1112.0291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,3.0000,741.0563,1554.0262,918.5268,1304.2672,1401.4229,1203.1837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,4.0000,739.0444,1646.3942,915.6108,1397.9305,1400.6806,1295.1089,1297.5271,74.0572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,3.0000,913.3983,1490.2270,1400.0574,1385.4344,1300.5379,165.8634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,3.0000,910.8135,1582.8077,1399.3819,1476.4943,1303.4625,258.4181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,2.0000,1398.8400,1566.3433,1306.4501,349.6248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,2.0000,1398.2498,1657.1368,1309.3159,442.4776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,1.0000,1312.2786,534.0597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,1.0000,1315.0390,626.5789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
