FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y
1071.0000,6.0000,1107.1514,1300.2317,1315.4103,1244.2284,1716.6343,591.8309,1385.2153,588.1270,1066.3654,269.2207,945.8995,175.4727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1072.0000,7.0000,1105.9695,1391.1849,1314.2837,1335.9217,1713.5123,683.9617,1382.0526,682.4484,1065.1346,362.8821,944.6072,268.7631,632.3727,61.4420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1073.0000,7.0000,1104.7433,1480.9179,1313.0973,1425.6678,1710.6237,774.6338,1379.2550,775.2267,1063.9362,455.2852,943.3567,360.4016,630.9175,153.5389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1074.0000,8.0000,1103.7593,1571.1704,1312.0084,1516.3698,1376.4606,868.8538,1707.7079,866.1969,1062.8237,548.6205,941.9587,453.5400,629.4325,246.4130,734.8325,104.0762,NaN,NaN,NaN,NaN,NaN,NaN
1075.0000,9.0000,1102.7998,1659.9296,1311.1004,1605.2918,1373.5830,961.6835,1704.6056,956.8216,1061.9421,641.2112,940.5681,545.7883,627.9426,338.7774,736.2746,196.8315,1367.0774,66.1084,NaN,NaN,NaN,NaN
1076.0000,7.0000,1370.7574,1055.6270,1701.7255,1048.5602,1060.7943,734.8793,939.1240,639.2155,626.4681,432.5680,737.6612,290.4340,1367.4297,159.3209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1077.0000,7.0000,1367.8467,1147.7241,1698.4939,1138.8226,1059.6867,826.9431,937.9393,730.6669,625.1528,524.6812,739.1926,383.0186,1368.0358,250.9315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1078.0000,7.0000,1364.6120,1241.3062,1695.5634,1230.6998,1058.7849,920.2853,936.6966,823.6892,623.9822,618.3561,740.8836,476.8428,1368.8201,343.7955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1079.0000,7.0000,1361.7159,1333.2236,1692.7665,1320.8609,1058.1404,1012.1122,935.4226,915.3408,622.7266,711.2176,742.6661,569.6544,1369.3883,435.8363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1080.0000,8.0000,1358.2683,1426.2407,1689.6691,1411.9556,1057.0914,1105.0412,934.1708,1008.1302,621.6962,804.7458,744.6243,663.7563,1370.0837,529.0260,1771.7030,65.7222,NaN,NaN,NaN,NaN,NaN,NaN
1081.0000,8.0000,1354.9334,1517.5755,1686.2894,1501.7800,1056.4098,1196.8409,932.8243,1099.7583,620.4933,897.0412,746.1873,756.1654,1370.6812,620.9765,1769.7347,156.2219,NaN,NaN,NaN,NaN,NaN,NaN
1082.0000,8.0000,1351.5883,1610.1259,1683.2901,1592.0722,1055.4865,1289.3111,931.6291,1191.8699,619.4817,989.8972,747.9897,849.3395,1371.0921,713.3408,1767.5935,247.9518,NaN,NaN,NaN,NaN,NaN,NaN
1083.0000,6.0000,1054.5429,1380.0386,930.3135,1283.1055,618.3940,1081.9810,749.7769,941.4547,1371.8188,804.8542,1765.3303,338.9709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1084.0000,6.0000,1053.3292,1471.3860,929.1796,1375.2598,617.4467,1174.8086,751.4528,1034.4674,1372.4072,897.2470,1762.8036,430.5729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085.0000,6.0000,1052.1803,1561.6765,927.9229,1465.9705,616.4302,1266.4716,753.3778,1126.6217,1373.4471,988.3079,1760.5548,520.9574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1086.0000,6.0000,1051.1057,1652.6190,927.0059,1556.8834,615.8100,1358.3759,755.1757,1218.9427,1374.1702,1080.2178,1758.0539,612.0837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1087.0000,5.0000,925.8522,1647.2904,615.0275,1449.8091,757.1957,1310.5720,1374.9202,1171.6838,1755.2816,702.8990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1088.0000,4.0000,614.3788,1541.0383,759.1280,1402.3275,1375.3038,1263.5695,1752.5026,793.9384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1089.0000,4.0000,613.8243,1631.8131,761.0709,1493.6251,1375.7832,1354.4810,1749.6190,884.4318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1090.0000,3.0000,763.0643,1584.9649,1375.8919,1445.5790,1746.5977,974.6630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1091.0000,2.0000,1376.2923,1536.5685,1743.5108,1065.8257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1092.0000,3.0000,1376.2668,1626.8401,1740.3258,1156.2077,1757.6067,92.5070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1093.0000,2.0000,1737.3689,1246.6904,1754.2948,186.3065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1094.0000,2.0000,1734.2244,1336.5901,1751.8303,278.5310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1095.0000,2.0000,1731.2833,1427.1769,1748.7757,372.5204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1096.0000,3.0000,1728.0585,1516.6983,1743.9929,463.2277,1360.2245,93.1557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1097.0000,3.0000,1724.7689,1606.7150,1742.3554,559.1379,1358.5450,187.0124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1098.0000,2.0000,1738.4702,652.1729,1356.6342,279.9327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1099.0000,2.0000,1736.0398,746.6730,1354.6197,373.7273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1100.0000,2.0000,1732.4816,840.8000,1352.7169,466.4321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1101.0000,2.0000,1729.1312,934.4723,1350.6685,560.4997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1102.0000,2.0000,1727.3539,1027.2048,1348.6828,653.1628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1103.0000,2.0000,1724.2407,1120.0830,1346.7792,747.4654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1104.0000,3.0000,1720.7427,1213.4290,1344.6059,840.3715,1271.7095,69.2444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1105.0000,3.0000,1716.9213,1307.9401,1342.8020,934.0238,1276.4555,161.3473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1106.0000,2.0000,1340.7234,1026.7491,1280.8275,252.5148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1107.0000,2.0000,1338.9178,1120.6044,1285.4628,344.9540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1108.0000,3.0000,1336.9668,1212.7569,1290.1038,435.8971,1083.3221,102.0604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1109.0000,4.0000,1334.9159,1305.2638,1294.7289,527.7829,1081.7164,195.5800,1756.0088,33.9358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1110.0000,4.0000,1332.7072,1396.8679,1299.5319,618.9933,1079.6831,288.7487,1757.2799,126.0835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1111.0000,6.0000,1330.6629,1489.3508,1304.1082,711.2378,1077.6172,382.6327,1758.2493,219.0173,745.0260,104.4499,1098.2427,75.7486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1112.0000,6.0000,1328.6163,1580.7996,1308.9851,802.3143,1075.8088,475.6620,1759.2151,310.8572,744.4822,197.5538,1099.3740,168.7712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1113.0000,6.0000,1313.9374,894.0004,1074.0758,569.0277,1760.4824,403.3863,744.0900,290.8539,1100.5319,262.2613,518.8797,76.1676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1114.0000,6.0000,1318.9234,985.1004,1072.1231,662.1827,1761.5019,495.7685,743.7009,384.1480,1101.6070,355.4005,519.6410,168.7107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1115.0000,7.0000,1324.0648,1076.4896,1069.9401,755.3122,1762.6091,588.2899,743.4414,477.7749,1102.8041,448.8965,520.3599,260.9037,1530.8497,45.0969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1116.0000,7.0000,1329.1961,1167.6051,1067.9657,848.2317,1763.8656,680.3132,743.1304,570.9548,1103.9974,542.4476,520.9484,353.3524,1531.7251,136.5064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1117.0000,7.0000,1334.4578,1257.9531,1065.8963,940.8028,1765.1761,772.4154,742.9161,663.9800,1105.4050,636.0516,521.7340,445.5496,1532.4265,227.6945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1118.0000,7.0000,1339.4096,1348.7571,1063.6819,1033.7733,1766.2866,864.8789,742.5343,757.2281,1106.7318,729.9176,522.3013,538.1097,1533.1055,319.3239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1119.0000,7.0000,1344.1886,1439.3460,1061.3045,1126.4286,1767.5477,956.8496,742.2722,850.4000,1108.0211,823.2559,522.9610,630.2507,1533.7367,410.5566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1120.0000,7.0000,1348.7846,1529.5075,1058.8269,1219.3915,1768.9119,1049.4098,741.7347,943.7816,1109.2732,916.9416,523.5411,722.8998,1534.1303,502.3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121.0000,7.0000,1353.6438,1619.2850,1056.4794,1311.7074,1770.1126,1140.9801,741.4833,1036.5768,1110.5079,1009.9122,524.4831,814.8879,1534.7442,593.7218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122.0000,6.0000,1054.2553,1404.5090,1771.3326,1233.2185,741.0784,1130.2671,1111.6398,1103.5188,525.0931,907.8604,1535.2409,685.7447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1123.0000,6.0000,1052.0922,1496.0643,1771.9142,1324.5640,740.6451,1222.9950,1112.6546,1196.4709,525.9175,999.9883,1535.9081,777.1669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.0000,6.0000,1049.8983,1588.6021,1772.6122,1416.3196,740.3129,1315.9735,1113.6865,1289.4596,526.8330,1092.4804,1536.4793,869.0315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1125.0000,5.0000,1773.1870,1506.7553,740.3895,1407.6715,1114.8681,1381.6524,528.0821,1183.7194,1537.1157,959.6296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1126.0000,6.0000,1773.6198,1598.2815,740.2590,1500.5813,1116.0022,1474.6738,529.3146,1276.2836,1537.6172,1051.4371,843.1617,50.4894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1127.0000,5.0000,740.2777,1592.0298,1117.1643,1566.2606,530.6765,1367.2660,1538.3426,1141.5179,843.6152,143.0787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1128.0000,4.0000,1118.2283,1658.3815,532.2003,1459.0068,1538.9908,1231.5882,844.3042,236.1345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1129.0000,3.0000,534.0539,1549.4476,1539.7848,1320.5539,844.8407,328.6008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1130.0000,3.0000,535.7009,1640.7788,1540.1027,1411.1791,845.5984,422.6021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1131.0000,2.0000,1540.5985,1500.2572,846.0919,515.0817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1132.0000,4.0000,1541.0233,1590.6901,846.8398,608.6935,1625.5049,117.2299,756.0185,67.6806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1133.0000,3.0000,847.5021,700.6716,1627.7513,209.3949,756.0118,157.5700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1134.0000,3.0000,848.0401,793.6294,1630.0126,302.6366,756.1865,248.2946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1135.0000,3.0000,848.6511,884.9947,1632.2199,394.6714,756.4398,337.9868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1136.0000,3.0000,849.4142,977.3758,1634.1407,487.3887,756.7980,428.7639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1137.0000,3.0000,850.0541,1068.9183,1636.2429,579.7623,757.1194,518.6426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1138.0000,3.0000,850.7013,1161.4512,1638.4857,672.6209,757.2964,609.3807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.0000,3.0000,851.2286,1253.1400,1640.6739,764.7061,757.4755,699.2659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1140.0000,3.0000,852.3430,1345.2274,1642.9892,857.5527,757.8489,789.8376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1141.0000,3.0000,853.0289,1436.5732,1645.2622,949.6348,758.1038,879.8640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1142.0000,3.0000,853.5334,1528.1109,1647.5397,1042.2113,758.2493,970.3661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1143.0000,3.0000,854.2938,1619.2475,1649.7214,1134.1702,758.2899,1060.3639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1144.0000,2.0000,1652.3679,1225.9367,758.6418,1150.0257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1145.0000,3.0000,1654.8036,1317.8062,758.9735,1239.7357,1284.7716,73.9500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.0000,3.0000,1657.0807,1409.3467,759.3772,1328.7991,1284.2252,166.5238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1147.0000,4.0000,1659.2226,1500.7617,759.5618,1418.0429,1283.4663,259.2967,1292.7216,100.9357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1148.0000,5.0000,1661.5671,1591.4300,760.0175,1506.1408,1282.9542,351.2215,1292.9976,195.2834,1795.7988,98.7343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1149.0000,4.0000,760.4861,1595.4352,1282.1838,444.1692,1293.1372,290.6232,1792.3900,189.9624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1150.0000,3.0000,1281.4728,536.0641,1293.4212,384.5461,1788.9589,280.2215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1151.0000,3.0000,1280.4779,629.6930,1293.7354,480.2089,1785.5097,372.2704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1152.0000,3.0000,1279.7291,722.0575,1293.9959,574.4847,1781.9926,463.0150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1153.0000,3.0000,1279.0221,815.9729,1294.3256,670.1517,1778.3996,555.2850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1154.0000,4.0000,1278.1443,908.6376,1294.5814,764.6989,1774.9309,645.9982,870.2862,68.7770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1155.0000,5.0000,1277.3536,1001.8939,1294.6630,860.3556,1771.3867,737.7216,867.7664,161.1452,1324.8013,120.8470,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1156.0000,5.0000,1276.7242,1094.0763,1294.8933,954.6661,1767.8212,828.3897,865.2099,252.3320,1324.1552,212.7169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1157.0000,5.0000,1275.7737,1187.5620,1295.1168,1050.0740,1763.9967,920.5804,862.6378,344.9840,1323.1225,305.8938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1158.0000,5.0000,1274.9968,1278.9216,1295.2303,1144.0267,1760.4296,1011.3351,860.0281,436.3456,1322.2166,397.6157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1159.0000,5.0000,1274.4242,1371.1463,1295.6265,1238.2584,1756.3254,1102.9037,857.7553,528.4159,1321.3270,490.5463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1160.0000,5.0000,1273.9261,1462.1244,1296.0838,1331.6383,1752.2587,1193.4345,855.4363,619.3799,1320.1877,582.1051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1161.0000,6.0000,1273.1118,1554.5093,1296.4716,1426.3924,1748.2274,1284.8002,853.1282,711.9325,1318.7339,675.2674,1623.1372,42.5061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1162.0000,7.0000,1272.6141,1645.0827,1296.9250,1519.8902,1744.1552,1374.9594,851.0242,802.9877,1317.0483,766.8400,1620.9208,133.7357,800.7853,100.2676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1163.0000,6.0000,1297.4986,1613.6702,1740.2946,1465.2950,849.0826,894.7981,1315.4694,859.5112,1619.2266,225.9862,797.5856,193.6041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1164.0000,6.0000,1736.1053,1555.2558,847.0798,986.0865,1313.5312,951.4139,1617.3193,317.7207,794.1537,286.6297,923.0471,116.1081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1165.0000,6.0000,1731.6261,1645.6899,845.1440,1078.0882,1311.6102,1044.0475,1615.4504,410.1866,790.6460,380.5853,923.1611,209.6764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1166.0000,5.0000,843.3258,1168.9482,1309.8190,1135.5653,1613.4516,501.7595,787.2537,473.6588,923.0704,302.4775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1167.0000,5.0000,841.7097,1260.5025,1308.0625,1227.9269,1611.7365,593.7432,783.9450,567.5704,923.1969,396.0094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1168.0000,7.0000,840.1005,1351.3666,1306.0978,1319.6716,1609.6410,685.6730,780.6444,661.1450,923.2836,489.1183,1112.5152,39.4049,401.4333,35.2447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1169.0000,7.0000,838.5713,1442.4546,1304.6941,1411.2610,1607.3958,777.3992,777.6360,754.9889,923.5010,582.3108,1112.1725,132.1313,398.4084,127.0447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1170.0000,8.0000,837.2932,1532.4044,1303.2134,1502.8556,1605.3112,868.6253,774.8465,847.9538,923.6969,675.0839,1111.8970,224.3337,395.3727,217.8844,1792.7809,113.1029,NaN,NaN,NaN,NaN,NaN,NaN
1171.0000,8.0000,835.7869,1622.3869,1301.8356,1593.8846,1603.1863,959.7960,772.3612,940.8184,923.9241,767.3525,1111.6683,316.4732,392.5018,308.9463,1789.3568,205.0702,NaN,NaN,NaN,NaN,NaN,NaN
1172.0000,6.0000,1600.7191,1050.7046,769.6863,1033.6850,923.9772,859.7713,1111.2076,408.6177,389.6040,399.9568,1785.6918,296.6741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173.0000,6.0000,1598.4769,1141.2101,767.1938,1126.0743,924.0701,952.0162,1110.9392,500.5725,386.4806,490.2311,1782.0152,387.9461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1174.0000,6.0000,1595.9406,1231.7908,764.7729,1218.5786,924.0530,1044.3712,1110.6377,592.6702,383.4797,580.8238,1777.8971,479.5541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1175.0000,6.0000,1593.7844,1321.2591,762.3063,1309.6404,924.3533,1135.8484,1110.1875,683.9953,380.4460,670.3249,1773.8179,570.6327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1176.0000,6.0000,1591.3185,1411.3461,759.4848,1401.5877,924.5031,1228.1873,1109.8999,776.3399,377.6607,761.1555,1769.5482,662.8778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1177.0000,6.0000,1588.8891,1500.8236,756.7936,1492.9691,924.7737,1319.6284,1109.4873,868.0110,374.8590,851.1214,1765.3403,754.3323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1178.0000,6.0000,1586.5077,1590.9987,753.9501,1584.7046,924.9053,1411.5159,1109.3717,959.9431,372.4285,942.0294,1760.9314,846.1186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1179.0000,4.0000,925.3163,1502.4910,1109.1986,1051.2415,370.0952,1031.9016,1756.6271,937.4201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1180.0000,4.0000,925.7378,1594.6041,1108.9156,1143.8203,367.7265,1122.9673,1752.5532,1029.7711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1181.0000,3.0000,1108.8774,1234.7147,365.5405,1212.3593,1748.4104,1120.7529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1182.0000,3.0000,1108.6049,1326.7379,363.3727,1302.9755,1744.2573,1212.9033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1183.0000,3.0000,1108.4889,1417.3043,361.6692,1391.8988,1740.2052,1304.1420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1184.0000,3.0000,1108.1507,1509.4055,359.7756,1482.2156,1736.1961,1396.2646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1185.0000,3.0000,1107.9449,1600.1923,358.0930,1570.9494,1732.2230,1486.7195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1186.0000,4.0000,356.6433,1660.2560,1728.2000,1577.8113,1684.6213,82.4281,1326.4356,59.0347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1187.0000,3.0000,1723.6442,1666.7901,1685.7464,171.5022,1322.7961,149.9682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1188.0000,2.0000,1686.7509,262.0231,1318.9972,242.4427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1189.0000,2.0000,1687.8406,351.0358,1315.2436,333.9025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1190.0000,2.0000,1688.7719,440.9977,1311.4513,426.2177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1191.0000,4.0000,1689.7529,530.0302,1307.8263,517.8673,1301.2121,113.3734,873.0638,67.8882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
