FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y
819.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
820.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
821.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
822.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
826.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
827.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
828.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
829.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
830.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
831.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
832.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
833.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
834.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
835.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
836.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
837.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
838.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
839.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
840.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
842.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
843.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
844.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
845.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
846.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
847.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
848.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
849.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
850.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
851.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
852.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
853.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
854.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
855.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
856.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
857.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
859.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
860.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
862.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
863.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
864.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
865.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
866.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
867.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
868.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
869.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
870.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
871.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
872.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
873.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
874.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
875.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
876.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
877.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
878.0000,1.0000,1634.4302,58.7116,NaN,NaN,NaN,NaN,NaN,NaN
879.0000,1.0000,1635.8932,152.1062,NaN,NaN,NaN,NaN,NaN,NaN
880.0000,1.0000,1637.4290,245.5751,NaN,NaN,NaN,NaN,NaN,NaN
881.0000,1.0000,1639.2813,338.9762,NaN,NaN,NaN,NaN,NaN,NaN
882.0000,1.0000,1640.8045,432.4323,NaN,NaN,NaN,NaN,NaN,NaN
883.0000,1.0000,1642.4855,525.3647,NaN,NaN,NaN,NaN,NaN,NaN
884.0000,1.0000,1644.4815,619.3806,NaN,NaN,NaN,NaN,NaN,NaN
885.0000,1.0000,1646.4282,712.1150,NaN,NaN,NaN,NaN,NaN,NaN
886.0000,1.0000,1648.3760,805.3067,NaN,NaN,NaN,NaN,NaN,NaN
887.0000,1.0000,1650.6800,897.6236,NaN,NaN,NaN,NaN,NaN,NaN
888.0000,1.0000,1652.8840,991.0771,NaN,NaN,NaN,NaN,NaN,NaN
889.0000,1.0000,1655.0469,1083.3904,NaN,NaN,NaN,NaN,NaN,NaN
890.0000,1.0000,1656.8452,1175.9721,NaN,NaN,NaN,NaN,NaN,NaN
891.0000,1.0000,1658.7511,1267.8502,NaN,NaN,NaN,NaN,NaN,NaN
892.0000,1.0000,1660.3429,1360.6533,NaN,NaN,NaN,NaN,NaN,NaN
893.0000,1.0000,1661.9626,1452.2785,NaN,NaN,NaN,NaN,NaN,NaN
894.0000,1.0000,1663.7478,1544.3719,NaN,NaN,NaN,NaN,NaN,NaN
895.0000,1.0000,1665.4503,1635.4495,NaN,NaN,NaN,NaN,NaN,NaN
896.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
897.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
898.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
899.0000,1.0000,1224.7082,37.6289,NaN,NaN,NaN,NaN,NaN,NaN
900.0000,1.0000,1221.3255,130.3577,NaN,NaN,NaN,NaN,NaN,NaN
901.0000,1.0000,1217.7848,222.1153,NaN,NaN,NaN,NaN,NaN,NaN
902.0000,1.0000,1214.2270,314.6086,NaN,NaN,NaN,NaN,NaN,NaN
903.0000,1.0000,1210.8469,406.4492,NaN,NaN,NaN,NaN,NaN,NaN
904.0000,1.0000,1207.3328,499.0802,NaN,NaN,NaN,NaN,NaN,NaN
905.0000,1.0000,1203.8336,591.0963,NaN,NaN,NaN,NaN,NaN,NaN
906.0000,1.0000,1200.4981,683.3608,NaN,NaN,NaN,NaN,NaN,NaN
907.0000,1.0000,1196.9343,775.5697,NaN,NaN,NaN,NaN,NaN,NaN
908.0000,1.0000,1193.6138,867.5914,NaN,NaN,NaN,NaN,NaN,NaN
909.0000,1.0000,1190.4125,959.5087,NaN,NaN,NaN,NaN,NaN,NaN
910.0000,1.0000,1187.1422,1050.9554,NaN,NaN,NaN,NaN,NaN,NaN
911.0000,1.0000,1183.7524,1143.0188,NaN,NaN,NaN,NaN,NaN,NaN
912.0000,1.0000,1180.4939,1234.5208,NaN,NaN,NaN,NaN,NaN,NaN
913.0000,1.0000,1177.0018,1325.8431,NaN,NaN,NaN,NaN,NaN,NaN
914.0000,1.0000,1173.6835,1416.1805,NaN,NaN,NaN,NaN,NaN,NaN
915.0000,1.0000,1170.3698,1507.5462,NaN,NaN,NaN,NaN,NaN,NaN
916.0000,1.0000,1167.0105,1597.5745,NaN,NaN,NaN,NaN,NaN,NaN
917.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
918.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
919.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
920.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
927.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
928.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
929.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
930.0000,1.0000,1575.8684,64.4549,NaN,NaN,NaN,NaN,NaN,NaN
931.0000,1.0000,1579.4381,156.9424,NaN,NaN,NaN,NaN,NaN,NaN
932.0000,1.0000,1583.0955,249.2936,NaN,NaN,NaN,NaN,NaN,NaN
933.0000,1.0000,1586.7382,341.7273,NaN,NaN,NaN,NaN,NaN,NaN
934.0000,1.0000,1590.8027,434.1165,NaN,NaN,NaN,NaN,NaN,NaN
935.0000,1.0000,1594.6128,526.6613,NaN,NaN,NaN,NaN,NaN,NaN
936.0000,1.0000,1598.5089,619.2730,NaN,NaN,NaN,NaN,NaN,NaN
937.0000,1.0000,1602.3379,711.4910,NaN,NaN,NaN,NaN,NaN,NaN
938.0000,1.0000,1606.0163,804.3512,NaN,NaN,NaN,NaN,NaN,NaN
939.0000,1.0000,1609.6398,896.5763,NaN,NaN,NaN,NaN,NaN,NaN
940.0000,1.0000,1612.9915,989.2942,NaN,NaN,NaN,NaN,NaN,NaN
941.0000,1.0000,1616.3023,1080.9849,NaN,NaN,NaN,NaN,NaN,NaN
942.0000,1.0000,1619.1242,1173.3939,NaN,NaN,NaN,NaN,NaN,NaN
943.0000,1.0000,1622.0709,1264.5890,NaN,NaN,NaN,NaN,NaN,NaN
944.0000,1.0000,1624.8051,1356.2365,NaN,NaN,NaN,NaN,NaN,NaN
945.0000,1.0000,1627.7868,1447.2585,NaN,NaN,NaN,NaN,NaN,NaN
946.0000,1.0000,1630.4736,1538.9614,NaN,NaN,NaN,NaN,NaN,NaN
947.0000,1.0000,1633.1115,1629.0175,NaN,NaN,NaN,NaN,NaN,NaN
948.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
949.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
950.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
951.0000,1.0000,1047.7094,109.4714,NaN,NaN,NaN,NaN,NaN,NaN
952.0000,1.0000,1042.7645,197.0838,NaN,NaN,NaN,NaN,NaN,NaN
953.0000,1.0000,1038.0106,283.8260,NaN,NaN,NaN,NaN,NaN,NaN
954.0000,1.0000,1033.2039,371.8803,NaN,NaN,NaN,NaN,NaN,NaN
955.0000,1.0000,1028.3450,458.4410,NaN,NaN,NaN,NaN,NaN,NaN
956.0000,1.0000,1023.7279,545.4819,NaN,NaN,NaN,NaN,NaN,NaN
957.0000,1.0000,1018.9343,632.5289,NaN,NaN,NaN,NaN,NaN,NaN
958.0000,1.0000,1014.1483,719.5238,NaN,NaN,NaN,NaN,NaN,NaN
959.0000,1.0000,1009.1583,805.8394,NaN,NaN,NaN,NaN,NaN,NaN
960.0000,1.0000,1004.1883,892.9815,NaN,NaN,NaN,NaN,NaN,NaN
961.0000,1.0000,999.3991,979.7723,NaN,NaN,NaN,NaN,NaN,NaN
962.0000,2.0000,994.2569,1066.5704,1202.5015,115.6998,NaN,NaN,NaN,NaN
963.0000,2.0000,989.3272,1153.3920,1201.7158,208.1492,NaN,NaN,NaN,NaN
964.0000,2.0000,984.5258,1239.7619,1201.1144,300.4951,NaN,NaN,NaN,NaN
965.0000,2.0000,979.5061,1326.4277,1200.4269,393.5842,NaN,NaN,NaN,NaN
966.0000,2.0000,974.7752,1412.4153,1199.7316,486.3245,NaN,NaN,NaN,NaN
967.0000,2.0000,969.9851,1498.3524,1199.1785,579.7012,NaN,NaN,NaN,NaN
968.0000,3.0000,965.5345,1583.9666,1198.6445,672.1086,1609.6095,57.6525,NaN,NaN
969.0000,2.0000,1198.0295,765.2133,1605.6338,146.7801,NaN,NaN,NaN,NaN
970.0000,2.0000,1197.5174,857.3871,1601.7015,235.2988,NaN,NaN,NaN,NaN
971.0000,2.0000,1197.1335,950.0874,1597.8208,324.6921,NaN,NaN,NaN,NaN
972.0000,2.0000,1196.6617,1041.7225,1593.5700,413.0968,NaN,NaN,NaN,NaN
973.0000,2.0000,1195.9983,1134.8498,1589.4097,503.0457,NaN,NaN,NaN,NaN
974.0000,2.0000,1195.5848,1226.4406,1584.8896,591.3679,NaN,NaN,NaN,NaN
975.0000,2.0000,1194.9532,1318.3174,1580.7380,680.6129,NaN,NaN,NaN,NaN
976.0000,2.0000,1194.5332,1409.1332,1576.3338,769.0012,NaN,NaN,NaN,NaN
977.0000,2.0000,1194.0480,1500.9760,1571.5394,858.2578,NaN,NaN,NaN,NaN
978.0000,2.0000,1193.6254,1591.4205,1566.5756,946.4433,NaN,NaN,NaN,NaN
979.0000,1.0000,1561.8353,1035.5264,NaN,NaN,NaN,NaN,NaN,NaN
980.0000,1.0000,1556.9021,1123.6140,NaN,NaN,NaN,NaN,NaN,NaN
981.0000,1.0000,1552.2338,1212.3951,NaN,NaN,NaN,NaN,NaN,NaN
982.0000,1.0000,1547.5310,1300.5198,NaN,NaN,NaN,NaN,NaN,NaN
983.0000,1.0000,1542.7948,1389.2478,NaN,NaN,NaN,NaN,NaN,NaN
984.0000,1.0000,1538.1097,1476.9536,NaN,NaN,NaN,NaN,NaN,NaN
985.0000,1.0000,1533.4272,1565.0613,NaN,NaN,NaN,NaN,NaN,NaN
986.0000,1.0000,1528.6699,1652.5542,NaN,NaN,NaN,NaN,NaN,NaN
987.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
988.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
989.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
990.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
991.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
992.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
993.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
994.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
995.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
997.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
998.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
999.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1000.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1001.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1002.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1003.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1004.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1005.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1006.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1007.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1008.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1009.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1010.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1011.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1012.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1013.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1014.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1015.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1016.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1017.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1018.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1019.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1020.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1021.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1022.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1023.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1024.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1025.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1026.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1027.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1028.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1029.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1030.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1031.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1032.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1033.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1034.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1035.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1036.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1037.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1038.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1039.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1040.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1041.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1042.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1043.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1044.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1045.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1046.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1047.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1048.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1049.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1050.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1051.0000,1.0000,1361.6849,81.4616,NaN,NaN,NaN,NaN,NaN,NaN
1052.0000,2.0000,1358.8564,173.6402,1034.5276,103.7679,NaN,NaN,NaN,NaN
1053.0000,2.0000,1356.0348,265.1372,1031.9406,195.1681,NaN,NaN,NaN,NaN
1054.0000,2.0000,1353.0098,357.7495,1029.5261,287.7992,NaN,NaN,NaN,NaN
1055.0000,2.0000,1350.1358,449.1016,1027.1668,379.4731,NaN,NaN,NaN,NaN
1056.0000,2.0000,1347.1933,541.8338,1024.6988,472.1977,NaN,NaN,NaN,NaN
1057.0000,2.0000,1344.3545,633.5927,1022.4712,563.9495,NaN,NaN,NaN,NaN
1058.0000,2.0000,1341.5321,726.4272,1020.0949,656.7268,NaN,NaN,NaN,NaN
1059.0000,2.0000,1338.6981,818.5097,1017.7014,748.6047,NaN,NaN,NaN,NaN
1060.0000,2.0000,1336.2978,911.2932,1015.5069,841.3488,NaN,NaN,NaN,NaN
1061.0000,2.0000,1333.6755,1002.8759,1013.1782,932.8198,NaN,NaN,NaN,NaN
1062.0000,2.0000,1331.0119,1096.1488,1010.8480,1025.4286,NaN,NaN,NaN,NaN
1063.0000,2.0000,1328.4074,1187.5435,1008.7423,1116.9336,NaN,NaN,NaN,NaN
1064.0000,2.0000,1325.4914,1278.7325,1006.8436,1208.8134,NaN,NaN,NaN,NaN
1065.0000,2.0000,1322.5448,1369.5057,1004.8644,1299.7459,NaN,NaN,NaN,NaN
1066.0000,2.0000,1319.7231,1460.7632,1002.8265,1391.1596,NaN,NaN,NaN,NaN
1067.0000,2.0000,1316.9644,1550.1986,1000.8809,1481.3677,NaN,NaN,NaN,NaN
1068.0000,2.0000,1314.1738,1640.0820,999.0104,1571.9750,NaN,NaN,NaN,NaN
1069.0000,1.0000,996.9553,1661.8284,NaN,NaN,NaN,NaN,NaN,NaN
1070.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1071.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1072.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1073.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1074.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1075.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1076.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1077.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1078.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1079.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1080.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1081.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1082.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1083.0000,1.0000,1409.1096,90.1447,NaN,NaN,NaN,NaN,NaN,NaN
1084.0000,1.0000,1408.3469,181.6756,NaN,NaN,NaN,NaN,NaN,NaN
1085.0000,1.0000,1407.8441,274.8935,NaN,NaN,NaN,NaN,NaN,NaN
1086.0000,1.0000,1406.8922,366.4930,NaN,NaN,NaN,NaN,NaN,NaN
1087.0000,1.0000,1406.4705,458.9588,NaN,NaN,NaN,NaN,NaN,NaN
1088.0000,1.0000,1405.7639,551.1446,NaN,NaN,NaN,NaN,NaN,NaN
1089.0000,1.0000,1405.2058,644.0781,NaN,NaN,NaN,NaN,NaN,NaN
1090.0000,1.0000,1404.7348,736.0987,NaN,NaN,NaN,NaN,NaN,NaN
1091.0000,1.0000,1404.1338,828.7178,NaN,NaN,NaN,NaN,NaN,NaN
1092.0000,1.0000,1403.6696,920.8298,NaN,NaN,NaN,NaN,NaN,NaN
1093.0000,1.0000,1403.0290,1012.7894,NaN,NaN,NaN,NaN,NaN,NaN
1094.0000,1.0000,1402.4297,1104.1076,NaN,NaN,NaN,NaN,NaN,NaN
1095.0000,1.0000,1401.7424,1195.3181,NaN,NaN,NaN,NaN,NaN,NaN
1096.0000,1.0000,1401.0273,1286.5922,NaN,NaN,NaN,NaN,NaN,NaN
1097.0000,2.0000,1400.3335,1377.7587,1166.7774,117.1285,NaN,NaN,NaN,NaN
1098.0000,2.0000,1399.4611,1468.7775,1163.8341,208.7437,NaN,NaN,NaN,NaN
1099.0000,2.0000,1398.8014,1559.0876,1160.6168,299.8847,NaN,NaN,NaN,NaN
1100.0000,2.0000,1397.9812,1649.4311,1157.2351,392.0304,NaN,NaN,NaN,NaN
1101.0000,1.0000,1153.9117,483.7666,NaN,NaN,NaN,NaN,NaN,NaN
1102.0000,1.0000,1150.5139,575.4812,NaN,NaN,NaN,NaN,NaN,NaN
1103.0000,1.0000,1147.3857,666.5160,NaN,NaN,NaN,NaN,NaN,NaN
1104.0000,1.0000,1144.0206,758.4589,NaN,NaN,NaN,NaN,NaN,NaN
1105.0000,1.0000,1140.6376,849.4365,NaN,NaN,NaN,NaN,NaN,NaN
1106.0000,1.0000,1137.4940,940.8132,NaN,NaN,NaN,NaN,NaN,NaN
1107.0000,1.0000,1134.3932,1031.3120,NaN,NaN,NaN,NaN,NaN,NaN
1108.0000,1.0000,1131.1973,1122.8657,NaN,NaN,NaN,NaN,NaN,NaN
1109.0000,1.0000,1127.9509,1212.7118,NaN,NaN,NaN,NaN,NaN,NaN
1110.0000,1.0000,1124.7553,1303.6863,NaN,NaN,NaN,NaN,NaN,NaN
1111.0000,1.0000,1121.4570,1393.5207,NaN,NaN,NaN,NaN,NaN,NaN
1112.0000,1.0000,1118.2580,1484.2406,NaN,NaN,NaN,NaN,NaN,NaN
1113.0000,1.0000,1114.8571,1573.3551,NaN,NaN,NaN,NaN,NaN,NaN
1114.0000,2.0000,1111.3552,1663.0656,920.8372,85.2036,NaN,NaN,NaN,NaN
1115.0000,1.0000,920.3462,175.3436,NaN,NaN,NaN,NaN,NaN,NaN
1116.0000,1.0000,920.0868,266.5428,NaN,NaN,NaN,NaN,NaN,NaN
1117.0000,1.0000,919.7393,356.7917,NaN,NaN,NaN,NaN,NaN,NaN
1118.0000,1.0000,919.4280,447.9079,NaN,NaN,NaN,NaN,NaN,NaN
1119.0000,1.0000,919.0296,538.6243,NaN,NaN,NaN,NaN,NaN,NaN
1120.0000,1.0000,918.7248,629.4185,NaN,NaN,NaN,NaN,NaN,NaN
1121.0000,1.0000,918.5400,719.7224,NaN,NaN,NaN,NaN,NaN,NaN
1122.0000,1.0000,918.2684,810.3619,NaN,NaN,NaN,NaN,NaN,NaN
1123.0000,1.0000,918.1745,900.9715,NaN,NaN,NaN,NaN,NaN,NaN
1124.0000,1.0000,918.1172,991.2251,NaN,NaN,NaN,NaN,NaN,NaN
1125.0000,1.0000,917.9925,1081.3318,NaN,NaN,NaN,NaN,NaN,NaN
1126.0000,1.0000,917.9207,1171.0915,NaN,NaN,NaN,NaN,NaN,NaN
1127.0000,1.0000,917.8600,1261.6064,NaN,NaN,NaN,NaN,NaN,NaN
1128.0000,1.0000,917.6690,1350.9824,NaN,NaN,NaN,NaN,NaN,NaN
1129.0000,1.0000,917.6347,1440.7689,NaN,NaN,NaN,NaN,NaN,NaN
1130.0000,2.0000,917.7503,1529.5277,1536.9642,83.3951,NaN,NaN,NaN,NaN
