FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y
0.0000,5.0000,1511.4582,1538.2715,1549.3738,1164.7473,1493.7346,903.7539,1315.7633,295.1324,887.5348,120.8338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.0000,6.0000,1511.8857,1629.4961,1550.6897,1251.7816,1493.3655,996.3745,1317.4859,387.1871,890.0457,211.3156,417.4535,86.1027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0000,5.0000,1551.8533,1339.4243,1492.9757,1089.2853,1319.2806,479.4277,892.9027,302.6676,415.1411,178.0271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0000,5.0000,1552.9589,1426.1875,1492.4998,1181.4243,1321.0924,571.3132,895.7633,393.2222,413.0571,269.6702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0000,5.0000,1553.8467,1514.3502,1491.9568,1274.6675,1322.8682,664.1896,898.5252,484.7991,410.6409,362.3363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0000,5.0000,1554.7976,1601.4080,1491.4985,1366.4330,1324.6763,755.4850,901.5792,574.9251,408.2689,453.3708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0000,5.0000,1490.7272,1458.9115,1326.3704,847.7751,904.7285,666.0743,406.3169,545.1141,899.4311,60.6129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0000,5.0000,1490.2030,1550.0931,1328.2148,938.9890,907.9239,756.2117,404.1402,636.0239,899.7053,150.8157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0000,5.0000,1489.8096,1642.3536,1329.8107,1031.0330,911.0644,847.3740,401.8400,727.8461,900.2863,242.3767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.0000,4.0000,1331.5743,1121.8400,913.9386,936.9054,399.9910,818.1642,901.0338,332.6119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0000,4.0000,1333.2347,1213.5399,916.7231,1027.6479,398.0990,909.7233,901.4311,423.3931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.0000,4.0000,1334.9199,1303.9576,919.4929,1117.3906,396.4396,1000.1836,902.0754,513.9041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.0000,4.0000,1336.9248,1395.5251,922.1432,1208.2590,394.6970,1091.7289,902.5627,605.5425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.0000,4.0000,1338.9519,1485.8260,924.8214,1298.0266,392.9731,1182.3912,903.1270,696.5662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.0000,4.0000,1340.8877,1576.5649,927.6870,1388.0479,391.5111,1273.2795,903.5305,787.9015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.0000,3.0000,930.5936,1477.5869,390.0980,1363.6666,903.9962,879.1334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.0000,3.0000,933.4332,1567.2415,388.7594,1454.1297,904.3145,970.7087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.0000,3.0000,936.3820,1655.9047,387.2166,1543.6541,904.7562,1060.8204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0000,2.0000,386.2405,1633.6201,905.2770,1151.2256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0000,1.0000,905.7511,1241.2512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0000,1.0000,906.0520,1331.5738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0000,1.0000,906.3151,1421.4153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0000,1.0000,906.8915,1511.0807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0000,1.0000,907.0724,1600.6383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0000,1.0000,1023.9978,49.6763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0000,1.0000,1025.6867,144.1783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.0000,1.0000,1027.4384,237.9508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.0000,1.0000,1029.2609,332.5108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,1.0000,1030.8364,426.2451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.0000,1.0000,1032.4288,521.2731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.0000,2.0000,1034.1104,614.9008,1217.4398,98.1125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0000,2.0000,1035.8446,709.5075,1217.1041,190.5724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.0000,2.0000,1037.5261,802.7197,1216.9236,282.1813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.0000,2.0000,1039.1629,897.2005,1216.5481,375.0035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,2.0000,1040.8013,990.1414,1216.4220,466.6354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.0000,3.0000,1042.4500,1083.9361,1216.3176,559.2904,1225.5511,86.7282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.0000,4.0000,1044.2456,1176.6056,1216.1338,651.0079,1229.2488,179.0426,1487.5217,112.2916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.0000,4.0000,1046.0009,1270.4634,1215.6454,743.7820,1232.9190,272.6132,1487.7256,204.8863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0000,4.0000,1047.6070,1363.3122,1215.3022,835.2058,1236.3103,364.8881,1488.0862,296.3583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0000,4.0000,1049.5223,1456.2049,1215.0158,926.8974,1240.0143,457.6627,1488.4722,388.4125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,4.0000,1051.2122,1548.7463,1214.7385,1018.4594,1243.4326,550.7008,1488.6919,480.2938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,4.0000,1052.9285,1641.8443,1214.1866,1110.1876,1247.2024,644.1533,1488.6532,572.8418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,3.0000,1213.7379,1201.2494,1250.9976,736.8003,1488.8216,664.2638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,3.0000,1213.2927,1292.2332,1254.7584,829.3323,1489.1119,755.9045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,3.0000,1212.7410,1383.0130,1258.3882,921.9858,1489.2597,847.5009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,4.0000,1212.5275,1473.4010,1262.2121,1014.2186,1489.5989,939.2668,707.7525,115.8469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,5.0000,1211.9670,1563.5802,1265.9768,1106.6585,1489.8833,1030.6227,707.3597,208.6389,1339.6738,63.8915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,5.0000,1211.7250,1653.0425,1269.7558,1198.5926,1490.2392,1121.7702,706.9488,300.8386,1335.0561,149.0564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,4.0000,1273.2762,1290.4890,1490.3452,1213.1296,706.5269,393.2864,1330.2438,234.7333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,4.0000,1276.8397,1381.9220,1490.5446,1304.1482,705.9879,485.5559,1325.6625,320.1280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,4.0000,1280.3587,1473.4991,1490.6681,1394.6391,705.5215,578.0957,1321.0288,406.1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,5.0000,1284.1660,1564.2242,1490.7980,1484.6005,705.1128,670.2885,1316.2354,491.7798,1731.4463,89.0979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,5.0000,1287.8202,1655.2469,1490.9042,1575.3700,704.6634,763.5593,1311.4097,578.1088,1726.5471,179.6839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,4.0000,1490.9860,1665.1331,704.0699,856.2438,1306.6403,663.7621,1721.4696,269.3608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,3.0000,703.6510,949.2233,1301.9095,750.2227,1716.4014,359.9833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,3.0000,703.6456,1040.9642,1297.2792,835.5510,1711.4514,449.5363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,3.0000,703.2822,1133.8501,1292.6346,921.8635,1706.4433,540.1836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,4.0000,703.2050,1225.6210,1288.1485,1006.8749,1701.3664,629.7186,1818.3114,117.7872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,4.0000,703.1175,1317.7095,1283.5268,1092.5711,1696.4064,720.0861,1818.6623,206.7057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,4.0000,703.1165,1409.1438,1278.8668,1177.4380,1691.4709,809.7028,1818.7806,295.0433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,4.0000,703.0877,1501.4082,1274.2785,1263.1512,1686.5013,900.2242,1818.9644,384.5014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,4.0000,703.3172,1592.1219,1269.9479,1347.2325,1681.4551,989.1381,1819.4067,472.5203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,3.0000,1265.4548,1432.2208,1676.3925,1078.9848,1819.7965,561.4326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,4.0000,1260.8242,1516.1620,1671.4172,1167.7882,1819.9144,649.5924,997.6930,64.2674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,4.0000,1256.1718,1601.4407,1666.7642,1257.4896,1820.0936,738.3487,1000.8566,156.6677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,3.0000,1662.2007,1345.6134,1820.4140,826.1933,1004.3839,247.9764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,3.0000,1657.2936,1434.6733,1820.4786,914.2079,1007.8398,340.3251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,3.0000,1652.3602,1522.4993,1820.4573,1001.9162,1011.5206,432.4860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,3.0000,1647.2533,1611.7232,1820.4541,1090.2648,1015.2744,525.7734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,3.0000,1820.6466,1177.8143,1019.0237,618.2835,927.1935,95.3966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,3.0000,1820.7774,1265.5037,1022.8141,710.6130,929.4657,186.5381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,4.0000,1820.6298,1352.9682,1026.2740,802.8929,932.0838,277.8203,1022.4611,38.3476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,5.0000,1820.5065,1440.5647,1029.9525,895.0969,934.2501,369.4494,1015.4351,128.7083,1402.4073,78.0659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,5.0000,1820.0765,1527.7765,1033.5242,986.9567,936.7333,460.6856,1008.2035,218.5927,1403.1488,169.8961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,6.0000,1819.7190,1614.6779,1037.0878,1078.9432,939.6590,551.9166,1001.1363,308.5234,1404.0768,261.8991,1045.9590,45.5401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,5.0000,1040.7648,1171.2423,942.4628,643.5897,993.7711,399.0110,1404.7394,354.1232,1047.1577,137.4178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,5.0000,1044.3867,1262.8361,945.2160,734.5365,986.4616,488.7556,1405.6526,445.6314,1048.1888,229.0174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,5.0000,1048.0797,1354.4145,947.8691,826.0225,978.9837,578.9089,1406.3833,537.3395,1049.3252,321.1151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,6.0000,1051.7127,1445.1712,950.5507,916.4816,971.7035,668.4988,1407.1258,628.5058,1050.7047,412.4455,900.4228,58.9146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,6.0000,1055.4952,1536.1745,953.2766,1007.7406,964.1439,758.8379,1407.5348,720.9596,1051.9515,504.9055,895.3882,151.2002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,6.0000,1059.7466,1626.5600,955.9970,1098.0135,956.7625,848.0852,1407.8935,812.4887,1053.3609,596.4134,890.5399,242.4026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,5.0000,958.8521,1188.8866,949.2204,937.7787,1408.3332,904.7537,1054.8804,688.5790,885.8714,334.3587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,5.0000,961.6841,1278.9312,941.8675,1026.6853,1408.8132,995.8039,1056.6161,780.0048,881.0852,425.4701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,5.0000,964.4141,1370.1566,934.3640,1116.6164,1409.2283,1087.6953,1058.1197,872.4723,875.9242,517.9105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,6.0000,966.8519,1459.6425,927.1514,1205.3934,1409.7789,1177.9515,1059.9984,963.5902,870.8842,608.9696,752.1272,73.8767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,7.0000,969.5517,1550.2596,919.9502,1295.0505,1410.3747,1269.1288,1061.9934,1055.4831,835.6581,719.3242,895.7688,682.6367,749.8739,166.0553,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,7.0000,972.0170,1639.9188,912.6699,1383.4075,1411.0814,1359.6565,1064.0476,1146.5234,830.8155,811.6440,890.5272,772.2269,747.7671,256.8189,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,6.0000,905.3629,1472.6064,1412.0239,1451.0667,1066.3222,1238.3371,826.3736,905.0753,884.9989,862.4082,745.0887,350.6746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,6.0000,898.2554,1560.4543,1412.9254,1540.8420,1068.5494,1328.8314,821.8291,997.0142,879.4562,951.1900,743.1331,442.7919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,7.0000,891.0548,1649.0037,1413.5263,1631.2145,1070.7368,1419.7905,817.3555,1089.7658,873.8606,1040.4844,740.8080,534.9442,1548.8094,109.1529,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,5.0000,1072.9755,1509.9130,812.9456,1181.3541,868.5293,1129.0197,738.4443,627.2032,1548.1616,200.6686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,5.0000,1075.0512,1601.0191,808.4377,1273.8964,862.9108,1218.2055,735.7440,720.3738,1547.3768,293.2032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,4.0000,804.0525,1365.2795,857.4254,1305.7223,733.2529,811.6190,1546.6413,384.4651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,4.0000,800.3251,1457.1460,851.7891,1394.0198,731.4910,903.0844,1545.8504,476.7539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,4.0000,795.9797,1548.3035,846.1634,1481.2755,730.1675,994.4488,1545.1970,568.2802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,5.0000,791.8747,1640.1478,840.5634,1569.2733,727.9152,1086.9550,1544.3288,660.8117,1631.7892,51.9815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,4.0000,834.7742,1656.6366,726.2168,1178.3547,1543.5736,752.4044,1633.0292,143.8652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,3.0000,723.9775,1270.5128,1542.7550,844.2407,1634.0398,235.9432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,4.0000,722.3760,1360.9412,1541.6155,935.9456,1634.6843,328.0419,1501.8903,128.1789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,4.0000,721.2397,1452.2019,1540.3383,1027.7550,1635.3490,420.7867,1499.0287,222.3869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,4.0000,720.3984,1542.8103,1539.0220,1118.9706,1636.0456,513.0645,1495.8936,316.3428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,5.0000,718.5872,1631.9390,1537.7931,1209.8881,1636.8828,605.4894,1492.9477,410.7016,1907.0572,50.5024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,4.0000,1536.3866,1301.3099,1637.8575,698.1850,1490.0418,505.0039,1907.7932,143.8218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,4.0000,1535.1291,1391.6926,1638.9200,790.0842,1487.1929,598.9111,1908.5111,235.9607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,5.0000,1533.8177,1482.4492,1639.9114,882.6035,1484.2490,692.9426,1909.0652,328.8547,1090.5119,87.9456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,6.0000,1532.6371,1572.3277,1641.1109,974.3279,1481.4143,786.7782,1909.7228,421.3967,1089.4137,180.4367,1249.8179,111.8424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,6.0000,1531.1420,1662.3813,1642.3238,1066.7048,1478.3659,881.0344,1909.9909,515.0238,1088.5873,274.4563,1249.4224,203.8805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,5.0000,1643.8664,1157.7646,1475.2791,974.4796,1909.9869,607.6161,1088.1422,368.4472,1248.9654,295.2756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,5.0000,1644.9701,1249.5886,1472.0276,1067.9746,1909.9677,700.9397,1087.6570,463.2498,1248.5916,387.4362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,5.0000,1646.1674,1339.8658,1468.9140,1160.1208,1910.2495,793.1177,1087.3891,556.4400,1248.4429,478.5609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,6.0000,1647.1121,1430.7809,1465.6509,1253.8518,1910.0220,886.4595,1086.9537,650.3485,1247.8873,570.7459,1500.5133,81.5318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,7.0000,1647.9239,1520.4308,1462.6228,1346.0678,1909.5983,978.2135,1086.6123,743.1158,1247.2302,661.7352,1501.8847,169.9796,1674.6367,120.5189,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,7.0000,1648.8947,1610.5795,1459.4595,1439.0264,1909.1672,1070.9929,1086.2427,836.2456,1246.7722,754.0118,1503.0690,259.3325,1669.3964,212.3456,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,6.0000,1456.2364,1531.0767,1908.4605,1162.4381,1085.8861,929.5459,1246.3800,845.2134,1504.5895,348.2617,1664.1939,303.4560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,6.0000,1452.7870,1623.9987,1907.6899,1255.3644,1085.6194,1023.7855,1245.7441,937.7532,1506.1085,438.2625,1658.8581,395.5029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,5.0000,1906.8999,1346.9809,1085.3222,1117.0784,1245.2957,1028.6858,1507.7107,527.1605,1653.3797,486.4416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,5.0000,1905.9122,1438.9192,1084.7295,1210.4306,1245.0279,1120.6584,1509.1677,616.7360,1648.1383,578.3877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,5.0000,1905.3613,1529.8246,1084.4725,1302.9112,1244.6505,1211.4149,1510.5878,705.9358,1642.7771,669.4947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,5.0000,1904.2556,1621.6919,1083.7930,1396.3034,1243.9994,1303.5220,1511.9616,796.4426,1637.0443,761.9023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,4.0000,1083.5710,1488.1364,1243.4868,1393.6582,1513.5454,885.2559,1631.3600,853.2461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,4.0000,1083.2336,1580.7871,1243.1250,1484.1307,1515.0185,975.0013,1625.6821,944.6943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,3.0000,1242.6570,1574.4214,1516.5290,1064.0072,1619.7482,1035.7960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,3.0000,1242.1701,1664.9182,1518.0240,1153.4989,1614.0833,1127.2992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,2.0000,1519.6137,1241.8810,1607.9990,1217.9825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,2.0000,1521.0507,1330.7141,1602.2272,1308.8976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,2.0000,1522.3775,1418.8867,1596.1851,1399.7055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,2.0000,1556.4539,1498.8627,418.2658,36.6647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,2.0000,1554.1037,1588.1296,416.5108,129.0680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,2.0000,414.8512,221.3042,1478.7571,101.1928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,2.0000,412.8832,314.0983,1481.5434,194.3494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,2.0000,410.7764,406.4431,1484.4254,286.9420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,2.0000,408.5587,498.8025,1487.4286,379.4789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,2.0000,406.6762,590.5821,1490.5057,471.7435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
