FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y
20.0000,1.0000,1006.0784,909.1367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0000,1.0000,1002.6553,1000.4947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0000,1.0000,999.3077,1092.9584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0000,1.0000,996.0751,1183.6545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0000,1.0000,992.8973,1274.7595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0000,1.0000,989.7239,1365.3580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0000,1.0000,986.3243,1456.6952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0000,1.0000,982.8463,1546.6372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.0000,1.0000,979.6845,1637.0949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,1.0000,1899.9239,83.2049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.0000,2.0000,1896.8142,171.3283,1654.4423,50.6811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.0000,2.0000,1893.5937,259.8098,1655.3193,143.9749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0000,2.0000,1890.3912,348.1731,1656.0221,237.1573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.0000,2.0000,1887.1035,436.4588,1656.8966,329.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.0000,2.0000,1883.7760,525.1073,1657.6308,423.1592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,2.0000,1880.2716,613.0896,1658.7350,515.9026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.0000,3.0000,1876.6054,701.9719,1659.6433,609.4486,1183.5282,53.2807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.0000,3.0000,1872.8700,790.1138,1660.5888,702.2552,1180.5499,145.9862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.0000,3.0000,1869.0918,878.6287,1661.5024,795.1404,1177.5377,239.2380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0000,3.0000,1865.1589,966.3949,1662.6742,887.4313,1174.7459,331.9919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0000,3.0000,1861.0255,1054.6811,1663.7659,980.4616,1171.9454,425.4958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0000,3.0000,1856.8176,1141.9077,1664.9179,1072.2821,1169.3124,517.9422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0000,3.0000,1852.5845,1229.7026,1666.2031,1164.5329,1166.4855,611.0413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0000,3.0000,1848.1829,1316.4362,1667.3268,1255.7642,1163.9058,703.7575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0000,3.0000,1843.7123,1404.1918,1668.0858,1347.9410,1161.0763,797.8777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0000,3.0000,1839.2536,1490.5206,1668.7697,1439.5240,1158.2150,890.6201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0000,4.0000,1834.5559,1577.5772,1669.2095,1531.6691,1155.1044,983.9800,1544.2743,83.2830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0000,4.0000,1829.7554,1663.2647,1669.5735,1622.5394,1152.1360,1076.4525,1538.1606,172.9507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.0000,2.0000,1148.8569,1169.8323,1532.2765,263.4659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0000,3.0000,1145.6477,1261.6924,1526.0012,353.0652,766.0321,75.8717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.0000,3.0000,1142.4160,1353.7703,1519.8237,443.3454,765.5832,169.2303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0000,3.0000,1139.3520,1444.8024,1513.7070,532.6946,765.1719,262.3785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.0000,4.0000,1135.9021,1536.2602,1507.4148,622.8049,764.6678,356.0283,839.2579,99.0915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0000,4.0000,1132.5779,1626.6857,1500.9824,712.2636,764.2774,449.2898,840.5705,192.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0000,3.0000,1494.6833,801.6818,763.8857,542.5796,841.8819,285.4921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.0000,3.0000,1488.1261,891.0439,763.5063,635.6158,842.9330,378.6621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.0000,3.0000,1481.4749,980.5774,763.1179,728.9677,843.7863,472.4614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0000,4.0000,1474.6903,1069.5267,762.8518,822.4266,844.6778,565.8130,1368.0465,88.1320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0000,4.0000,1468.0390,1158.4611,762.8535,915.6466,845.9292,659.6655,1367.0990,180.0545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,4.0000,1461.2398,1247.0805,762.7651,1008.8319,847.0483,753.7276,1366.1081,271.9630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,4.0000,1454.4874,1335.9927,762.9529,1102.1344,848.1329,847.8488,1364.9027,364.4636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,5.0000,1447.5690,1424.5069,763.2329,1195.5773,849.3451,941.7938,1363.8299,456.8705,1217.3159,42.9296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,6.0000,1440.8556,1511.8677,763.7785,1287.8463,850.7387,1034.5516,1362.7179,549.1303,1218.1904,134.9975,849.2371,80.7363,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,6.0000,1434.0205,1599.9054,764.5734,1380.9551,852.1317,1127.8208,1361.5458,641.8379,1219.0517,227.7225,847.3112,174.0689,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,6.0000,765.1049,1473.3346,853.4735,1220.8248,1360.3161,733.9622,1219.8857,319.6168,845.2088,267.0536,1667.9232,95.8761,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,6.0000,765.4071,1565.6222,855.1319,1314.1159,1359.1330,826.0809,1220.9582,412.0699,843.1113,360.1819,1671.4558,184.4503,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,6.0000,765.9807,1657.3139,856.7113,1406.6434,1357.8735,917.8601,1221.9577,503.9715,840.9028,452.9627,1675.5380,272.3527,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,5.0000,858.2303,1499.7666,1356.7119,1010.2666,1223.0381,596.7033,838.9244,546.5930,1679.1210,361.3723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,5.0000,860.0514,1591.2582,1355.3647,1101.4262,1223.9790,688.2257,837.1504,639.1832,1682.8865,449.2750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,4.0000,1354.0788,1193.0403,1224.7993,780.5039,835.3277,732.3825,1686.4704,537.8643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,5.0000,1352.7281,1283.5977,1225.8983,872.1169,833.7967,824.7914,1689.8541,625.4136,1781.5992,48.6930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,6.0000,1351.3231,1375.1274,1226.7952,964.7515,832.0085,918.0071,1693.3612,714.0031,1780.8071,140.2176,759.0333,121.6129,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,6.0000,1350.0844,1464.8256,1227.7947,1055.8190,830.2457,1010.1009,1696.6647,801.4819,1780.1386,230.2983,759.0580,214.2584,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,7.0000,1348.8294,1555.3355,1228.7230,1147.7926,828.6828,1103.0644,1699.9009,889.6526,1779.5552,321.7056,759.2908,307.6242,1228.2825,41.8720,NaN,NaN,NaN,NaN
75.0000,9.0000,1347.8511,1645.0229,1229.6675,1238.6534,827.3317,1195.0413,1703.1082,977.1594,1778.5023,412.4291,759.5942,400.1359,1228.6342,136.0179,1654.4476,55.0499,433.7356,35.8388
76.0000,8.0000,1230.6260,1330.4904,825.8095,1288.0049,1706.2708,1065.8059,1777.4384,504.4100,759.8568,494.3609,1229.1532,231.4949,1656.4818,148.8604,430.3893,130.1578,NaN,NaN
77.0000,8.0000,1231.4808,1421.1565,824.2272,1379.4929,1709.4666,1153.1741,1776.3498,595.0693,760.1546,587.2451,1229.4579,325.6920,1658.2702,241.2602,427.0373,223.4290,NaN,NaN
78.0000,8.0000,1232.6005,1512.4900,822.7174,1471.4353,1712.5581,1241.0218,1774.9208,686.5927,760.5466,680.8319,1229.8209,420.1773,1660.3400,334.3684,423.8668,316.8603,NaN,NaN
79.0000,8.0000,1233.5239,1602.5624,821.2829,1562.5669,1715.6620,1328.2975,1773.5230,777.6981,760.8020,774.1728,1230.3559,514.3044,1661.7569,427.1387,420.6588,409.7858,NaN,NaN
80.0000,9.0000,819.4862,1654.4361,1718.6187,1416.0073,1771.9015,869.2495,761.2362,867.9312,1230.6193,608.9418,1663.3198,520.4491,417.4304,503.4723,1290.7714,90.9913,1105.3042,77.4457
81.0000,8.0000,1721.7847,1503.0830,1770.5059,959.8916,761.5728,960.8430,1230.9442,702.9026,1664.8614,613.1037,414.0185,596.1969,1282.3879,182.5723,1107.6153,168.4931,NaN,NaN
82.0000,8.0000,1724.5750,1590.0506,761.9359,1053.9365,1768.7217,1050.8918,1231.0223,797.1112,1665.8432,706.5563,410.9257,689.4400,1273.8745,274.6658,1109.7242,259.6692,NaN,NaN
83.0000,7.0000,762.5486,1146.8610,1767.2122,1141.4192,1231.3173,890.9669,1666.8552,799.2827,407.7546,782.6754,1265.3262,366.8492,1111.9260,350.7332,NaN,NaN,NaN,NaN
84.0000,7.0000,763.0701,1239.5960,1765.6286,1232.0627,1231.6709,984.7222,1668.2100,892.2668,404.8172,875.7702,1256.6951,458.7804,1114.2785,441.9809,NaN,NaN,NaN,NaN
85.0000,7.0000,763.4637,1332.1987,1763.9734,1321.9209,1231.7994,1078.6275,1669.6245,984.6223,401.7191,968.3071,1247.8196,550.2799,1116.5507,532.8916,NaN,NaN,NaN,NaN
86.0000,7.0000,763.8236,1424.6916,1762.6053,1411.5177,1232.1363,1172.3183,1671.0098,1076.8229,398.8421,1060.8813,1238.8464,641.7214,1118.6252,623.6962,NaN,NaN,NaN,NaN
87.0000,7.0000,764.3451,1516.5497,1761.3192,1500.6288,1232.4794,1266.3692,1672.2077,1169.1901,396.0512,1153.8703,1229.9380,733.5712,1120.7971,714.4805,NaN,NaN,NaN,NaN
88.0000,7.0000,764.8866,1608.0973,1759.6745,1589.7301,1232.8851,1359.6178,1673.5918,1261.3475,392.9704,1246.0936,1220.7904,824.7931,1122.9358,804.9150,NaN,NaN,NaN,NaN
89.0000,5.0000,1233.3383,1453.7806,1674.8940,1353.5132,390.0186,1338.7245,1211.5058,916.3911,1124.8830,895.5209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,5.0000,1233.8371,1546.7037,1676.1991,1444.7362,387.3801,1430.7572,1202.1780,1007.1774,1127.1303,985.8336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,4.0000,1234.1528,1640.6069,1677.0137,1536.3961,384.6888,1523.3214,1160.3262,1087.4712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,5.0000,1677.8796,1627.5011,382.5075,1614.3914,1191.1090,1191.0105,1122.8054,1164.7229,803.1004,86.7637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,3.0000,1188.1776,1283.6262,1117.2748,1253.3308,799.9130,180.4105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,3.0000,1185.2207,1375.1037,1112.8858,1341.0159,796.6830,273.2365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,3.0000,1182.0914,1467.1826,1108.8541,1429.9826,793.7292,366.7595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,3.0000,1178.8378,1558.3705,1104.5653,1517.6297,790.5622,459.4810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,3.0000,1175.6563,1650.4738,1100.4571,1606.0754,787.3182,553.2460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,1.0000,784.3053,645.7104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,1.0000,781.1717,739.9413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,1.0000,778.1150,832.7290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,1.0000,775.0540,926.0457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,1.0000,772.1693,1017.9562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,1.0000,769.3029,1111.1779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,1.0000,766.1533,1203.6262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,1.0000,763.1663,1296.8270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,2.0000,760.2629,1388.9748,1681.5882,67.6821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,2.0000,757.4482,1481.1965,1678.2199,158.3651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,2.0000,754.7769,1572.6895,1675.2183,248.2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,2.0000,752.1872,1663.9283,1671.9741,338.6071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,1.0000,1668.8317,428.6919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,1.0000,1665.4329,518.6593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,1.0000,1662.0791,608.2452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,1.0000,1658.7702,698.2867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,2.0000,1655.0869,788.7926,749.2549,35.0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,2.0000,1651.4852,878.6142,749.9217,126.6827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,2.0000,1647.6005,968.5793,750.4182,218.0133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,2.0000,1643.9337,1058.1813,750.7978,309.4182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,2.0000,1640.3173,1148.0959,751.1992,401.4199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,2.0000,1636.6094,1236.7851,751.4068,492.5339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,2.0000,1632.7576,1325.6474,751.5271,583.8315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,2.0000,1629.2357,1414.1332,751.7399,674.8016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,2.0000,1625.1776,1502.9904,752.1212,766.8397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,2.0000,1620.9106,1590.4062,752.5987,857.6614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,1.0000,753.0157,948.8899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,1.0000,753.4957,1039.8273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,1.0000,754.0790,1131.6209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,2.0000,754.8675,1221.7564,615.1969,124.0951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,3.0000,755.6950,1312.7613,614.4990,217.2766,1168.4505,92.1077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,4.0000,756.5217,1402.8306,613.7363,310.2575,1167.8209,183.3685,946.4940,35.9948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,4.0000,757.6941,1493.7395,612.8256,403.8544,1167.2836,275.1958,946.0536,127.1970,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,4.0000,758.6047,1582.9790,611.9125,496.4866,1166.6495,366.4482,945.5805,217.0531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,3.0000,610.8567,589.9531,1165.9977,458.5032,945.1102,307.9937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,3.0000,610.0994,682.4782,1165.3185,549.5764,944.5932,397.8152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,3.0000,609.1058,775.5260,1164.5408,641.7380,944.2790,489.1213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,4.0000,608.0876,867.7783,1163.7157,733.3987,943.7375,579.4166,1352.4166,44.1065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,4.0000,607.0746,960.7739,1162.7134,825.8213,943.5003,670.6431,1350.8877,135.1119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,4.0000,606.0919,1053.3847,1162.1373,917.7024,943.3162,761.5824,1349.3387,226.0854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,4.0000,605.2703,1146.9419,1161.3714,1010.2830,942.9481,853.0311,1347.6847,317.5238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,5.0000,604.5272,1239.2690,1160.4686,1102.2005,942.5657,943.8238,1346.3679,408.1465,849.5217,61.7961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,5.0000,604.2048,1331.8345,1159.6588,1194.0106,942.1877,1034.3680,1344.9336,498.7839,850.9576,152.4502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,5.0000,603.6111,1424.3744,1158.7965,1285.8474,941.7480,1125.4043,1343.7709,590.0246,852.0015,243.6466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,6.0000,602.9019,1516.6934,1158.0814,1377.3680,941.2953,1215.9697,1342.6777,680.8559,853.2073,334.7706,1164.0684,82.2665,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,7.0000,602.5063,1608.7886,1157.3925,1468.5220,940.8682,1306.0702,1341.6168,771.6948,854.2994,425.5148,1161.7888,175.8240,1655.7722,67.5202,NaN,NaN,NaN,NaN
144.0000,6.0000,1156.8749,1558.9521,940.8543,1395.5581,1340.7423,862.0782,855.3385,515.4440,1159.4943,269.3490,1652.7135,156.8387,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,6.0000,1156.0820,1650.2036,940.5892,1485.5614,1339.5917,953.3010,856.3391,606.3132,1157.0115,363.1815,1649.6123,247.1473,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,5.0000,940.4344,1574.9194,1338.5830,1043.8017,857.2237,696.8750,1154.4114,456.2999,1646.3463,336.9940,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
