FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y
683.0000,5.0000,1138.7915,1200.5838,1488.9587,769.1160,1079.9352,764.9873,666.9941,555.7919,1717.7140,550.3865,NaN,NaN,NaN,NaN
684.0000,5.0000,1139.8132,1292.0703,1489.0982,862.3386,1078.8315,859.2987,663.7766,648.4953,1716.2068,639.0734,NaN,NaN,NaN,NaN
685.0000,5.0000,1140.4694,1384.2668,1489.1967,956.2967,1077.7202,954.2461,660.4765,742.2437,1714.8383,728.4571,NaN,NaN,NaN,NaN
686.0000,6.0000,1141.3235,1474.9023,1489.3590,1048.8574,1076.4923,1047.7464,657.4582,834.4418,1713.3204,817.0546,666.0294,38.7898,NaN,NaN
687.0000,6.0000,1141.9459,1566.7508,1489.3054,1141.8981,1075.3494,1142.2191,654.3825,927.6623,1711.8732,906.0978,665.0307,131.7553,NaN,NaN
688.0000,6.0000,1142.7464,1657.2078,1074.5305,1235.2436,1489.5720,1234.0234,651.5912,1019.5458,1710.5300,994.1879,664.4224,223.8902,NaN,NaN
689.0000,5.0000,1073.3936,1329.0095,1489.5304,1327.2004,648.7117,1112.5690,1709.3275,1083.2416,663.6190,316.8028,NaN,NaN,NaN,NaN
690.0000,5.0000,1072.3599,1421.1809,1489.5825,1419.1931,646.1882,1204.1203,1708.1707,1170.7502,662.8369,408.5888,NaN,NaN,NaN,NaN
691.0000,5.0000,1071.1149,1514.9683,1489.5344,1511.9588,643.4915,1296.9140,1707.2902,1259.5724,662.1994,501.8726,NaN,NaN,NaN,NaN
692.0000,5.0000,1070.1045,1607.1279,1489.5987,1603.0238,640.9048,1388.0636,1706.3108,1346.7043,661.7415,593.7432,NaN,NaN,NaN,NaN
693.0000,3.0000,638.1990,1480.5815,1705.2411,1434.9001,661.2785,687.0982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
694.0000,3.0000,635.6779,1571.3788,1704.0137,1521.2172,660.5541,778.9907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
695.0000,4.0000,633.4731,1662.5555,1702.7122,1608.9828,660.0524,871.7873,1054.4932,77.9837,NaN,NaN,NaN,NaN,NaN,NaN
696.0000,2.0000,659.6087,963.1718,1050.2326,168.9747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697.0000,2.0000,658.9339,1056.2598,1045.9822,261.2672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
698.0000,2.0000,658.3204,1147.8523,1041.6572,352.2743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699.0000,2.0000,657.8384,1240.0643,1037.4900,444.5479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
700.0000,2.0000,657.3708,1331.5431,1033.4340,536.0981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
701.0000,2.0000,657.0986,1423.0458,1029.4461,628.5380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
702.0000,2.0000,656.5647,1513.9049,1025.2033,720.0754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
703.0000,2.0000,656.6250,1604.8316,1021.1085,811.9941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
704.0000,1.0000,1017.0035,903.7081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.0000,1.0000,1012.8451,995.1189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
706.0000,1.0000,1008.5983,1086.2104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
707.0000,1.0000,1004.3927,1177.4456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
708.0000,1.0000,1000.1574,1268.4629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
709.0000,1.0000,995.8465,1359.2960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
710.0000,1.0000,991.7091,1449.5331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
711.0000,1.0000,987.6254,1539.0555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712.0000,1.0000,983.1931,1629.4504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
715.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
719.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
720.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
721.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
722.0000,1.0000,888.6465,106.5064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
723.0000,1.0000,885.1246,198.1214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
724.0000,1.0000,881.7026,290.4173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
725.0000,1.0000,878.2199,381.9442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
726.0000,1.0000,874.7592,474.3423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
727.0000,1.0000,871.1646,566.6508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
728.0000,1.0000,867.7571,659.6780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
729.0000,1.0000,864.1855,751.4733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
730.0000,1.0000,860.9477,843.7281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
731.0000,1.0000,857.5172,935.7590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
732.0000,1.0000,854.1053,1027.8093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
733.0000,1.0000,850.9671,1119.4176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
734.0000,2.0000,847.7986,1210.6532,1632.3696,86.9763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
735.0000,2.0000,844.6122,1302.2468,1630.4596,181.4486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736.0000,2.0000,841.5215,1392.9391,1628.4886,275.1159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
737.0000,2.0000,838.1816,1483.5899,1626.7556,369.1163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
738.0000,2.0000,835.1752,1573.3674,1625.3151,462.6430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
739.0000,2.0000,832.2422,1663.6466,1623.4470,557.3976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
740.0000,1.0000,1621.6369,651.3818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
741.0000,1.0000,1619.6334,745.9334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742.0000,2.0000,1617.7885,839.5164,1656.9733,100.9899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
743.0000,2.0000,1615.6373,933.8502,1652.8786,194.1052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
744.0000,3.0000,1613.4490,1027.0871,1648.7492,286.5392,1374.2067,119.4504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
745.0000,3.0000,1611.0173,1120.8810,1644.5586,379.9510,1372.3358,212.4938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
746.0000,3.0000,1608.8688,1213.5001,1640.0773,472.5516,1370.5997,304.2712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
747.0000,3.0000,1606.2661,1307.5242,1635.4601,566.5019,1369.1069,397.8161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748.0000,3.0000,1604.1738,1400.4518,1631.1912,658.8581,1367.5135,490.6159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
749.0000,3.0000,1602.2787,1493.8384,1626.8211,751.8392,1366.4172,584.1181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
750.0000,3.0000,1600.1940,1586.1588,1622.4103,843.9009,1365.0949,676.6684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
751.0000,2.0000,1618.0042,937.0802,1363.5524,769.4723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
752.0000,2.0000,1613.2240,1029.2204,1362.1127,861.4609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
753.0000,2.0000,1608.5334,1122.0535,1360.5152,954.3427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
754.0000,2.0000,1603.6688,1213.7078,1358.6860,1046.1401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
755.0000,2.0000,1598.9003,1306.2002,1357.1571,1138.5694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
756.0000,4.0000,1593.7621,1397.2830,1355.1736,1230.3027,671.8063,95.8864,1213.4981,85.0006,NaN,NaN,NaN,NaN,NaN,NaN
757.0000,4.0000,1589.1007,1488.8920,1353.4393,1322.4392,666.6338,188.0014,1214.7588,178.1152,NaN,NaN,NaN,NaN,NaN,NaN
758.0000,4.0000,1584.2321,1580.0181,1351.8438,1413.2380,661.3730,279.9290,1216.2710,271.1166,NaN,NaN,NaN,NaN,NaN,NaN
759.0000,3.0000,1349.7345,1504.5414,656.1317,371.9525,1217.5030,363.8623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
760.0000,3.0000,1348.1346,1594.5649,651.0291,464.0440,1218.8340,456.7810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
761.0000,2.0000,645.9375,556.0183,1220.3229,550.1026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762.0000,2.0000,641.1017,648.3718,1221.7223,643.9513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
763.0000,2.0000,636.1857,740.5040,1223.3680,736.9967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
764.0000,2.0000,631.3297,832.8051,1224.8904,830.5190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
765.0000,2.0000,1226.5643,923.2819,626.6332,924.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
766.0000,2.0000,1228.2910,1016.7469,621.8013,1016.1864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
767.0000,2.0000,1229.6320,1109.1876,616.8718,1106.8460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
768.0000,2.0000,1231.1257,1202.1992,612.0193,1198.2569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
769.0000,2.0000,1232.7575,1294.0551,607.0778,1288.6746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
770.0000,2.0000,1234.2100,1386.8018,601.9216,1379.8035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
771.0000,2.0000,1235.5892,1478.4923,596.8905,1469.8456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
772.0000,2.0000,1237.1620,1570.8667,591.5361,1560.7931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
773.0000,2.0000,1239.0319,1661.7213,586.6671,1650.4255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
774.0000,2.0000,1550.7510,68.8081,410.0063,65.6912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
775.0000,2.0000,1551.0208,160.8248,406.5172,155.4036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
776.0000,2.0000,1551.2605,254.1889,402.9383,246.5251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
777.0000,2.0000,1551.5365,346.3920,399.7034,336.5919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
778.0000,3.0000,1551.7764,439.4255,396.4633,427.4211,1084.2492,125.1080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
779.0000,3.0000,1551.7623,531.3040,393.1441,517.5234,1085.4028,217.0393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
780.0000,3.0000,1552.0913,623.9379,390.0747,607.8422,1086.4612,309.4646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
781.0000,3.0000,1552.2313,716.1193,386.8713,698.0999,1087.7121,401.5180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782.0000,3.0000,1552.3348,808.8871,383.8335,788.6494,1088.7461,494.0844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
783.0000,3.0000,1552.4280,900.9378,380.6889,878.2034,1089.7250,586.0567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
784.0000,4.0000,1552.5583,992.7813,378.0191,967.9369,1090.9676,678.4041,1507.5948,79.5412,NaN,NaN,NaN,NaN,NaN,NaN
785.0000,4.0000,1552.6022,1085.1124,375.2803,1057.9329,1092.2188,770.8058,1506.4502,171.4077,NaN,NaN,NaN,NaN,NaN,NaN
786.0000,4.0000,1552.7168,1177.0890,372.8482,1147.8595,1093.4365,863.2270,1505.7535,262.8694,NaN,NaN,NaN,NaN,NaN,NaN
787.0000,4.0000,1552.7460,1269.0100,370.1872,1237.2218,1094.7279,955.4074,1504.6851,354.2188,NaN,NaN,NaN,NaN,NaN,NaN
788.0000,4.0000,1553.0168,1360.6660,367.7364,1326.4738,1096.1452,1047.2137,1503.6217,445.3776,NaN,NaN,NaN,NaN,NaN,NaN
789.0000,4.0000,1552.9445,1452.6460,365.2084,1416.2458,1097.6395,1139.7799,1502.4488,537.7280,NaN,NaN,NaN,NaN,NaN,NaN
790.0000,4.0000,1553.1352,1543.8491,363.1618,1505.2462,1099.0936,1231.4313,1501.2675,629.3061,NaN,NaN,NaN,NaN,NaN,NaN
791.0000,5.0000,1553.0106,1635.2104,361.1147,1593.9665,1100.6898,1323.2522,1499.9898,721.1321,1230.5305,118.5433,NaN,NaN,NaN,NaN
792.0000,3.0000,1102.4831,1414.0026,1498.6887,812.2281,1231.2655,211.6046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
793.0000,3.0000,1104.2350,1505.1311,1497.2128,903.7105,1232.1815,305.6771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
794.0000,3.0000,1106.0168,1595.9398,1495.7923,994.4104,1233.1395,398.9595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
795.0000,2.0000,1494.4438,1085.4111,1233.9457,492.6696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
796.0000,3.0000,1493.1993,1175.4961,1234.7617,585.8550,788.2836,81.5597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
797.0000,3.0000,1491.8709,1266.6737,1235.4095,680.2492,780.6452,171.3360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
798.0000,3.0000,1490.4250,1356.9279,1236.2678,773.5167,773.0104,260.2106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
799.0000,3.0000,1488.9080,1447.6393,1237.1004,867.4451,765.5644,349.8734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
800.0000,3.0000,1487.3619,1537.2524,1237.7385,960.5187,757.8085,439.3250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801.0000,3.0000,1485.6232,1627.5652,1238.5580,1054.9113,750.1876,529.7221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802.0000,2.0000,1239.3402,1147.9543,742.6209,618.9240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803.0000,3.0000,1240.2153,1241.7840,735.0728,709.0739,860.0143,38.1721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804.0000,3.0000,1241.1322,1334.2758,727.4402,798.3941,863.0850,130.1596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805.0000,3.0000,1241.9621,1427.5437,719.8416,888.5357,866.1364,223.2776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806.0000,4.0000,1242.8514,1519.1683,712.2622,977.1874,869.2510,315.0378,1208.5147,35.0021,NaN,NaN,NaN,NaN,NaN,NaN
807.0000,4.0000,1243.8760,1611.9554,704.9540,1066.5995,872.5966,407.6966,1208.5243,129.4338,NaN,NaN,NaN,NaN,NaN,NaN
808.0000,3.0000,697.5284,1155.3898,875.7481,499.5794,1208.4956,223.3478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
809.0000,3.0000,690.1205,1244.5180,878.8796,592.3378,1208.3703,317.4981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
810.0000,3.0000,682.7411,1332.6221,882.3024,683.9053,1208.3431,410.7431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
811.0000,3.0000,675.5491,1420.6548,885.7001,776.1050,1208.5906,505.3149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
812.0000,3.0000,668.4479,1508.7300,889.1884,867.8364,1208.6037,599.4927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
813.0000,3.0000,661.5736,1596.7919,892.5381,960.0401,1208.5233,693.5682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
814.0000,2.0000,895.9608,1051.9118,1208.5160,787.9071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
815.0000,2.0000,899.4231,1143.5854,1208.6569,881.7955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
816.0000,2.0000,902.9508,1235.2233,1208.6677,976.1090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
817.0000,2.0000,906.4429,1326.1693,1208.4559,1069.7329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818.0000,2.0000,909.7983,1417.4466,1208.3560,1163.7198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
819.0000,2.0000,913.5083,1508.0567,1208.1041,1257.0965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
820.0000,2.0000,917.0925,1599.5745,1208.1478,1351.1610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
821.0000,1.0000,1207.8221,1444.0410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
822.0000,1.0000,1207.8203,1536.5302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823.0000,1.0000,1207.5243,1628.9274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
826.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
827.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
828.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
829.0000,1.0000,1387.6031,49.7136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
830.0000,1.0000,1387.8301,143.6170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
831.0000,1.0000,1387.9779,236.3148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
832.0000,1.0000,1388.1404,330.5018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
833.0000,2.0000,1388.1146,423.5866,1423.0293,37.5320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
834.0000,2.0000,1388.2832,517.8968,1416.1364,127.4738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
835.0000,2.0000,1388.1247,611.3964,1409.0707,216.3473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
836.0000,3.0000,1388.1236,705.6154,1402.1481,305.7919,781.1899,92.7520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
837.0000,3.0000,1387.9966,798.8303,1395.0584,394.2399,782.6449,183.6548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
838.0000,3.0000,1387.9563,891.9552,1388.2358,483.2009,783.9823,274.7412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
839.0000,3.0000,1388.0277,984.7109,1380.9141,571.8519,785.1245,365.8766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
840.0000,3.0000,1388.1547,1077.9083,1373.3925,660.8346,786.5102,457.0215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841.0000,3.0000,1388.1356,1170.7320,1365.8016,749.2604,787.6585,547.9469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
842.0000,3.0000,1388.0811,1262.9839,1358.1826,837.5748,788.7622,638.9531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
843.0000,3.0000,1388.0077,1355.5793,1350.3732,926.3219,789.8350,730.2941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
844.0000,3.0000,1387.9511,1447.3721,1342.6116,1014.5765,791.0887,821.2091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
845.0000,4.0000,1387.7567,1539.3248,1334.8983,1103.2158,792.1964,912.3619,1573.2522,112.3061,NaN,NaN,NaN,NaN,NaN,NaN
846.0000,4.0000,1387.4897,1630.5759,1327.1960,1191.3361,793.2412,1003.0863,1570.4998,201.8617,NaN,NaN,NaN,NaN,NaN,NaN
847.0000,3.0000,1319.7000,1279.9885,794.3005,1094.3821,1567.5984,292.4159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
848.0000,3.0000,1312.3232,1367.8002,795.5475,1184.7212,1565.0157,381.9324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
849.0000,4.0000,1304.5954,1456.0107,796.8685,1275.2170,1562.2339,472.3242,955.2182,104.5511,NaN,NaN,NaN,NaN,NaN,NaN
850.0000,4.0000,1297.2707,1543.5156,798.5091,1365.0989,1559.3815,561.9177,956.8102,196.6945,NaN,NaN,NaN,NaN,NaN,NaN
851.0000,4.0000,1289.9243,1631.9526,800.3895,1455.8901,1556.4905,652.3211,958.2263,289.8847,NaN,NaN,NaN,NaN,NaN,NaN
852.0000,4.0000,802.3060,1545.2470,1553.5751,741.3835,959.9768,382.0427,902.3607,50.3715,NaN,NaN,NaN,NaN,NaN,NaN
853.0000,4.0000,803.8189,1635.4688,1550.5813,831.2124,961.5863,474.7137,900.2575,144.1618,NaN,NaN,NaN,NaN,NaN,NaN
854.0000,3.0000,1547.7706,920.2331,963.5805,566.7001,898.1504,237.2109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
855.0000,3.0000,1544.7145,1010.1452,965.3681,659.9970,895.9334,331.2980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
856.0000,3.0000,1541.7647,1098.6108,967.0637,752.0581,893.7862,424.1052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
857.0000,3.0000,1538.6960,1187.9327,968.8983,845.2664,891.6729,517.4689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858.0000,3.0000,1535.6793,1276.2558,970.9259,937.0978,889.4938,610.4700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
859.0000,3.0000,1532.7199,1365.5564,972.8280,1029.7055,887.3633,704.3517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
860.0000,3.0000,1529.6511,1453.1143,974.8379,1120.5758,885.3503,797.0944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861.0000,3.0000,1526.8458,1541.4745,976.8787,1212.0364,883.2319,890.2670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
862.0000,3.0000,1523.8051,1628.6410,978.9752,1302.7238,880.9604,982.8997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
863.0000,2.0000,980.9864,1393.4888,878.8402,1076.1313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
864.0000,2.0000,982.9675,1483.0331,876.7449,1168.1451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
865.0000,2.0000,985.1976,1573.0909,874.5968,1260.5971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
866.0000,3.0000,987.3491,1662.5116,872.4257,1352.6784,516.5453,38.7226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
867.0000,2.0000,870.3216,1444.7057,513.9789,130.3449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
868.0000,2.0000,868.2245,1536.5314,511.4307,221.3691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
869.0000,2.0000,866.3673,1628.2321,508.6912,313.0896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
870.0000,1.0000,506.0052,404.8003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
871.0000,1.0000,503.1212,496.1859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
