MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,ME weighting
0.0001512295202696183,0.0001616436510468236,0.00015450588483242877,0.00013930698032531275
0.00022006705150185574,0.00028225505153343586,0.00023442958077488085,0.0002074665004489218
9.593753329941931e-05,9.76078758868279e-05,9.782033067366747e-05,8.752941822041949e-05
0.00040625662210195396,0.0005591487625348154,0.00043927481392641576,0.0003867375929226119
1.029888633721776e-06,8.519520621336207e-07,1.9409329408189707e-06,1.8585464902007298e-06
