Expert names,LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,ME weighting
LSTM_1024_16,0.0,0.1983143282102132,0.15081059707394226,0.14345591142744168
MLP_16_16_16,0.1983143282102132,0.0,0.17521070897372334,0.16063460585027267
KF_CA_sw18E3,0.15081059707394226,0.17521070897372334,0.0,0.024120205614867538
ME weighting,0.14345591142744168,0.16063460585027267,0.024120205614867538,0.0
