Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,0.9999999999999998,0.6804385869514051,0.6791720840329356,0.6959596890035608,0.6157436260759654,0.8933065630616562
LSTM_16_16,0.6804385869514051,1.0,0.46197872858663613,0.41287151618581397,0.30936209171950146,0.7783588659954512
MLP_16_16_16,0.6791720840329356,0.46197872858663613,0.9999999999999999,0.7281877322124936,0.7361920284264165,0.8190854504462217
KF_CV_sw18,0.6959596890035608,0.41287151618581397,0.7281877322124936,0.9999999999999999,0.88206135293947,0.8329625949872831
KF_CA_sw18E3,0.6157436260759654,0.30936209171950146,0.7361920284264165,0.88206135293947,0.9999999999999999,0.7760984101062435
Simple Ensemble,0.8933065630616562,0.7783588659954512,0.8190854504462217,0.8329625949872831,0.7760984101062435,1.0
