Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,0.0963887065003283,0.05915955351280368,0.0064646125430274535,0.046881155613919895,0.047504924491135914,0.0710768220617203
LSTM_16_16,0.05915955351280368,0.06917268548916612,0.003274284275039879,0.03745896257386737,0.037918581746552854,0.05948785292186474
MLP_16_16_16,0.0064646125430274535,0.003274284275039879,0.23239022752077912,0.09293929980690119,0.09692721014188566,0.013307027117790278
KF_CV_sw18,0.046881155613919895,0.03745896257386737,0.09293929980690119,0.17705187130663164,0.1344714379514117,0.050787918581746555
KF_CA_sw18E3,0.047504924491135914,0.037918581746552854,0.09692721014188566,0.1344714379514117,0.17846355876559422,0.051411687458962574
Simple Ensemble,0.0710768220617203,0.05948785292186474,0.013307027117790278,0.050787918581746555,0.051411687458962574,0.08312541037426133
