TrackID_1_X,TrackID_1_Y,TrackID_2_X,TrackID_2_Y,TrackID_3_X,TrackID_3_Y,TrackID_4_X,TrackID_4_Y,TrackID_5_X,TrackID_5_Y,TrackID_6_X,TrackID_6_Y,TrackID_7_X,TrackID_7_Y,TrackID_8_X,TrackID_8_Y,TrackID_9_X,TrackID_9_Y,TrackID_10_X,TrackID_10_Y,TrackID_11_X,TrackID_11_Y,TrackID_12_X,TrackID_12_Y,TrackID_13_X,TrackID_13_Y,TrackID_14_X,TrackID_14_Y,TrackID_15_X,TrackID_15_Y,TrackID_16_X,TrackID_16_Y,TrackID_17_X,TrackID_17_Y,TrackID_18_X,TrackID_18_Y,TrackID_19_X,TrackID_19_Y,TrackID_20_X,TrackID_20_Y,TrackID_21_X,TrackID_21_Y,TrackID_22_X,TrackID_22_Y,TrackID_23_X,TrackID_23_Y,TrackID_24_X,TrackID_24_Y,TrackID_25_X,TrackID_25_Y,TrackID_26_X,TrackID_26_Y,TrackID_27_X,TrackID_27_Y,TrackID_28_X,TrackID_28_Y,TrackID_29_X,TrackID_29_Y,TrackID_30_X,TrackID_30_Y,TrackID_31_X,TrackID_31_Y,TrackID_32_X,TrackID_32_Y,TrackID_33_X,TrackID_33_Y,TrackID_34_X,TrackID_34_Y,TrackID_35_X,TrackID_35_Y,TrackID_36_X,TrackID_36_Y,TrackID_37_X,TrackID_37_Y,TrackID_38_X,TrackID_38_Y,TrackID_39_X,TrackID_39_Y,TrackID_40_X,TrackID_40_Y,TrackID_41_X,TrackID_41_Y,TrackID_42_X,TrackID_42_Y,TrackID_43_X,TrackID_43_Y,TrackID_44_X,TrackID_44_Y,TrackID_45_X,TrackID_45_Y,TrackID_46_X,TrackID_46_Y,TrackID_47_X,TrackID_47_Y,TrackID_48_X,TrackID_48_Y,TrackID_49_X,TrackID_49_Y,TrackID_50_X,TrackID_50_Y,TrackID_51_X,TrackID_51_Y,TrackID_52_X,TrackID_52_Y,TrackID_53_X,TrackID_53_Y,TrackID_54_X,TrackID_54_Y,TrackID_55_X,TrackID_55_Y,TrackID_56_X,TrackID_56_Y,TrackID_57_X,TrackID_57_Y,TrackID_58_X,TrackID_58_Y,TrackID_59_X,TrackID_59_Y,TrackID_60_X,TrackID_60_Y,TrackID_61_X,TrackID_61_Y,TrackID_62_X,TrackID_62_Y,TrackID_63_X,TrackID_63_Y,TrackID_64_X,TrackID_64_Y,TrackID_65_X,TrackID_65_Y,TrackID_66_X,TrackID_66_Y,TrackID_67_X,TrackID_67_Y,TrackID_68_X,TrackID_68_Y,TrackID_69_X,TrackID_69_Y,TrackID_70_X,TrackID_70_Y,TrackID_71_X,TrackID_71_Y,TrackID_72_X,TrackID_72_Y,TrackID_73_X,TrackID_73_Y,TrackID_74_X,TrackID_74_Y,TrackID_75_X,TrackID_75_Y,TrackID_76_X,TrackID_76_Y,TrackID_77_X,TrackID_77_Y,TrackID_78_X,TrackID_78_Y,TrackID_79_X,TrackID_79_Y,TrackID_80_X,TrackID_80_Y,TrackID_81_X,TrackID_81_Y,TrackID_82_X,TrackID_82_Y,TrackID_83_X,TrackID_83_Y,TrackID_84_X,TrackID_84_Y,TrackID_85_X,TrackID_85_Y,TrackID_86_X,TrackID_86_Y,TrackID_87_X,TrackID_87_Y,TrackID_88_X,TrackID_88_Y,TrackID_89_X,TrackID_89_Y
1067.2279,1002.1973,761.5861,999.9334,548.9713,1007.7432,1356,1009.6803,1087.7891,1035.0204,1466.4296,1001.4332,1049.2727,1022.3202,999.9994,1010.5228,1187.7886,1038.0185,1291.6944,992.0186,1043.2554,966.7084,1251.082,1026.8046,1331.76,977.6631,828.0218,1009.3621,1583.9451,1031.8851,1105.7171,1041.6671,1636.1338,1054.654,978.9544,1035.7045,1515.9807,963.3686,1274.3707,1030.8792,1401.8821,1045.4182,1465.1273,970.967,1097.975,1003.8099,1043.346,986.0971,965.2838,1037.5888,871.1353,1033.0036,1515.9486,999.2951,1194.8376,974.3691,1821.261,950.9487,1378.0956,971.4747,897.8058,980.6736,1223.8169,1005.8061,1335.5986,938.2791,1652.884,991.0771,1190.4125,959.5087,1612.9915,989.2942,999.3991,979.7723,1196.6617,1041.7225,1566.5756,946.4433,1333.6755,1002.8759,1010.848,1025.4286,1403.029,1012.7894,1134.3932,1031.312,918.1172,991.2251,1515.9173,1001.79,1727.8043,984.0558,1544.465,964.2134,1536.5705,1027.8567,1043.9621,1044.5108,1661.6232,1003.5804,1211.1353,992.6178,1228.5764,985.561,1662.1052,967.4851,1023.7575,1012.5919,1197.3529,962.1675,1149.4576,990.5756,1409.8734,957.3786,1108.6523,1008.2622,1384.7591,1003.7894,1107.316,1003.1946,1521.613,971.8509,1173.5335,971.7547,1642.5796,1043.1681,1338.1391,998.5854,1547.4989,972.2476,1700.0285,1010.9877,1564.4018,968.3051,1568.8152,966.3038,1694.551,1025.4404,847.3788,1049.8357,1044.1469,1003.763,1281.8203,960.6335,1541.5521,974.2252,1227.7888,1010.7601,1536.3515,1019.7794,1241.8892,987.7645,1401.6,988.9181,1140.1598,1018.7222,1247.7572,987.9819,1359.4268,1028.6768,1385.9488,978.4464,1427.2763,974.8735,931.0442,1031.5568,1443.5961,1030.597,1547.6228,1011.7469,1468.4,977.6567,1433.0286,1017.3784,1015.9249,1031.9606,NaN,NaN
1068.1796,1092.5014,754.6541,1089.4148,543.2862,1097.0154,1357.6524,1101.8824,1087.7325,1127.7768,1466.6658,1089.938,1043.6832,1112.7206,995.0328,1102.352,1188.0705,1130.3433,1288.6031,1082.3704,1042.3017,1058.8591,1248.5116,1119.6641,1330.84,1068.4442,830.159,1099.8305,1585.8202,1124.9253,1108.1779,1133.0906,1635.5504,1147.4392,978.8568,1128.5481,1515.0979,1054.2995,1275.3014,1123.6571,1401.8517,1138.8005,1466.9944,1063.877,1099.2475,1094.3923,1045.1467,1079.3711,963.6942,1129.8123,870.5242,1124.3127,1512.6578,1089.6484,1194.7215,1066.2709,1822.1878,1041.3056,1376.8939,1064.3997,897.7585,1074.0556,1225.2817,1098.8077,1333.1695,1027.7796,1655.0469,1083.3904,1187.1422,1050.9554,1616.3023,1080.9849,994.2569,1066.5704,1195.9983,1134.8498,1561.8353,1035.5264,1331.0119,1096.1488,1008.7423,1116.9336,1402.4297,1104.1076,1131.1973,1122.8657,917.9925,1081.3318,1513.6047,1093.9245,1728.1151,1076.1841,1545.7333,1055.6807,1538.4791,1119.2287,1041.716,1137.3375,1659.1563,1095.618,1212.6108,1083.3799,1224.5255,1076.2186,1661.5418,1061.0488,1021.3254,1104.746,1198.6962,1054.0455,1146.2616,1082.4257,1413.462,1049.1875,1109.0563,1098.8903,1386.3443,1093.9396,1105.6617,1094.009,1522.4527,1064.3903,1171.9622,1065.0639,1641.694,1136.463,1337.4241,1091.4962,1548.3746,1064.1893,1696.5365,1103.7872,1565.3535,1061.8698,1566.71,1058.5259,1695.4281,1116.7348,841.776,1142.956,1042.3505,1094.7168,1280.0724,1049.9281,1541.7053,1063.7711,1230.7837,1101.5641,1537.3361,1109.9196,1242.4541,1080.1519,1402.6748,1080.2003,1136.4192,1109.167,1244.4993,1079.579,1360.7699,1121.3138,1384.4721,1070.7904,1430.1316,1066.2778,928.4645,1122.2996,1443.9425,1121.4807,1547.9155,1103.4355,1470.7066,1067.8259,1434.2389,1108.0253,1013.9067,1124.9142,NaN,NaN
1069.1852,1183.2533,747.9224,1178.7971,537.6781,1186.2955,1359.1955,1194.1035,1087.7578,1221.4396,1466.8723,1179.5339,1037.848,1203.7469,990.082,1193.0463,1188.501,1221.1911,1286.2526,1173.2527,1041.525,1150.3847,1245.8958,1211.9852,1329.7222,1158.45,832.3577,1190.124,1587.61,1216.7738,1110.7294,1224.9172,1634.8181,1240.392,978.8918,1220.0983,1514.257,1145.7965,1275.8375,1217.1128,1401.9007,1232.2546,1468.8591,1155.4777,1100.415,1185.3046,1046.9792,1172.1982,961.9716,1222.1257,869.8296,1215.9443,1509.3132,1178.9235,1194.8545,1158.2783,1822.9941,1132.52,1375.9813,1156.2572,897.6822,1166.8241,1226.8984,1190.8097,1331.2301,1117.9489,1656.8452,1175.9721,1183.7524,1143.0188,1619.1242,1173.3939,989.3272,1153.392,1195.5848,1226.4406,1556.9021,1123.614,1328.4074,1187.5435,1006.8436,1208.8134,1401.7424,1195.3181,1127.9509,1212.7118,917.9207,1171.0915,1511.1268,1184.8907,1728.0739,1168.76,1546.9874,1147.7012,1540.3636,1209.7562,1039.3339,1229.3869,1656.8286,1186.6629,1214.3637,1174.894,1220.6086,1166.5424,1661.1211,1153.3791,1018.4546,1197.1555,1200.1147,1144.5792,1143.0568,1174.4351,1416.8323,1140.5312,1109.549,1188.6527,1387.9693,1183.4931,1103.794,1184.8551,1523.5222,1155.4971,1170.4532,1156.9866,1640.6336,1227.9358,1336.5613,1184.7448,1549.3467,1154.5856,1693.3561,1196.1006,1566.2798,1154.1504,1565.3913,1149.0685,1696.0794,1206.8025,836.4261,1237.0277,1040.8326,1186.3406,1278.2791,1138.3794,1542.2158,1153.9806,1234.1669,1191.8806,1538.3418,1199.0082,1243.0629,1171.281,1403.8519,1171.341,1132.802,1200.6016,1241.5289,1170.4799,1362.1625,1213.3818,1382.8682,1162.8503,1432.7623,1158.8722,925.693,1215.2519,1444.0372,1213.9668,1548.4192,1193.9999,1472.7984,1157.4697,1435.6624,1197.6193,1012.1641,1217.018,NaN,NaN
1070.1572,1273.5413,741.3233,1268.2302,532.1692,1274.7862,1360.8772,1285.03,1087.758,1313.6276,1466.9025,1267.9499,1032.2405,1294.2978,985.1446,1284.0773,1188.9359,1312.7716,1283.3774,1263.0384,1040.7643,1242.5677,1242.9834,1304.3793,1328.6471,1248.7071,834.5478,1280.5756,1589.5039,1309.2845,1113.5588,1315.9429,1634.3755,1332.4885,979.1071,1312.0818,1513.4734,1236.677,1276.5313,1309.8379,1401.4804,1324.8121,1470.7904,1247.4282,1101.8959,1275.8736,1048.9922,1265.157,960.1937,1314.4847,868.9593,1306.5887,1505.7792,1268.725,1194.8568,1249.7237,1823.7002,1222.7569,1374.9178,1248.6679,897.4716,1260.1937,1228.5242,1282.9415,1328.9234,1207.3337,1658.7511,1267.8502,1180.4939,1234.5208,1622.0709,1264.589,984.5258,1239.7619,1194.9532,1318.3174,1552.2338,1212.3951,1325.4914,1278.7325,1004.8644,1299.7459,1401.0273,1286.5922,1124.7553,1303.6863,917.86,1261.6064,1508.6307,1276.2905,1728.0351,1260.6911,1548.2962,1239.3553,1542.2267,1300.7581,1037.0615,1321.3887,1654.4248,1277.6192,1215.8589,1265.1085,1216.4391,1257.0755,1660.5765,1246.2205,1015.7769,1288.6015,1201.8039,1235.9086,1139.7577,1266.2806,1420.3331,1231.5125,1110.0859,1278.2559,1389.4926,1273.503,1102.212,1275.2996,1524.2725,1248.131,1169.0844,1249.5251,1639.7939,1319.9156,1335.8306,1276.9787,1550.14,1245.6657,1689.8385,1288.4927,1567.2972,1247.1113,1562.0235,1241.3431,1696.7809,1298.1901,831.1406,1330.2007,1039.1507,1276.914,1276.3497,1227.4916,1542.4129,1243.0993,1237.4905,1282.667,1539.1741,1289.1899,1243.6915,1263.9515,1405.0369,1262.5708,1129.27,1291.3555,1238.335,1262.0365,1363.5868,1305.4194,1381.4873,1254.6032,1435.4594,1249.8456,923.8065,1305.8677,1444.0672,1304.8101,1548.8787,1284.3495,1474.766,1246.8235,1436.8987,1287.9078,1010.7555,1309.2976,NaN,NaN
1071.266,1363.7233,734.5941,1357.4101,526.6477,1364.1292,1362.3089,1376.1011,1087.8609,1406.3064,1467.2136,1356.6856,1026.1618,1385.1003,980.206,1373.8718,1189.6223,1403.7058,1280.8425,1353.3256,1039.9798,1332.9823,1240.0248,1395.9449,1327.7193,1338.1204,836.9243,1371.4587,1591.2076,1400.4606,1116.4306,1407.3212,1633.4533,1425.4987,979.2198,1403.1626,1512.5716,1327.6963,1277.0182,1402.8648,1401.4525,1417.3965,1472.7938,1338.7339,1103.3312,1366.9453,1050.9668,1357.1282,958.6906,1406.1484,868.0761,1398.1619,1502.4383,1357.5953,1194.8896,1340.7159,1823.861,1313.627,1373.8281,1339.8633,896.964,1352.2663,1230.1102,1374.5554,1326.334,1297.4817,1660.3429,1360.6533,1177.0018,1325.8431,1624.8051,1356.2365,979.5061,1326.4277,1194.5332,1409.1332,1547.531,1300.5198,1322.5448,1369.5057,1002.8265,1391.1596,1400.3335,1377.7587,1121.457,1393.5207,917.669,1350.9824,1506.1196,1366.463,1727.8789,1352.4119,1549.4694,1330.4598,1544.1179,1391.1475,1034.6148,1413.3414,1651.8402,1367.8566,1217.3473,1355.7842,1212.4607,1346.9404,1660.394,1338.3109,1013.2022,1380.6064,1203.3059,1325.6922,1136.4883,1357.4885,1423.6061,1321.7593,1110.358,1367.9981,1391.1383,1362.5406,1100.1974,1366.1851,1525.0133,1339.2622,1168.019,1340.9761,1638.7276,1411.2512,1334.8482,1369.9985,1550.8837,1335.4275,1686.4036,1379.8402,1568.1442,1339.3732,1560.0892,1334.9103,1697.4654,1387.5342,825.8137,1424.5813,1037.4211,1368.067,1274.186,1315.4972,1542.4019,1333.4635,1240.7611,1372.5951,1540.0743,1378.2883,1244.2356,1355.2353,1406.2391,1353.0802,1125.413,1382.8514,1235.0247,1352.7425,1364.9619,1397.1705,1380.3177,1346.1628,1438.1145,1342.2383,921.4072,1399.2337,1444.3465,1396.1888,1549.5379,1374.5435,1476.4654,1336.4291,1438.2353,1376.6541,1009.1655,1401.2071,NaN,NaN
1072.0491,1452.9471,727.8531,1445.9934,521.1658,1452.3151,1363.9388,1465.7426,1087.8369,1497.8768,1467.288,1444.3104,1020.0875,1475.1091,975.2051,1464.7878,1190.1606,1495.3297,1277.8522,1443.3525,1039.2053,1423.9199,1237.1565,1487.5503,1326.7957,1428.3121,839.4598,1461.0512,1592.8202,1493.0569,1119.0631,1497.8635,1632.5465,1517.5062,979.3481,1494.8529,1511.3027,1417.9899,1277.1886,1494.847,1401.6552,1509.0463,1474.5881,1430.9527,1104.6081,1457.2125,1053.1107,1448.8927,957.2192,1498.035,867.7082,1488.6186,1498.7468,1446.7569,1194.7077,1431.6183,1823.976,1403.3593,1372.624,1431.618,896.6621,1444.95,1231.494,1466.3139,1324.1088,1385.8699,1661.9626,1452.2785,1173.6835,1416.1805,1627.7868,1447.2585,974.7752,1412.4153,1194.048,1500.976,1542.7948,1389.2478,1319.7231,1460.7632,1000.8809,1481.3677,1399.4611,1468.7775,1118.258,1484.2406,917.6347,1440.7689,1503.6806,1456.7741,1727.8747,1443.2378,1550.6464,1421.1017,1545.7998,1481.7371,1032.2405,1505.2423,1649.0999,1459.1085,1218.9177,1444.4648,1208.3184,1437.7893,1659.8572,1430.9832,1010.4854,1471.9549,1204.8828,1416.7769,1133.1295,1449.4433,1427.2432,1411.9386,1110.6573,1457.4568,1392.4647,1451.7208,1098.4215,1456.1688,1525.7676,1430.6392,1166.7239,1433.2829,1638.1622,1503.0054,1334.1318,1461.7756,1551.0974,1426.079,1683.0335,1471.5392,1569.2239,1431.7815,NaN,NaN,1698.0866,1477.6245,820.5287,1517.1465,1035.509,1457.5699,1272.2535,1403.743,1542.6414,1422.8379,1244.1237,1463.111,1541.1667,1467.9007,1244.78,1447.4536,1407.4817,1444.6312,1121.2904,1473.2668,1231.5853,1443.2007,1366.5495,1489.2534,1379.0158,1438.5114,1440.8777,1432.4493,918.8252,1489.2727,1444.386,1486.6629,1550.1674,1465.121,1478.675,1425.5112,1439.5161,1466.8518,1007.814,1492.8081,NaN,NaN
1073.0042,1543.781,721.4531,1534.4582,515.5175,1540.106,1365.2718,1556.6465,1087.688,1590.6361,1467.2387,1532.7786,1014.3535,1564.7768,969.9792,1554.3957,1190.7446,1585.9174,1275.1095,1533.5847,1038.8186,1514.5541,1234.4247,1578.7847,1326.0195,1517.4498,841.7906,1550.6735,1594.6416,1583.7763,1121.8715,1588.7051,1631.6827,1609.9836,979.4978,1585.3885,1510.2106,1508.26,1277.2194,1587.4526,1401.4484,1602.1301,1476.4723,1521.7293,1105.8823,1547.0765,1055.1183,1540.1074,955.9567,1589.6027,867.2175,1579.9156,1494.8305,1534.986,1194.7111,1521.8455,1824.0854,1493.5109,1371.4406,1522.6609,896.4708,1536.8037,1232.4923,1557.6058,1321.8169,1475.9642,1663.7478,1544.3719,1170.3698,1507.5462,1630.4736,1538.9614,969.9851,1498.3524,1193.6254,1591.4205,1538.1097,1476.9536,1316.9644,1550.1986,999.0104,1571.975,1398.8014,1559.0876,1114.8571,1573.3551,917.7503,1529.5277,1500.9887,1546.05,1727.7211,1534.1668,1551.6324,1512.0778,1547.6851,1571.7953,1029.975,1596.6244,1646.6572,1549.1652,1220.6628,1534.7543,1204.0925,1527.3749,1659.311,1522.8252,1007.4315,1563.3504,1206.6197,1506.5962,1129.9178,1539.8819,1430.6818,1501.6597,1111.1032,1546.2025,1394.168,1540.2057,1096.2911,1546.6803,1526.6555,1520.6294,1165.4267,1524.0839,1637.323,1593.937,1333.2313,1554.2758,1551.926,1514.8071,1679.6975,1562.6051,1570.3425,1523.2311,NaN,NaN,1698.7005,1567.1673,815.2716,1610.1633,1033.8597,1548.1253,1270.2686,1491.4174,1542.564,1512.9324,1247.3891,1551.9761,1542.1117,1556.8036,1245.4927,1538.3598,1408.8416,1534.9385,1117.4383,1563.8311,1228.0062,1533.3734,1368.0175,1581.1714,1377.8788,1529.5964,1443.3387,1524.6384,915.8987,1580.2998,1444.575,1578.0342,1550.6228,1555.4846,1480.4344,1513.9784,1440.8372,1555.3696,1006.0624,1583.4681,NaN,NaN
1073.895,1632.8876,715.1338,1623.0235,510.2231,1627.0526,1366.562,1646.5664,NaN,NaN,1467.1988,1620.1231,1008.2581,1654.6167,964.8719,1644.157,NaN,NaN,1272.7332,1623.7016,1038.2958,1606.1761,NaN,NaN,1324.9789,1606.3112,844.8053,1640.1418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1509.4692,1598.1546,NaN,NaN,NaN,NaN,1478.3608,1613.0982,1107.064,1636.5781,1057.0628,1632.0583,NaN,NaN,NaN,NaN,1491.0524,1623.2749,1194.4821,1612.2982,1823.9261,1582.8908,1369.9846,1613.9376,895.9992,1629.2036,1233.7896,1649.1149,1319.5458,1564.8254,1665.4503,1635.4495,1167.0105,1597.5745,1633.1115,1629.0175,965.5345,1583.9666,NaN,NaN,1533.4272,1565.0613,1314.1738,1640.082,996.9553,1661.8284,1397.9812,1649.4311,1111.3552,1663.0656,917.6044,1619.233,1498.1263,1635.6714,1727.4034,1624.1519,1552.6422,1602.607,1549.4985,1661.2552,NaN,NaN,1643.8245,1639.5019,1222.407,1623.7803,1200.1264,1617.3772,1658.8018,1614.7256,1004.8457,1654.3501,1208.071,1597.0692,1126.6436,1630.5371,1434.4392,1591.3457,1111.1386,1635.8978,1395.5622,1629.158,1094.3235,1636.1718,1527.4792,1611.7395,1163.9423,1615.479,NaN,NaN,1332.3648,1646.0547,1552.4468,1604.4706,1675.9181,1653.643,1571.2194,1615.7416,NaN,NaN,1698.8617,1657.4593,NaN,NaN,1031.9706,1636.8649,1268.3095,1579.3796,1542.5353,1601.4326,1250.4604,1642.0299,1542.9819,1646.8846,1246.2481,1630.1856,1409.6656,1625.414,1113.3017,1653.7618,1224.3984,1623.8547,NaN,NaN,1376.2908,1621.3377,1445.8686,1614.9159,NaN,NaN,NaN,NaN,1551.0287,1645.6908,1481.987,1601.1218,1441.9879,1644.4958,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1317.3667,1654.3866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1528.6699,1652.5542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
