Expert names,MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,Simple Ensemble
MLP_16_16_16,0.18159272526866904,0.03692477266464591,0.058785707724809406,0.061908698447689904
LSTM_1024_16,0.03692477266464591,0.12790791274249377,0.06479916284311359,0.09369717459550833
KF_CA_sw18E3,0.058785707724809406,0.06479916284311359,0.21178459309345568,0.08613056427593979
Simple Ensemble,0.061908698447689904,0.09369717459550833,0.08613056427593979,0.14030427432987203
