Expert names,MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,Simple Ensemble
MLP_16_16_16,0.0,0.2501188212927757,0.23633555133079848,0.2022338403041825
LSTM_1024_16,0.2501188212927757,0.0,0.17233910891089108,0.08859323432343234
KF_CA_sw18E3,0.23633555133079848,0.17233910891089108,0.0,0.1353135313531353
Simple Ensemble,0.2022338403041825,0.08859323432343234,0.1353135313531353,0.0
