MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,Simple Ensemble
0.0001528999216689926,0.00020287623669594523,0.00017082760647197,0.00015114743509914846
0.00022345041059632954,0.0003585584020136317,0.0002558237459117539,0.00022867566962451492
9.769877770251893e-05,0.00011844521011005957,0.0001046202589573865,9.524016144056395e-05
0.00041164524155869187,0.0007181195454307177,0.0004817661212343921,0.0004286432634797027
2.023517317512047e-06,2.635208673773537e-07,1.1140806266893288e-06,2.4752318323190137e-06
