MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,ME weighting
0.0001701128530510604,0.0001992958054032913,0.00015352763410185488,0.0001411968100092989
0.00024750849437094394,0.0003357784661221514,0.0002297992431591865,0.00021169267258632982
0.00010624114961243873,0.0001187674485352971,9.53072446142067e-05,8.924982216782298e-05
0.0004590318214059974,0.0006610775616783943,0.00043136940168665705,0.00039530548815201044
6.069770905059446e-07,8.389394500277203e-07,1.119923525305655e-06,8.781958379458499e-07
