Expert names,MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,ME weighting
MLP_16_16_16,0.0,0.20345366032883255,0.2633416000734821,0.22154863598787544
LSTM_1024_16,0.20345366032883255,0.0,0.24781849912739964,0.24662441443923946
KF_CA_sw18E3,0.2633416000734821,0.24781849912739964,0.0,0.13603380178194177
ME weighting,0.22154863598787544,0.24662441443923946,0.13603380178194177,0.0
