Expert names,MLP_16_16_16,LSTM_1024_16,KF_CA_sw18E3,ME weighting
MLP_16_16_16,0.0,0.17920455589234868,0.21860935060163497,0.17396895379810784
LSTM_1024_16,0.17920455589234868,0.0,0.21009418014972228,0.1966513724543186
KF_CA_sw18E3,0.21860935060163497,0.21009418014972228,0.0,0.1058520486194961
ME weighting,0.17396895379810784,0.1966513724543186,0.1058520486194961,0.0
