Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,0.0,0.020166073546856466,0.18661378284581062,0.11300909450375643,0.12866745749308026,0.018663503361012256
LSTM_16_16,0.020166073546856466,0.0,0.18710956866633613,0.11593515223408461,0.131435349940688,0.01984974298141558
MLP_16_16_16,0.18661378284581062,0.18710956866633613,0.0,0.17768963807635102,0.1775904809122459,0.18294496777392166
KF_CV_sw18,0.11300909450375643,0.11593515223408461,0.17768963807635102,0.0,0.03732700672202451,0.10778964017398181
KF_CA_sw18E3,0.12866745749308026,0.131435349940688,0.1775904809122459,0.03732700672202451,0.0,0.12202451561882167
Simple Ensemble,0.018663503361012256,0.01984974298141558,0.18294496777392166,0.10778964017398181,0.12202451561882167,0.0
