Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,0.24305501818463204,0.1760427145399675,0.1406020273930202,0.1483401686914803,0.12543527044803837,0.2038226418014393
LSTM_16_16,0.1760427145399675,0.22881683819546544,0.13696510098274395,0.12218525110268513,0.10044107405401223,0.17232840671670666
MLP_16_16_16,0.1406020273930202,0.13696510098274395,0.22324537646057416,0.09254816992958291,0.09548866362299775,0.15050684825504915
KF_CV_sw18,0.1483401686914803,0.12218525110268513,0.09254816992958291,0.253346746111584,0.1556914029250174,0.15870927803141685
KF_CA_sw18E3,0.12543527044803837,0.10044107405401223,0.09548866362299775,0.1556914029250174,0.2385668962315252,0.14516753075911165
Simple Ensemble,0.2038226418014393,0.17232840671670666,0.15050684825504915,0.15870927803141685,0.14516753075911165,0.24785266578967732
