Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,0.1958889777832482,0.1013600836974583,0.10075059970595063,0.1065911748415287,0.09323650686196074,0.1587790017847252
LSTM_16_16,0.1013600836974583,0.12530001846267463,0.05107173256983673,0.0602498615299403,0.05188011569942766,0.09982152747861407
MLP_16_16_16,0.10075059970595063,0.05107173256983673,0.22324537646057416,0.08566122417395342,0.0920838814516753,0.12419716784028477
KF_CV_sw18,0.1065911748415287,0.0602498615299403,0.08566122417395342,0.2412456151147763,0.1610560649886147,0.1321927503230968
KF_CA_sw18E3,0.09323650686196074,0.05188011569942766,0.0920838814516753,0.1610560649886147,0.23109114407040432,0.12234599052249369
Simple Ensemble,0.1587790017847252,0.09982152747861407,0.12419716784028477,0.1321927503230968,0.12234599052249369,0.2124438426980122
