LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
0.4577050116743843,0.4975693621011193,0.4377913274983043,0.36785620727009555,0.38368273132597663,0.34860670754697554
0.735343862847254,0.7891603377003549,0.7088558859430476,0.5420179692001468,0.5795781084767058,0.5436201322236289
0.2660431718444546,0.2971813208726696,0.25818266309042526,0.2269441017502628,0.23329088805523512,0.20881697139555477
1.439223060574978,1.5270879734076892,1.3846943367729372,1.014622851316044,1.0984673187374194,1.0445707162743367
0.0016996791424698824,0.0028354662096682134,0.0022656383718396077,0.0031300222441537334,0.003192287000196835,0.002430106738792938
