FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y
901.0000,9.0000,502.5763,1552.3155,654.6236,1475.8291,1585.4815,1045.7438,1013.2835,860.2641,781.4404,860.1073,661.5042,827.7995,1726.4109,436.2874,793.6444,101.7077,680.8353,69.1054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
902.0000,10.0000,504.1899,1630.8710,655.9041,1552.3319,1587.6549,1126.8093,1012.5365,939.2470,781.5885,940.1809,661.6252,907.4019,1730.9799,515.5405,794.2874,181.4271,680.6421,148.6595,112.7592,89.9884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
903.0000,9.0000,658.0201,1627.6310,1589.8568,1205.4840,781.9308,1018.6744,1011.4380,1017.3323,661.6566,985.8794,1735.0580,593.4216,794.6471,259.5199,680.6839,226.4395,112.3585,169.2458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
904.0000,8.0000,1591.9350,1285.8141,782.6120,1098.2704,1010.4827,1096.5629,662.3356,1064.7902,1740.0118,673.0993,795.2039,338.5840,680.7308,305.4051,111.8056,246.7450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
905.0000,8.0000,1593.3985,1365.0051,783.2970,1177.3956,1009.5231,1174.5589,662.4457,1143.5627,1744.3634,751.7438,795.4518,417.7168,680.7921,384.3565,111.5214,325.0242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
906.0000,8.0000,1594.9172,1444.2530,783.6640,1256.8359,1008.2529,1253.6058,662.5096,1223.2362,1748.6479,831.4364,795.9306,497.4949,680.7055,463.8278,111.4965,403.9893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
907.0000,8.0000,1595.8364,1523.6259,783.9134,1335.4965,1007.1012,1331.9401,662.6288,1302.1519,1752.2180,910.5627,796.5108,576.5535,681.3927,543.3921,111.5388,483.1365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
908.0000,8.0000,1596.2324,1602.7601,784.1337,1414.6536,1006.6233,1409.5454,662.7538,1381.5872,1755.2087,990.2887,796.4179,656.5488,681.5627,622.7886,111.4869,561.8378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
909.0000,7.0000,785.4272,1493.3945,1005.8309,1487.7198,662.9337,1459.5698,1758.6003,1069.5440,796.6760,735.7623,681.4647,701.6541,111.5765,640.9462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
910.0000,8.0000,786.1390,1572.2141,1005.2031,1566.5019,663.2277,1538.4567,1761.3886,1148.9653,796.9012,815.6975,682.0454,782.2232,111.6716,720.8198,1894.4777,124.7292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
911.0000,8.0000,824.1490,1667.6088,754.5559,1631.2416,662.6210,1616.7173,1764.4045,1227.6541,797.1418,895.5769,682.3622,861.4640,111.6632,799.5655,1892.7559,202.9278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
912.0000,5.0000,1767.2907,1307.2525,797.6130,974.9922,682.8755,940.8547,111.9315,878.9164,1890.6846,281.2637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
913.0000,6.0000,1770.5752,1386.4165,797.6170,1054.0855,682.9050,1020.1780,112.0770,957.6453,1888.7493,358.5903,1415.8757,98.0506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
914.0000,6.0000,1772.5663,1465.0093,797.6479,1134.3865,683.7047,1099.9289,112.4302,1037.2305,1886.6321,437.4821,1415.8967,174.2781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
915.0000,6.0000,1774.6975,1543.9139,797.8673,1213.2898,684.1546,1179.1596,112.7651,1115.5500,1884.8877,514.9842,1416.6065,250.3041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
916.0000,6.0000,1776.0113,1618.9018,798.5113,1291.6779,684.5037,1257.5360,113.2377,1193.7704,1883.3921,592.4869,1416.4896,326.4758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
917.0000,5.0000,798.7543,1370.5887,685.1187,1335.5401,113.6326,1271.2892,1881.0801,670.3610,1416.6847,402.8378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
918.0000,5.0000,799.6872,1448.1470,685.4694,1413.7665,114.3314,1350.0286,1879.7222,748.7184,1417.0243,479.2369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
919.0000,5.0000,800.3017,1526.2960,685.7132,1491.8203,114.9990,1428.4429,1877.4565,826.5448,1417.1135,556.0864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
920.0000,5.0000,800.4117,1605.1442,686.3096,1570.7476,115.7262,1506.7515,1875.0093,904.3350,1417.5097,633.0843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921.0000,4.0000,116.8752,1583.9018,1872.6786,981.1874,1417.1370,710.5270,569.7920,132.4345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.0000,4.0000,1869.7712,1059.6902,1417.2190,787.8217,571.5445,211.9292,562.2678,42.3625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.0000,4.0000,1866.5745,1138.4512,1417.8675,865.6852,573.0159,292.0814,562.4404,124.0593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.0000,4.0000,1863.3014,1216.1325,1417.7049,943.0068,574.8953,371.4543,562.3049,205.2191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.0000,4.0000,1859.6516,1293.4088,1417.4615,1020.7548,577.0277,451.0575,561.9049,286.7726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.0000,4.0000,1856.0773,1370.2053,1417.5505,1098.1806,579.2556,530.4653,561.1709,367.8484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
927.0000,5.0000,1851.8892,1448.9999,1417.4466,1176.5408,581.6643,611.4621,561.4564,450.1288,1519.5852,115.6047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
928.0000,5.0000,1847.2927,1525.1092,1417.6502,1253.9533,584.2036,691.1669,560.9577,531.5588,1520.2369,194.1175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
929.0000,5.0000,1841.7291,1602.6540,1417.3701,1332.3084,586.9313,771.3347,561.0071,614.0681,1521.0413,273.5085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
930.0000,4.0000,1418.1667,1409.1303,589.6857,850.0217,560.7900,695.3666,1521.2417,351.2511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
931.0000,4.0000,1418.0069,1486.8901,592.1321,929.9983,560.5523,777.8729,1521.6031,431.2625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
932.0000,4.0000,1418.6826,1563.5818,594.7139,1009.4643,560.7273,859.8490,1521.6829,510.3511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
933.0000,4.0000,1417.8592,1641.0057,597.3637,1090.0014,560.6814,942.3810,1521.9159,590.5778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
934.0000,3.0000,599.8852,1169.2363,561.0377,1023.5992,1521.9946,670.1753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
935.0000,3.0000,602.3129,1249.1566,561.6067,1105.4057,1521.6729,750.5420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
936.0000,4.0000,605.4131,1327.8730,562.0456,1185.8355,1521.2353,830.1641,686.6826,85.6933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
937.0000,5.0000,608.0397,1408.4371,562.2078,1267.1129,1520.8871,911.0996,687.9248,163.7662,1687.3840,106.1288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.0000,5.0000,611.2091,1487.1391,562.8615,1347.0956,1520.4788,991.2351,689.2471,240.6295,1688.4753,184.3978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.0000,5.0000,613.7219,1567.7063,563.3611,1428.2823,1519.6297,1071.7323,690.7585,318.6776,1689.4363,263.8438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.0000,4.0000,563.5774,1508.6663,1519.0592,1151.8522,692.5131,396.0642,1689.7203,343.5311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.0000,4.0000,564.8442,1588.2677,1518.4783,1233.0231,694.3924,473.8148,1689.5898,423.4139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.0000,5.0000,564.6747,1666.6096,1517.5887,1312.7042,695.9242,550.9865,1689.3229,502.8404,830.8263,139.5246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.0000,4.0000,1517.0151,1393.0049,697.7124,629.1217,1689.2851,582.5542,830.9672,219.0892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.0000,4.0000,1516.1013,1472.1710,698.9690,707.0327,1689.0343,661.7922,830.8214,298.2222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
945.0000,4.0000,1515.5411,1551.4993,700.2948,784.6553,1689.1342,741.3848,831.3421,376.9025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
946.0000,5.0000,1515.1622,1630.5755,701.5237,862.6025,1688.8093,820.1010,831.3826,455.2686,1168.4417,141.9481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
947.0000,4.0000,703.0201,939.7047,1688.3247,899.0143,831.4640,534.0399,1169.1973,220.0387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
948.0000,4.0000,704.6430,1017.0242,1687.9754,977.2578,831.4973,612.7772,1169.6545,298.1263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
949.0000,5.0000,706.1309,1093.5974,1687.2711,1056.0451,831.8268,690.2802,1170.0422,376.5479,1468.5383,60.3898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
950.0000,5.0000,707.3745,1170.4949,1686.4939,1134.5247,832.2371,768.7767,1170.2056,454.3424,1468.4758,137.9373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
951.0000,5.0000,708.6657,1246.2341,1685.0956,1212.2641,832.4906,846.1623,1170.6091,531.3856,1469.1188,215.1575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
952.0000,6.0000,710.5471,1323.3982,1683.3811,1290.3794,833.1236,924.6226,1170.7321,609.7895,1469.7761,293.6697,1414.6758,134.1096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
953.0000,6.0000,712.6211,1399.6406,1681.9105,1369.1401,832.9835,1003.3751,1171.4885,688.7653,1470.0974,371.7579,1415.0797,211.9700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
954.0000,6.0000,715.0951,1475.7743,1680.3288,1447.9419,833.2037,1082.5385,1171.8654,768.4728,1470.2937,450.7912,1415.4339,290.9822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
955.0000,6.0000,717.3503,1552.1779,1679.1678,1526.2393,833.4342,1161.8257,1172.0666,847.5271,1470.9522,530.1474,1415.1930,370.5079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
956.0000,6.0000,720.0622,1629.8521,1677.6358,1605.4165,833.6276,1242.2379,1172.2790,927.9976,1471.5698,610.8755,1414.8600,451.0042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
957.0000,4.0000,833.8163,1320.9795,1172.6149,1007.5468,1472.2070,690.0800,1414.3394,529.8134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
958.0000,4.0000,834.0613,1400.8671,1172.7547,1087.6275,1471.6701,770.1364,1413.7851,609.9539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
959.0000,4.0000,834.6417,1479.0628,1172.1090,1165.9838,1471.6099,849.4642,1413.3168,688.2859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
960.0000,4.0000,835.1402,1558.1766,1171.8949,1245.4669,1471.8281,929.7545,1412.9048,767.8136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
961.0000,4.0000,835.6665,1636.4190,1171.9848,1324.1003,1472.3076,1008.4129,1412.3167,846.0687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
962.0000,4.0000,1171.8898,1402.3304,1471.8530,1087.5825,1412.0948,924.7960,1805.9747,97.6315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
963.0000,5.0000,1172.8315,1480.5496,1472.4013,1165.8092,1411.8591,1002.6875,1806.3408,170.0766,1126.4722,112.3022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
964.0000,5.0000,1173.8551,1559.0237,1472.0155,1244.3709,1411.7280,1081.7452,1806.6587,243.0757,1127.1549,189.7950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
965.0000,4.0000,1473.2321,1321.8897,1411.7403,1160.3515,1806.7106,316.2069,1127.7591,267.9605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
966.0000,4.0000,1473.5313,1400.3052,1411.5459,1240.5466,1807.6059,390.3433,1128.7878,347.8978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
967.0000,4.0000,1474.3288,1477.7272,1411.3981,1319.3600,1807.3808,464.0075,1129.2418,426.7786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
968.0000,4.0000,1475.2237,1555.3630,1411.3922,1400.1295,1807.3425,538.4541,1129.6281,507.6737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
969.0000,5.0000,1475.4968,1631.6854,1411.1044,1480.0318,1807.4103,612.7326,1130.0055,588.5473,1204.8133,73.9038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
970.0000,5.0000,1410.7049,1560.0879,1807.6731,687.8651,1130.0056,669.1969,1206.5790,153.4401,440.3908,124.1828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
971.0000,4.0000,1806.9617,762.6433,1129.9465,749.7686,1207.9522,232.4253,436.2480,202.1069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
972.0000,4.0000,1806.7150,837.4575,1129.7224,829.9124,1209.3485,311.8186,432.1668,279.6553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
973.0000,4.0000,1806.0190,912.0865,1129.2539,910.1438,1210.5593,391.2194,427.7667,356.8431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
974.0000,4.0000,1806.3932,986.3030,1128.5869,989.9470,1211.2949,470.4990,423.2624,434.5848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
975.0000,5.0000,1805.4794,1060.9455,1127.7057,1069.8806,1211.6443,550.0061,418.6554,511.9740,947.3523,114.4810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
976.0000,6.0000,1805.2245,1135.3998,1126.9219,1149.1413,1212.0289,629.7231,414.1820,588.7878,941.8939,188.4667,827.8960,90.7418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.0000,6.0000,1805.2733,1209.7170,1126.4672,1229.4767,1212.1387,709.8805,409.6188,666.0990,936.8126,263.3778,827.7887,170.1841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.0000,6.0000,1804.6833,1283.3107,1126.2407,1309.2559,1211.7838,789.6030,404.8093,744.0947,931.8360,339.0018,827.8998,249.0993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.0000,8.0000,1804.2859,1357.6003,1125.8341,1388.7071,1211.4552,869.7457,400.7458,822.2434,926.8377,414.4927,827.9880,329.0563,128.0377,137.4299,924.1108,50.7698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
980.0000,8.0000,1804.4357,1431.2422,1125.6917,1467.5986,1211.2441,949.3554,396.1816,899.4355,921.4707,489.6469,828.0998,407.9545,125.5982,215.5167,924.0144,129.9912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
981.0000,9.0000,1125.5827,1547.6950,1803.6625,1506.4269,1210.6636,1029.9730,392.0911,977.4787,917.2257,565.4770,828.2303,487.5943,124.6675,294.6113,923.8215,209.8978,544.2497,130.6414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
982.0000,9.0000,1125.9401,1627.1965,1802.6095,1578.5404,1209.8840,1110.2223,387.7015,1055.1681,912.5314,641.8231,828.3370,566.6502,123.7845,372.9814,923.5819,289.4996,545.7434,209.0712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
983.0000,8.0000,1802.6839,1651.4531,1209.1148,1191.2829,383.9610,1133.6785,907.9268,718.4342,828.8271,646.5880,123.8381,452.4825,923.6351,370.1146,546.5335,287.8052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
984.0000,8.0000,1208.1188,1270.4811,381.0361,1210.3877,903.9960,793.5266,829.3410,724.7625,124.0499,531.0272,922.8651,449.0980,547.2549,365.3289,1036.6488,109.0557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
985.0000,8.0000,1206.9924,1349.6076,378.0063,1287.6975,899.8479,869.1770,830.0114,803.7598,125.2557,609.5206,922.2983,529.4195,547.7323,443.9177,1035.7773,188.8903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
986.0000,7.0000,1205.1438,1427.1704,375.4149,1363.1114,864.3784,914.1440,126.6932,687.2873,921.2724,609.0884,547.8654,521.4850,1034.7404,267.6026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
987.0000,7.0000,1203.5608,1505.9027,372.8349,1440.6646,862.7944,991.5917,127.9386,767.6872,920.2617,690.1022,548.1523,600.4083,1033.8692,348.0847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
988.0000,7.0000,1202.4077,1583.3429,370.0167,1515.9155,861.4705,1067.6512,129.4168,845.4919,919.3717,769.7468,548.6843,677.6758,1032.8308,426.9209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
989.0000,6.0000,367.1878,1592.2658,860.3988,1144.1707,130.4403,924.5723,917.3396,849.7506,548.5496,755.7711,1031.0065,506.6176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
990.0000,5.0000,859.5180,1220.5368,132.5956,1001.7619,916.1735,930.0190,548.4102,833.3598,1029.9025,586.5893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
991.0000,6.0000,859.6905,1297.6033,134.9057,1081.0884,914.7966,1011.0580,548.5909,912.2987,1028.8979,667.1851,1751.4913,82.1363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
992.0000,6.0000,859.9841,1373.7478,136.5526,1158.6863,913.9652,1091.5139,548.4018,990.4746,1027.8136,746.5317,1754.0854,162.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
993.0000,6.0000,859.9967,1450.7088,138.5730,1237.5810,912.7329,1172.4605,548.2616,1069.5119,1027.3532,826.8595,1756.3782,243.2348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
994.0000,6.0000,860.3460,1527.8006,140.0122,1315.8476,911.8597,1253.3781,548.3212,1148.9527,1027.1370,906.5952,1757.8480,324.5120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
995.0000,7.0000,860.4534,1605.6591,141.5928,1395.4450,911.4457,1334.2864,548.1029,1228.6104,1026.8423,986.7697,1759.5844,406.4421,1724.2918,60.9512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996.0000,7.0000,834.1947,1651.5522,143.5333,1473.7195,910.8470,1413.6626,548.5670,1307.2485,1026.7769,1065.7748,1761.6620,487.6339,1725.0892,137.7218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
997.0000,6.0000,145.6822,1544.1979,910.7529,1493.5949,548.9888,1387.0355,1027.5232,1146.3407,1762.6849,569.7517,1726.1647,215.9214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
998.0000,5.0000,910.6159,1573.3578,548.8197,1465.6509,1027.3706,1225.2590,1764.3723,651.0635,1727.3326,293.4670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
999.0000,4.0000,548.3427,1544.4945,1027.7517,1304.0489,1765.7724,732.9316,1727.5067,371.5652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
