KF_CV_sw18E2,KF_CV_sw18,KF_CV_sw18E-2,KF_CA_sw18E5,KF_CA_sw18E3,KF_CA_sw18E1,ME weighting
0.6451408791704022,0.31108263437752093,1.0189288005771533,0.6107429756903701,0.29332008919883995,0.6284290520678768,0.27470940423234785
1.3355411703299762,0.6913542350236215,2.5266777145836743,1.3059514923892657,0.687140393817442,1.8297208345811677,0.6307844829138893
0.25122692880436287,0.12023506342178175,0.3506915219492118,0.23366647274312405,0.11254840516019902,0.20919527523367376,0.10489507140853409
2.958032683375636,1.5449446449280482,5.78815237557723,2.914143913843412,1.5469219158045433,4.253852543327359,1.4194467622308522
1.7524512792541835e-05,1.92795634510365e-05,0.00017027648813898393,4.681595437505706e-05,9.112203221502469e-06,4.305378308410453e-05,8.989082417199444e-05
