Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,1.0,0.6939818712491848,0.6505709325001032,0.5958970616465102,0.4315629695208224,0.8861550420580315
LSTM_16_16,0.6939818712491848,1.0000000000000002,0.46677439128905346,0.30567173865285213,0.12669863862179567,0.7905022595665254
MLP_16_16_16,0.6505709325001032,0.46677439128905346,1.0,0.68263461730965,0.5666659488753603,0.815019505029721
KF_CV_sw18,0.5958970616465102,0.30567173865285213,0.68263461730965,0.9999999999999998,0.7932083921090908,0.758554084255463
KF_CA_sw18E3,0.4315629695208224,0.12669863862179567,0.5666659488753603,0.7932083921090908,1.0,0.6147789237448276
Simple Ensemble,0.8861550420580315,0.7905022595665254,0.815019505029721,0.758554084255463,0.6147789237448276,0.9999999999999999
