Expert names,LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
LSTM_1024_16,0.0,0.1745166088249876,0.20882498760535448,0.2134853743182945,0.23044124938026772,0.1201784828953892
LSTM_16_16,0.1745166088249876,0.0,0.26554288547347543,0.2737729300941993,0.27010411502231035,0.17114526524541399
MLP_16_16_16,0.20882498760535448,0.26554288547347543,0.0,0.18235002478929102,0.19256321269211701,0.1578582052553297
KF_CV_sw18,0.2134853743182945,0.2737729300941993,0.18235002478929102,0.0,0.14447198810114031,0.17402082300446206
KF_CA_sw18E3,0.23044124938026772,0.27010411502231035,0.19256321269211701,0.14447198810114031,0.0,0.2106098165592464
Simple Ensemble,0.1201784828953892,0.17114526524541399,0.1578582052553297,0.17402082300446206,0.2106098165592464,0.0
