LSTM_1024_16,LSTM_16_16,MLP_16_16_16,KF_CV_sw18,KF_CA_sw18E3,Simple Ensemble
0.2920446172212131,0.3636341619201645,0.340683862584242,0.30200508313199187,0.2627259737569311,0.24275245704953674
0.6195662650482388,0.8137980465568418,0.7373943512564836,0.6511109283959716,0.5868064436087872,0.5142933974518682
0.11436542320638067,0.14158750103275047,0.13268804530496703,0.11762349815077372,0.10240320782411465,0.09411933017214029
1.3770938328649274,1.821899837099194,1.6433356618736221,1.450630491834342,1.3127605432441063,1.144140817715664
1.6087139944168504e-06,1.7753202960173537e-05,3.695899211121335e-06,4.345436340402786e-06,4.1396005292299e-06,7.68807823835417e-06
