LSTM_1024_16,MLP_16_16_16,KF_CA_sw18E3,Simple Ensemble
0.7960982234936379,0.4391900865917795,0.29332008919883995,0.42491062888811504
2.480900623535548,0.9436586801185544,0.687140393817442,1.079431305197869
0.2790899301057028,0.17015786142891812,0.11254840516019902,0.15484752877309585
5.7829745388822005,2.1031167235104284,1.5469219158045433,2.4636117484600337
3.5475116199078315e-05,1.2775598770769988e-05,9.112203221502469e-06,8.468794732036867e-05
