nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.604041475448864995e-01,4.187322800739190498e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.573431154471472526e-01,4.116486572244144604e-01,2.244505313899435028e-01,2.919777246560654183e-01,2.807152740379122990e-01,3.239030729540650633e-01,3.050039648785534130e-01,3.270642227839647420e-01,nan,nan,nan,nan
nan,nan,nan,3.402418774985099259e-01,3.497386794912452079e-01,3.084925532534062986e-01,3.127599722943544269e-01,2.650107899976723025e-01,2.856994516125600514e-01,2.765077098620146723e-01,3.551392836704148070e-01,nan,nan,nan,nan
nan,nan,nan,2.515110720241113818e-01,3.698356918961603346e-01,2.940495274614109422e-01,2.258683346523386593e-01,2.673508358155646247e-01,2.959815740659482719e-01,2.957876660478629960e-01,3.347595283277472467e-01,nan,nan,nan,nan
nan,nan,nan,2.651078107686093421e-01,2.701097061464430293e-01,3.076377294260646544e-01,2.954355250713260328e-01,2.615356481693230095e-01,2.699649469683772507e-01,2.691908737787532258e-01,2.964086141486114712e-01,nan,nan,nan,nan
nan,nan,nan,3.043952116743119940e-01,2.443390962316390191e-01,2.899994016695371379e-01,3.215721241660210450e-01,2.623815788146850458e-01,2.748967939349136747e-01,2.814295191505161720e-01,2.912383589367916192e-01,nan,nan,nan,nan
nan,nan,nan,2.915871631736302039e-01,2.652467943935881700e-01,2.699900526105794563e-01,2.870938122082407618e-01,2.721022082680606413e-01,2.501691801172172269e-01,2.740837936548417564e-01,2.452184913306450220e-01,nan,nan,nan,nan
nan,nan,nan,2.983405788598935682e-01,2.935807316366739750e-01,2.629268107777360530e-01,2.569218747707068262e-01,2.773733202561802780e-01,2.692673174422817173e-01,2.633611780947165415e-01,2.958541160582706664e-01,nan,nan,nan,nan
nan,nan,nan,3.214371411977326454e-01,2.950981432452137176e-01,2.901346224678669761e-01,2.741643797168148988e-01,2.773486052959094339e-01,2.858147328624886518e-01,3.494704470900066307e-01,3.150185828633490503e-01,nan,nan,nan,nan
nan,nan,nan,2.641957183695265443e-01,3.012951297321719291e-01,2.888665952810514082e-01,2.758332518695671975e-01,2.432457283757735178e-01,2.733434341445276083e-01,3.184948272501610944e-01,3.319475221724783043e-01,nan,nan,nan,nan
nan,nan,2.531438392734838838e-01,2.705490377415784020e-01,2.946154047750950133e-01,3.003666174448826331e-01,2.904197290380876595e-01,2.732792444498314821e-01,2.590859485963141751e-01,2.988124341551103846e-01,3.672029021685094818e-01,nan,nan,nan,nan
nan,nan,nan,3.213412146703151229e-01,2.722243649538046428e-01,2.847161867779856026e-01,2.651662846179447253e-01,2.918619743480794781e-01,2.528190525745296346e-01,3.061030514795974877e-01,3.202724442666680105e-01,nan,nan,nan,nan
nan,nan,6.410148822507304445e-01,2.993366129967823808e-01,3.477593045495160351e-01,3.161893097015416876e-01,3.037238574700598104e-01,2.887107543733917203e-01,3.034376264275097101e-01,3.288520655277931137e-01,3.345505574293404227e-01,nan,nan,nan,nan
nan,nan,nan,2.318559275211156123e-01,2.471063469719056438e-01,2.210172219534649318e-01,2.686176961045198541e-01,2.798256624007172122e-01,2.796032306483579033e-01,2.911234691135466957e-01,3.396092739898852186e-01,nan,nan,nan,nan
nan,nan,nan,3.019091932826777902e-01,3.209015509989820436e-01,3.015007899184636853e-01,3.903294447302350090e-01,3.051492132536453572e-01,2.459071142849275360e-01,4.386793695259085246e-01,3.424162290077435999e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
